"","site","date1","temp_xbar","temp_max","temp_min","lat","long"
"11201","paintbrush",2020-02-26,0,0,0,43.78543,-110.79361
"11202","paintbrush",2020-02-27,0,0,0,43.78543,-110.79361
"11203","paintbrush",2020-02-28,0,0,0,43.78543,-110.79361
"11204","paintbrush",2020-02-29,0,0,0,43.78543,-110.79361
"11205","paintbrush",2020-03-01,0,0,0,43.78543,-110.79361
"11206","paintbrush",2020-03-02,0,0,0,43.78543,-110.79361
"11207","paintbrush",2020-03-03,0,0,0,43.78543,-110.79361
"11208","paintbrush",2020-03-04,0,0,0,43.78543,-110.79361
"11209","paintbrush",2020-03-05,0,0,0,43.78543,-110.79361
"11210","paintbrush",2020-03-06,0,0,0,43.78543,-110.79361
"11211","paintbrush",2020-03-07,0,0,0,43.78543,-110.79361
"11212","paintbrush",2020-03-08,0,0,0,43.78543,-110.79361
"11213","paintbrush",2020-03-09,0,0,0,43.78543,-110.79361
"11214","paintbrush",2020-03-10,0,0,0,43.78543,-110.79361
"11215","paintbrush",2020-03-11,0,0,0,43.78543,-110.79361
"11216","paintbrush",2020-03-12,0,0,0,43.78543,-110.79361
"11217","paintbrush",2020-03-13,0,0,0,43.78543,-110.79361
"11218","paintbrush",2020-03-14,0,0,0,43.78543,-110.79361
"11219","paintbrush",2020-03-15,0,0,0,43.78543,-110.79361
"11220","paintbrush",2020-03-16,0,0,0,43.78543,-110.79361
"11221","paintbrush",2020-03-17,0,0,0,43.78543,-110.79361
"11222","paintbrush",2020-03-18,0,0,0,43.78543,-110.79361
"11223","paintbrush",2020-03-19,0,0,0,43.78543,-110.79361
"11224","paintbrush",2020-03-20,0,0,0,43.78543,-110.79361
"11225","paintbrush",2020-03-21,0,0,0,43.78543,-110.79361
"11226","paintbrush",2020-03-22,0,0,0,43.78543,-110.79361
"11227","paintbrush",2020-03-23,0,0,0,43.78543,-110.79361
"11228","paintbrush",2020-03-24,0,0,0,43.78543,-110.79361
"11229","paintbrush",2020-03-25,0,0,0,43.78543,-110.79361
"11230","paintbrush",2020-03-26,0,0,0,43.78543,-110.79361
"11231","paintbrush",2020-03-27,0,0,0,43.78543,-110.79361
"11232","paintbrush",2020-03-28,0,0,0,43.78543,-110.79361
"11233","paintbrush",2020-03-29,0,0,0,43.78543,-110.79361
"11234","paintbrush",2020-03-30,0,0,0,43.78543,-110.79361
"11235","paintbrush",2020-03-31,0,0,0,43.78543,-110.79361
"11236","paintbrush",2020-04-01,0,0,0,43.78543,-110.79361
"11237","paintbrush",2020-04-02,0,0,0,43.78543,-110.79361
"11238","paintbrush",2020-04-03,0,0,0,43.78543,-110.79361
"11239","paintbrush",2020-04-04,0,0,0,43.78543,-110.79361
"11240","paintbrush",2020-04-05,0,0,0,43.78543,-110.79361
"11241","paintbrush",2020-04-06,0,0,0,43.78543,-110.79361
"11242","paintbrush",2020-04-07,0,0,0,43.78543,-110.79361
"11243","paintbrush",2020-04-08,0,0,0,43.78543,-110.79361
"11244","paintbrush",2020-04-09,0,0,0,43.78543,-110.79361
"11245","paintbrush",2020-04-10,0,0,0,43.78543,-110.79361
"11246","paintbrush",2020-04-11,0,0,0,43.78543,-110.79361
"11247","paintbrush",2020-04-12,0,0,0,43.78543,-110.79361
"11248","paintbrush",2020-04-13,0,0,0,43.78543,-110.79361
"11249","paintbrush",2020-04-14,0.0141666666666667,0.02,0,43.78543,-110.79361
"11250","paintbrush",2020-04-15,0.02,0.02,0.02,43.78543,-110.79361
"11251","paintbrush",2020-04-16,0.02,0.02,0.02,43.78543,-110.79361
"11252","paintbrush",2020-04-17,0.02,0.02,0.02,43.78543,-110.79361
"11253","paintbrush",2020-04-18,0.02,0.02,0.02,43.78543,-110.79361
"11254","paintbrush",2020-04-19,0.02,0.02,0.02,43.78543,-110.79361
"11255","paintbrush",2020-04-20,0.02,0.02,0.02,43.78543,-110.79361
"11256","paintbrush",2020-04-21,0.02,0.02,0.02,43.78543,-110.79361
"11257","paintbrush",2020-04-22,0.00583333333333333,0.02,0,43.78543,-110.79361
"11258","paintbrush",2020-04-23,0,0,0,43.78543,-110.79361
"11259","paintbrush",2020-04-24,0,0,0,43.78543,-110.79361
"11260","paintbrush",2020-04-25,0.0075,0.02,0,43.78543,-110.79361
"11261","paintbrush",2020-04-26,0.02,0.02,0.02,43.78543,-110.79361
"11262","paintbrush",2020-04-27,0.02,0.02,0.02,43.78543,-110.79361
"11263","paintbrush",2020-04-28,0.0025,0.02,0,43.78543,-110.79361
"11264","paintbrush",2020-04-29,0,0,0,43.78543,-110.79361
"11265","paintbrush",2020-04-30,0,0,0,43.78543,-110.79361
"11266","paintbrush",2020-05-01,0,0,0,43.78543,-110.79361
"11267","paintbrush",2020-05-02,0,0,0,43.78543,-110.79361
"11268","paintbrush",2020-05-03,0,0,0,43.78543,-110.79361
"11269","paintbrush",2020-05-04,0,0,0,43.78543,-110.79361
"11270","paintbrush",2020-05-05,0,0,0,43.78543,-110.79361
"11271","paintbrush",2020-05-06,0,0,0,43.78543,-110.79361
"11272","paintbrush",2020-05-07,0,0,0,43.78543,-110.79361
"11273","paintbrush",2020-05-08,0,0,0,43.78543,-110.79361
"11274","paintbrush",2020-05-09,0,0,0,43.78543,-110.79361
"11275","paintbrush",2020-05-10,0,0,0,43.78543,-110.79361
"11276","paintbrush",2020-05-11,0,0,0,43.78543,-110.79361
"11277","paintbrush",2020-05-12,0,0,0,43.78543,-110.79361
"11278","paintbrush",2020-05-13,0,0,0,43.78543,-110.79361
"11279","paintbrush",2020-05-14,0,0,0,43.78543,-110.79361
"11280","paintbrush",2020-05-15,0,0,0,43.78543,-110.79361
"11281","paintbrush",2020-05-16,0,0,0,43.78543,-110.79361
"11282","paintbrush",2020-05-17,0,0,0,43.78543,-110.79361
"11283","paintbrush",2020-05-18,0,0,0,43.78543,-110.79361
"11284","paintbrush",2020-05-19,0,0,0,43.78543,-110.79361
"11285","paintbrush",2020-05-20,0,0,0,43.78543,-110.79361
"11286","paintbrush",2020-05-21,0,0,0,43.78543,-110.79361
"11287","paintbrush",2020-05-22,0,0,0,43.78543,-110.79361
"11288","paintbrush",2020-05-23,0,0,0,43.78543,-110.79361
"11289","paintbrush",2020-05-24,0,0,0,43.78543,-110.79361
"11290","paintbrush",2020-05-25,0,0,0,43.78543,-110.79361
"11291","paintbrush",2020-05-26,0,0,0,43.78543,-110.79361
"11292","paintbrush",2020-05-27,0,0,0,43.78543,-110.79361
"11293","paintbrush",2020-05-28,0,0,0,43.78543,-110.79361
"11294","paintbrush",2020-05-29,0,0,0,43.78543,-110.79361
"11295","paintbrush",2020-05-30,0,0,0,43.78543,-110.79361
"11296","paintbrush",2020-05-31,0,0,0,43.78543,-110.79361
"11297","paintbrush",2020-06-01,0,0,0,43.78543,-110.79361
"11298","paintbrush",2020-06-02,0,0,0,43.78543,-110.79361
"11299","paintbrush",2020-06-03,0,0,0,43.78543,-110.79361
"11300","paintbrush",2020-06-04,0,0,0,43.78543,-110.79361
"11301","paintbrush",2020-06-05,0,0,0,43.78543,-110.79361
"11302","paintbrush",2020-06-06,0,0,0,43.78543,-110.79361
"11303","paintbrush",2020-06-07,0,0,0,43.78543,-110.79361
"11304","paintbrush",2020-06-08,0,0,0,43.78543,-110.79361
"11305","paintbrush",2020-06-09,0,0,0,43.78543,-110.79361
"11306","paintbrush",2020-06-10,0,0,0,43.78543,-110.79361
"11307","paintbrush",2020-06-11,0,0,0,43.78543,-110.79361
"11308","paintbrush",2020-06-12,0,0,0,43.78543,-110.79361
"11309","paintbrush",2020-06-13,0,0,0,43.78543,-110.79361
"11310","paintbrush",2020-06-14,0,0,0,43.78543,-110.79361
"11311","paintbrush",2020-06-15,0,0,0,43.78543,-110.79361
"11312","paintbrush",2020-06-16,0,0,0,43.78543,-110.79361
"11313","paintbrush",2020-06-17,0,0,0,43.78543,-110.79361
"11314","paintbrush",2020-06-18,0,0,0,43.78543,-110.79361
"11315","paintbrush",2020-06-19,0,0,0,43.78543,-110.79361
"11316","paintbrush",2020-06-20,0,0,0,43.78543,-110.79361
"11317","paintbrush",2020-06-21,0,0,0,43.78543,-110.79361
"11318","paintbrush",2020-06-22,0,0,0,43.78543,-110.79361
"11319","paintbrush",2020-06-23,0,0,0,43.78543,-110.79361
"11320","paintbrush",2020-06-24,0,0,0,43.78543,-110.79361
"11321","paintbrush",2020-06-25,0,0,0,43.78543,-110.79361
"11322","paintbrush",2020-06-26,0,0,0,43.78543,-110.79361
"11323","paintbrush",2020-06-27,0,0,0,43.78543,-110.79361
"11324","paintbrush",2020-06-28,0.10625,0.25,0,43.78543,-110.79361
"11325","paintbrush",2020-06-29,0.230416666666667,0.36,0.16,43.78543,-110.79361
"11326","paintbrush",2020-06-30,0.269583333333333,0.38,0.19,43.78543,-110.79361
"11327","paintbrush",2020-07-01,0.385,0.6,0.22,43.78543,-110.79361
"11328","paintbrush",2020-07-02,0.365,0.49,0.22,43.78543,-110.79361
"11329","paintbrush",2020-07-03,0.442916666666667,0.69,0.3,43.78543,-110.79361
"11330","paintbrush",2020-07-04,0.5575,0.99,0.33,43.78543,-110.79361
"11331","paintbrush",2020-07-05,0.7075,1.24,0.41,43.78543,-110.79361
"11332","paintbrush",2020-07-06,0.91875,1.67,0.47,43.78543,-110.79361
"11333","paintbrush",2020-07-07,1.0375,1.86,0.6,43.78543,-110.79361
"11334","paintbrush",2020-07-08,1.225,2.24,0.55,43.78543,-110.79361
"11335","paintbrush",2020-07-09,1.33791666666667,2.48,0.52,43.78543,-110.79361
"11336","paintbrush",2020-07-10,1.47208333333333,2.37,0.85,43.78543,-110.79361
"11337","paintbrush",2020-07-11,1.63666666666667,2.77,0.83,43.78543,-110.79361
"11338","paintbrush",2020-07-12,1.74791666666667,2.72,1.02,43.78543,-110.79361
"11339","paintbrush",2020-07-13,1.735,2.74,1.18,43.78543,-110.79361
"11340","paintbrush",2020-07-14,1.93875,3.22,0.99,43.78543,-110.79361
"11341","paintbrush",2020-07-15,2.12291666666667,3.56,1.02,43.78543,-110.79361
"11342","paintbrush",2020-07-16,2.29708333333333,3.59,1.26,43.78543,-110.79361
"11343","paintbrush",2020-07-17,2.45125,3.75,1.53,43.78543,-110.79361
"11344","paintbrush",2020-07-18,2.65333333333333,3.91,1.75,43.78543,-110.79361
"11345","paintbrush",2020-07-19,2.82208333333333,4.48,1.67,43.78543,-110.79361
"11346","paintbrush",2020-07-20,2.94625,4.74,1.81,43.78543,-110.79361
"11347","paintbrush",2020-07-21,3.21875,5.05,1.97,43.78543,-110.79361
"11348","paintbrush",2020-07-22,3.30625,4.9,2.13,43.78543,-110.79361
"11349","paintbrush",2020-07-23,3.50958333333333,5.18,2.45,43.78543,-110.79361
"11350","paintbrush",2020-07-24,3.74833333333333,5.62,2.48,43.78543,-110.79361
"11351","paintbrush",2020-07-25,3.88958333333333,5.72,2.66,43.78543,-110.79361
"11352","paintbrush",2020-07-26,4.34791666666667,6.69,2.69,43.78543,-110.79361
"11353","paintbrush",2020-07-27,4.77041666666667,7.34,2.96,43.78543,-110.79361
"11354","paintbrush",2020-07-28,3.97541666666667,4.77,3.56,43.78543,-110.79361
"11355","paintbrush",2020-07-29,4.66666666666667,6.59,3.2,43.78543,-110.79361
"11356","paintbrush",2020-07-30,5.225,8.1,3.17,43.78543,-110.79361
"11357","paintbrush",2020-07-31,5.72041666666667,8.47,3.64,43.78543,-110.79361
"11358","paintbrush",2020-08-01,5.87083333333333,8.67,4.06,43.78543,-110.79361
"11359","paintbrush",2020-08-02,6.16666666666667,8.89,4.17,43.78543,-110.79361
"11360","paintbrush",2020-08-03,6.11958333333333,8.84,4.4,43.78543,-110.79361
"11361","paintbrush",2020-08-04,6.63166666666667,9.83,4.38,43.78543,-110.79361
"11362","paintbrush",2020-08-05,6.93375,9.81,4.71,43.78543,-110.79361
"11363","paintbrush",2020-08-06,6.96166666666667,9.66,5.21,43.78543,-110.79361
"11364","paintbrush",2020-08-07,6.03,6.03,6.03,43.78543,-110.79361
"11365","paintbrush",2020-08-08,NA,NA,NA,43.78543,-110.79361
"11366","paintbrush",2020-08-09,7.45754166666667,11.224,4.895,43.78543,-110.79361
"11367","paintbrush",2020-08-10,7.91425,12.098,5.205,43.78543,-110.79361
"11368","paintbrush",2020-08-11,7.912875,12.389,5.128,43.78543,-110.79361
"11369","paintbrush",2020-08-12,8.1495,12.703,5.745,43.78543,-110.79361
"11370","paintbrush",2020-08-13,8.133625,13.233,5.796,43.78543,-110.79361
"11371","paintbrush",2020-08-14,8.30275,14.218,4.999,43.78543,-110.79361
"11372","paintbrush",2020-08-15,9.807375,17.819,5.205,43.78543,-110.79361
"11373","paintbrush",2020-08-16,11.3553333333333,19.912,5.924,43.78543,-110.79361
"11374","paintbrush",2020-08-17,11.9490833333333,19.508,7.444,43.78543,-110.79361
"11375","paintbrush",2020-08-18,10.8055833333333,18.105,7.494,43.78543,-110.79361
"11376","paintbrush",2020-08-19,9.5645,14.601,7.091,43.78543,-110.79361
"11377","paintbrush",2020-08-20,8.60283333333333,12.558,6.535,43.78543,-110.79361
"11378","paintbrush",2020-08-21,9.669,16.225,5.616,43.78543,-110.79361
"11379","paintbrush",2020-08-22,14.720375,28.196,6.788,43.78543,-110.79361
"11380","paintbrush",2020-08-23,15.6192916666667,27.235,7.97,43.78543,-110.79361
"11381","paintbrush",2020-08-24,14.5335,24.122,8.17,43.78543,-110.79361
"11382","paintbrush",2020-08-25,12.92825,19.294,7.695,43.78543,-110.79361
"11383","paintbrush",2020-08-26,9.53270833333333,15.438,6.102,43.78543,-110.79361
"11384","paintbrush",2020-08-27,10.9439166666667,17.058,7.419,43.78543,-110.79361
"11385","paintbrush",2020-08-28,NA,NA,NA,43.78543,-110.79361
"11386","paintbrush",2020-08-29,NA,NA,NA,43.78543,-110.79361
"11387","paintbrush",2020-08-30,NA,NA,NA,43.78543,-110.79361
"11388","paintbrush",2020-08-31,NA,NA,NA,43.78543,-110.79361
"11389","paintbrush",2020-09-01,NA,NA,NA,43.78543,-110.79361
"11390","paintbrush",2020-09-02,NA,NA,NA,43.78543,-110.79361
"11391","paintbrush",2020-09-03,NA,NA,NA,43.78543,-110.79361
"11392","paintbrush",2020-09-04,NA,NA,NA,43.78543,-110.79361
"11393","paintbrush",2020-09-05,NA,NA,NA,43.78543,-110.79361
"11394","paintbrush",2020-09-06,NA,NA,NA,43.78543,-110.79361
"11395","paintbrush",2020-09-07,NA,NA,NA,43.78543,-110.79361
"11396","paintbrush",2020-09-08,NA,NA,NA,43.78543,-110.79361
"11397","paintbrush",2020-09-09,NA,NA,NA,43.78543,-110.79361
"11398","paintbrush",2020-09-10,NA,NA,NA,43.78543,-110.79361
"11399","paintbrush",2020-09-11,NA,NA,NA,43.78543,-110.79361
"11400","paintbrush",2020-09-12,NA,NA,NA,43.78543,-110.79361
"11401","paintbrush",2020-09-13,NA,NA,NA,43.78543,-110.79361
"11402","paintbrush",2020-09-14,NA,NA,NA,43.78543,-110.79361
"11403","paintbrush",2020-09-15,NA,NA,NA,43.78543,-110.79361
"11404","paintbrush",2020-09-16,NA,NA,NA,43.78543,-110.79361
"11405","paintbrush",2020-09-17,NA,NA,NA,43.78543,-110.79361
"11406","paintbrush",2020-09-18,NA,NA,NA,43.78543,-110.79361
"11407","paintbrush",2020-09-19,NA,NA,NA,43.78543,-110.79361
"11408","paintbrush",2020-09-20,NA,NA,NA,43.78543,-110.79361
"11409","paintbrush",2020-09-21,NA,NA,NA,43.78543,-110.79361
"11410","paintbrush",2020-09-22,NA,NA,NA,43.78543,-110.79361
"11411","paintbrush",2020-09-23,NA,NA,NA,43.78543,-110.79361
"11412","paintbrush",2020-09-24,NA,NA,NA,43.78543,-110.79361
"11413","paintbrush",2020-09-25,NA,NA,NA,43.78543,-110.79361
"11414","paintbrush",2020-09-26,NA,NA,NA,43.78543,-110.79361
"11415","paintbrush",2020-09-27,NA,NA,NA,43.78543,-110.79361
"11416","paintbrush",2020-09-28,NA,NA,NA,43.78543,-110.79361
"11417","paintbrush",2020-09-29,NA,NA,NA,43.78543,-110.79361
"11418","paintbrush",2020-09-30,NA,NA,NA,43.78543,-110.79361
"11419","paintbrush",2020-10-01,NA,NA,NA,43.78543,-110.79361
"11420","paintbrush",2020-10-02,NA,NA,NA,43.78543,-110.79361
"11421","paintbrush",2020-10-03,NA,NA,NA,43.78543,-110.79361
"11422","paintbrush",2020-10-04,NA,NA,NA,43.78543,-110.79361
"11423","paintbrush",2020-10-05,NA,NA,NA,43.78543,-110.79361
"11424","paintbrush",2020-10-06,NA,NA,NA,43.78543,-110.79361
"11425","paintbrush",2020-10-07,NA,NA,NA,43.78543,-110.79361
"11426","paintbrush",2020-10-08,NA,NA,NA,43.78543,-110.79361
"11427","paintbrush",2020-10-09,NA,NA,NA,43.78543,-110.79361
"11428","paintbrush",2020-10-10,NA,NA,NA,43.78543,-110.79361
"11429","paintbrush",2020-10-11,NA,NA,NA,43.78543,-110.79361
"11430","paintbrush",2020-10-12,0.6425,0.907,0,43.78543,-110.79361
"11431","paintbrush",2020-10-13,0.781208333333333,0.907,0.439,43.78543,-110.79361
"11432","paintbrush",2020-10-14,0.445208333333333,0.934,0.024,43.78543,-110.79361
"11433","paintbrush",2020-10-15,0.825291666666667,1.289,0,43.78543,-110.79361
"11434","paintbrush",2020-10-16,0.278125,0.907,0,43.78543,-110.79361
"11435","paintbrush",2020-10-17,0.681416666666667,0.797,0.522,43.78543,-110.79361
"11436","paintbrush",2020-10-18,0.405416666666667,0.715,0.051,43.78543,-110.79361
"11437","paintbrush",2020-10-19,0.6575,0.715,0.605,43.78543,-110.79361
"11438","paintbrush",2020-10-20,0.602458333333333,0.66,0.467,43.78543,-110.79361
"11439","paintbrush",2020-10-21,0.474916666666667,0.522,0.329,43.78543,-110.79361
"11440","paintbrush",2020-10-22,0.447458333333333,0.495,0.412,43.78543,-110.79361
"11441","paintbrush",2020-10-23,0.0407916666666667,0.329,0,43.78543,-110.79361
"11442","paintbrush",2020-10-24,0.0356666666666667,0.19,0,43.78543,-110.79361
"11443","paintbrush",2020-10-25,0.434625,0.522,0.19,43.78543,-110.79361
"11444","paintbrush",2020-10-26,0.520875,0.522,0.495,43.78543,-110.79361
"11445","paintbrush",2020-10-27,0.5255,0.55,0.522,43.78543,-110.79361
"11446","paintbrush",2020-10-28,0.522,0.522,0.522,43.78543,-110.79361
"11447","paintbrush",2020-10-29,0.5175,0.522,0.495,43.78543,-110.79361
"11448","paintbrush",2020-10-30,0.513,0.522,0.495,43.78543,-110.79361
"11449","paintbrush",2020-10-31,0.509625,0.522,0.495,43.78543,-110.79361
"11450","paintbrush",2020-11-01,0.50175,0.522,0.495,43.78543,-110.79361
"11451","paintbrush",2020-11-02,0.495,0.495,0.495,43.78543,-110.79361
"11452","paintbrush",2020-11-03,0.493791666666667,0.522,0.467,43.78543,-110.79361
"11453","paintbrush",2020-11-04,0.493833333333333,0.495,0.467,43.78543,-110.79361
"11454","paintbrush",2020-11-05,0.472833333333333,0.495,0.467,43.78543,-110.79361
"11455","paintbrush",2020-11-06,0.467,0.467,0.467,43.78543,-110.79361
"11456","paintbrush",2020-11-07,0.455333333333333,0.467,0.439,43.78543,-110.79361
"11457","paintbrush",2020-11-08,0.426625,0.439,0.412,43.78543,-110.79361
"11458","paintbrush",2020-11-09,0.413125,0.439,0.412,43.78543,-110.79361
"11459","paintbrush",2020-11-10,0.399166666666667,0.412,0.384,43.78543,-110.79361
"11460","paintbrush",2020-11-11,0.3945,0.412,0.384,43.78543,-110.79361
"11461","paintbrush",2020-11-12,0.388666666666667,0.412,0.384,43.78543,-110.79361
"11462","paintbrush",2020-11-13,0.384,0.384,0.384,43.78543,-110.79361
"11463","paintbrush",2020-11-14,0.385166666666667,0.412,0.384,43.78543,-110.79361
"11464","paintbrush",2020-11-15,0.384,0.384,0.384,43.78543,-110.79361
"11465","paintbrush",2020-11-16,0.375833333333333,0.384,0.356,43.78543,-110.79361
"11466","paintbrush",2020-11-17,0.3595,0.384,0.356,43.78543,-110.79361
"11467","paintbrush",2020-11-18,0.356,0.356,0.356,43.78543,-110.79361
"11468","paintbrush",2020-11-19,0.356,0.356,0.356,43.78543,-110.79361
"11469","paintbrush",2020-11-20,0.347,0.356,0.329,43.78543,-110.79361
"11470","paintbrush",2020-11-21,0.3425,0.356,0.329,43.78543,-110.79361
"11471","paintbrush",2020-11-22,0.33125,0.356,0.329,43.78543,-110.79361
"11472","paintbrush",2020-11-23,0.329,0.329,0.329,43.78543,-110.79361
"11473","paintbrush",2020-11-24,0.326666666666667,0.329,0.301,43.78543,-110.79361
"11474","paintbrush",2020-11-25,0.315,0.329,0.301,43.78543,-110.79361
"11475","paintbrush",2020-11-26,0.303333333333333,0.329,0.301,43.78543,-110.79361
"11476","paintbrush",2020-11-27,0.301,0.301,0.301,43.78543,-110.79361
"11477","paintbrush",2020-11-28,0.301,0.301,0.301,43.78543,-110.79361
"11478","paintbrush",2020-11-29,0.299833333333333,0.301,0.273,43.78543,-110.79361
"11479","paintbrush",2020-11-30,0.301,0.301,0.301,43.78543,-110.79361
"11480","paintbrush",2020-12-01,0.301,0.301,0.301,43.78543,-110.79361
"11481","paintbrush",2020-12-02,0.295166666666667,0.301,0.273,43.78543,-110.79361
"11482","paintbrush",2020-12-03,0.287,0.301,0.273,43.78543,-110.79361
"11483","paintbrush",2020-12-04,0.274166666666667,0.301,0.273,43.78543,-110.79361
"11484","paintbrush",2020-12-05,0.27075,0.273,0.246,43.78543,-110.79361
"11485","paintbrush",2020-12-06,0.26175,0.273,0.246,43.78543,-110.79361
"11486","paintbrush",2020-12-07,0.25725,0.273,0.246,43.78543,-110.79361
"11487","paintbrush",2020-12-08,0.24825,0.273,0.246,43.78543,-110.79361
"11488","paintbrush",2020-12-09,0.24825,0.273,0.246,43.78543,-110.79361
"11489","paintbrush",2020-12-10,0.25275,0.273,0.246,43.78543,-110.79361
"11490","paintbrush",2020-12-11,0.24825,0.273,0.246,43.78543,-110.79361
"11491","paintbrush",2020-12-12,0.247125,0.273,0.246,43.78543,-110.79361
"11492","paintbrush",2020-12-13,0.244833333333333,0.246,0.218,43.78543,-110.79361
"11493","paintbrush",2020-12-14,0.246,0.246,0.246,43.78543,-110.79361
"11494","paintbrush",2020-12-15,0.239,0.246,0.218,43.78543,-110.79361
"11495","paintbrush",2020-12-16,0.243666666666667,0.246,0.218,43.78543,-110.79361
"11496","paintbrush",2020-12-17,0.232,0.246,0.218,43.78543,-110.79361
"11497","paintbrush",2020-12-18,0.226166666666667,0.246,0.218,43.78543,-110.79361
"11498","paintbrush",2020-12-19,0.218,0.218,0.218,43.78543,-110.79361
"11499","paintbrush",2020-12-20,0.218,0.218,0.218,43.78543,-110.79361
"11500","paintbrush",2020-12-21,0.218,0.218,0.218,43.78543,-110.79361
"11501","paintbrush",2020-12-22,0.218,0.218,0.218,43.78543,-110.79361
"11502","paintbrush",2020-12-23,0.218,0.218,0.218,43.78543,-110.79361
"11503","paintbrush",2020-12-24,0.208666666666667,0.218,0.19,43.78543,-110.79361
"11504","paintbrush",2020-12-25,0.209833333333333,0.218,0.19,43.78543,-110.79361
"11505","paintbrush",2020-12-26,0.208666666666667,0.218,0.19,43.78543,-110.79361
"11506","paintbrush",2020-12-27,0.201666666666667,0.218,0.19,43.78543,-110.79361
"11507","paintbrush",2020-12-28,0.19,0.19,0.19,43.78543,-110.79361
"11508","paintbrush",2020-12-29,0.19,0.19,0.19,43.78543,-110.79361
"11509","paintbrush",2020-12-30,0.19,0.19,0.19,43.78543,-110.79361
"11510","paintbrush",2020-12-31,0.19,0.19,0.19,43.78543,-110.79361
"11511","paintbrush",2021-01-01,0.19,0.19,0.19,43.78543,-110.79361
"11512","paintbrush",2021-01-02,0.19,0.19,0.19,43.78543,-110.79361
"11513","paintbrush",2021-01-03,0.19,0.19,0.19,43.78543,-110.79361
"11514","paintbrush",2021-01-04,0.19,0.19,0.19,43.78543,-110.79361
"11515","paintbrush",2021-01-05,0.19,0.19,0.19,43.78543,-110.79361
"11516","paintbrush",2021-01-06,0.19,0.19,0.19,43.78543,-110.79361
"11517","paintbrush",2021-01-07,0.19,0.19,0.19,43.78543,-110.79361
"11518","paintbrush",2021-01-08,0.188875,0.19,0.163,43.78543,-110.79361
"11519","paintbrush",2021-01-09,0.18325,0.19,0.163,43.78543,-110.79361
"11520","paintbrush",2021-01-10,0.168625,0.19,0.163,43.78543,-110.79361
"11521","paintbrush",2021-01-11,0.164125,0.19,0.163,43.78543,-110.79361
"11522","paintbrush",2021-01-12,0.163,0.163,0.163,43.78543,-110.79361
"11523","paintbrush",2021-01-13,0.163,0.163,0.163,43.78543,-110.79361
"11524","paintbrush",2021-01-14,0.163,0.163,0.163,43.78543,-110.79361
"11525","paintbrush",2021-01-15,0.163,0.163,0.163,43.78543,-110.79361
"11526","paintbrush",2021-01-16,0.163,0.163,0.163,43.78543,-110.79361
"11527","paintbrush",2021-01-17,0.163,0.163,0.163,43.78543,-110.79361
"11528","paintbrush",2021-01-18,0.163,0.163,0.163,43.78543,-110.79361
"11529","paintbrush",2021-01-19,0.163,0.163,0.163,43.78543,-110.79361
"11530","paintbrush",2021-01-20,0.161833333333333,0.163,0.135,43.78543,-110.79361
"11531","paintbrush",2021-01-21,0.163,0.163,0.163,43.78543,-110.79361
"11532","paintbrush",2021-01-22,0.161833333333333,0.163,0.135,43.78543,-110.79361
"11533","paintbrush",2021-01-23,0.157166666666667,0.163,0.135,43.78543,-110.79361
"11534","paintbrush",2021-01-24,0.156,0.163,0.135,43.78543,-110.79361
"11535","paintbrush",2021-01-25,0.139666666666667,0.163,0.135,43.78543,-110.79361
"11536","paintbrush",2021-01-26,0.139666666666667,0.163,0.135,43.78543,-110.79361
"11537","paintbrush",2021-01-27,0.135,0.135,0.135,43.78543,-110.79361
"11538","paintbrush",2021-01-28,0.135,0.135,0.135,43.78543,-110.79361
"11539","paintbrush",2021-01-29,0.135,0.135,0.135,43.78543,-110.79361
"11540","paintbrush",2021-01-30,0.135,0.135,0.135,43.78543,-110.79361
"11541","paintbrush",2021-01-31,0.135,0.135,0.135,43.78543,-110.79361
"11542","paintbrush",2021-02-01,0.135,0.135,0.135,43.78543,-110.79361
"11543","paintbrush",2021-02-02,0.135,0.135,0.135,43.78543,-110.79361
"11544","paintbrush",2021-02-03,0.135,0.135,0.135,43.78543,-110.79361
"11545","paintbrush",2021-02-04,0.135,0.135,0.135,43.78543,-110.79361
"11546","paintbrush",2021-02-05,0.135,0.135,0.135,43.78543,-110.79361
"11547","paintbrush",2021-02-06,0.135,0.135,0.135,43.78543,-110.79361
"11548","paintbrush",2021-02-07,0.135,0.135,0.135,43.78543,-110.79361
"11549","paintbrush",2021-02-08,0.135,0.135,0.135,43.78543,-110.79361
"11550","paintbrush",2021-02-09,0.135,0.135,0.135,43.78543,-110.79361
"11551","paintbrush",2021-02-10,0.132666666666667,0.135,0.107,43.78543,-110.79361
"11552","paintbrush",2021-02-11,0.132666666666667,0.135,0.107,43.78543,-110.79361
"11553","paintbrush",2021-02-12,0.135,0.135,0.135,43.78543,-110.79361
"11554","paintbrush",2021-02-13,0.130333333333333,0.135,0.107,43.78543,-110.79361
"11555","paintbrush",2021-02-14,0.112833333333333,0.135,0.107,43.78543,-110.79361
"11556","paintbrush",2021-02-15,0.108166666666667,0.135,0.107,43.78543,-110.79361
"11557","paintbrush",2021-02-16,0.107,0.107,0.107,43.78543,-110.79361
"11558","paintbrush",2021-02-17,0.107,0.107,0.107,43.78543,-110.79361
"11559","paintbrush",2021-02-18,0.107,0.107,0.107,43.78543,-110.79361
"11560","paintbrush",2021-02-19,0.107,0.107,0.107,43.78543,-110.79361
