Plot Title: 10767835								
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10767835, SEN S/N: 10767835)"	"Temp, °C (LGR S/N: 10767835, SEN S/N: 10767835)"	Coupler Detached (LGR S/N: 10767835)	Coupler Attached (LGR S/N: 10767835)	Host Connected (LGR S/N: 10767835)	Stopped (LGR S/N: 10767835)	End Of File (LGR S/N: 10767835)
6986	5/19/2016 22:24	36.12	2.3					
6987	5/19/2016 23:24	36.072	2.3					
6988	5/20/2016 0:24	36.072	2.3					
6989	5/20/2016 1:24	36.12	2.3					
6990	5/20/2016 2:24	36.169	2.3					
6991	5/20/2016 3:24	36.169	2.3					
6992	5/20/2016 4:24	36.169	2.3					
6993	5/20/2016 5:24	36.12	2.3					
6994	5/20/2016 6:24	36.169	2.3					
6995	5/20/2016 7:24	36.169	2.3					
6996	5/20/2016 8:24	36.266	2.4					
6997	5/20/2016 9:24	36.266	2.4					
6998	5/20/2016 10:24	36.313	2.4					
6999	5/20/2016 11:24	36.361	2.4					
7000	5/20/2016 12:24	36.361	2.4					
7001	5/20/2016 13:24	36.361	2.4					
7002	5/20/2016 14:24	36.361	2.4					
7003	5/20/2016 15:24	36.361	2.4					
7004	5/20/2016 16:24	36.41	2.5					
7005	5/20/2016 17:24	36.361	2.4					
7006	5/20/2016 18:24	36.313	2.4					
7007	5/20/2016 19:24	36.361	2.4					
7008	5/20/2016 20:24	36.313	2.4					
7009	5/20/2016 21:24	36.313	2.4					
7010	5/20/2016 22:24	36.266	2.4					
7011	5/20/2016 23:24	36.266	2.4					
7012	5/21/2016 0:24	36.169	2.3					
7013	5/21/2016 1:24	36.12	2.3					
7014	5/21/2016 2:24	36.12	2.3					
7015	5/21/2016 3:24	36.12	2.3					
7016	5/21/2016 4:24	36.12	2.3					
7017	5/21/2016 5:24	36.169	2.3					
7018	5/21/2016 6:24	36.217	2.3					
7019	5/21/2016 7:24	36.217	2.3					
7020	5/21/2016 8:24	36.217	2.3					
7021	5/21/2016 9:24	36.266	2.4					
7022	5/21/2016 10:24	36.072	2.3					
7023	5/21/2016 11:24	36.072	2.3					
7024	5/21/2016 12:24	36.12	2.3					
7025	5/21/2016 13:24	36.217	2.3					
7026	5/21/2016 14:24	36.217	2.3					
7027	5/21/2016 15:24	36.217	2.3					
7028	5/21/2016 16:24	36.169	2.3					
7029	5/21/2016 17:24	35.976	2.2					
7030	5/21/2016 18:24	36.12	2.3					
7031	5/21/2016 19:24	36.12	2.3					
7032	5/21/2016 20:24	36.12	2.3					
7033	5/21/2016 21:24	36.072	2.3					
7034	5/21/2016 22:24	35.83	2.1					
7035	5/21/2016 23:24	36.072	2.3					
7036	5/22/2016 0:24	36.025	2.2					
7037	5/22/2016 1:24	35.976	2.2					
7038	5/22/2016 2:24	35.928	2.2					
7039	5/22/2016 3:24	35.879	2.2					
7040	5/22/2016 4:24	35.879	2.2					
7041	5/22/2016 5:24	35.879	2.2					
7042	5/22/2016 6:24	35.879	2.2					
7043	5/22/2016 7:24	35.928	2.2					
7044	5/22/2016 8:24	36.025	2.2					
7045	5/22/2016 9:24	36.072	2.3					
7046	5/22/2016 10:24	36.12	2.3					
7047	5/22/2016 11:24	36.12	2.3					
7048	5/22/2016 12:24	35.685	2.0					
7049	5/22/2016 13:24	36.072	2.3					
7050	5/22/2016 14:24	36.169	2.3					
7051	5/22/2016 15:24	36.12	2.3					
7052	5/22/2016 16:24	36.12	2.3					
7053	5/22/2016 17:24	36.072	2.3					
7054	5/22/2016 18:24	36.072	2.3					
7055	5/22/2016 19:24	36.025	2.2					
7056	5/22/2016 20:24	35.976	2.2					
7057	5/22/2016 21:24	35.976	2.2					
7058	5/22/2016 22:24	35.928	2.2					
7059	5/22/2016 23:24	35.928	2.2					
7060	5/23/2016 0:24	35.928	2.2					
7061	5/23/2016 1:24	35.879	2.2					
7062	5/23/2016 2:24	35.83	2.1					
7063	5/23/2016 3:24	35.782	2.1					
7064	5/23/2016 4:24	35.782	2.1					
7065	5/23/2016 5:24	35.83	2.1					
7066	5/23/2016 6:24	35.782	2.1					
7067	5/23/2016 7:24	35.83	2.1					
7068	5/23/2016 8:24	36.072	2.3					
7069	5/23/2016 9:24	35.976	2.2					
7070	5/23/2016 10:24	36.072	2.3					
7071	5/23/2016 11:24	36.072	2.3					
7072	5/23/2016 12:24	36.12	2.3					
7073	5/23/2016 13:24	36.12	2.3					
7074	5/23/2016 14:24	36.169	2.3					
7075	5/23/2016 15:24	36.12	2.3					
7076	5/23/2016 16:24	36.072	2.3					
7077	5/23/2016 17:24	36.072	2.3					
7078	5/23/2016 18:24	36.12	2.3					
7079	5/23/2016 19:24	36.072	2.3					
7080	5/23/2016 20:24	36.025	2.2					
7081	5/23/2016 21:24	36.025	2.2					
7082	5/23/2016 22:24	35.976	2.2					
7083	5/23/2016 23:24	35.976	2.2					
7084	5/24/2016 0:24	35.879	2.2					
7085	5/24/2016 1:24	35.879	2.2					
7086	5/24/2016 2:24	35.928	2.2					
7087	5/24/2016 3:24	35.879	2.2					
7088	5/24/2016 4:24	35.879	2.2					
7089	5/24/2016 5:24	35.782	2.1					
7090	5/24/2016 6:24	35.782	2.1					
7091	5/24/2016 7:24	36.12	2.3					
7092	5/24/2016 8:24	36.313	2.4					
7093	5/24/2016 9:24	36.217	2.3					
7094	5/24/2016 10:24	36.313	2.4					
7095	5/24/2016 11:24	36.266	2.4					
7096	5/24/2016 12:24	36.313	2.4					
7097	5/24/2016 13:24	36.313	2.4					
7098	5/24/2016 14:24	35.733	2.1					
7099	5/24/2016 15:24	36.313	2.4					
7100	5/24/2016 16:24	36.266	2.4					
7101	5/24/2016 17:24	36.217	2.3					
7102	5/24/2016 18:24	36.169	2.3					
7103	5/24/2016 19:24	36.12	2.3					
7104	5/24/2016 20:24	36.072	2.3					
7105	5/24/2016 21:24	36.025	2.2					
7106	5/24/2016 22:24	36.025	2.2					
7107	5/24/2016 23:24	36.025	2.2					
7108	5/25/2016 0:24	35.879	2.2					
7109	5/25/2016 1:24	35.879	2.2					
7110	5/25/2016 2:24	35.928	2.2					
7111	5/25/2016 3:24	35.928	2.2					
7112	5/25/2016 4:24	35.976	2.2					
7113	5/25/2016 5:24	35.589	2.0					
7114	5/25/2016 6:24	35.976	2.2					
7115	5/25/2016 7:24	35.685	2.0					
7116	5/25/2016 8:24	35.976	2.2					
7117	5/25/2016 9:24	36.072	2.3					
7118	5/25/2016 10:24	36.12	2.3					
7119	5/25/2016 11:24	36.169	2.3					
7120	5/25/2016 12:24	36.266	2.4					
7121	5/25/2016 13:24	36.361	2.4					
7122	5/25/2016 14:24	36.459	2.5					
7123	5/25/2016 15:24	36.266	2.4					
7124	5/25/2016 16:24	36.266	2.4					
7125	5/25/2016 17:24	36.217	2.3					
7126	5/25/2016 18:24	36.217	2.3					
7127	5/25/2016 19:24	36.169	2.3					
7128	5/25/2016 20:24	36.072	2.3					
7129	5/25/2016 21:24	35.782	2.1					
7130	5/25/2016 22:24	35.928	2.2					
7131	5/25/2016 23:24	35.976	2.2					
7132	5/26/2016 0:24	36.025	2.2					
7133	5/26/2016 1:24	35.976	2.2					
7134	5/26/2016 2:24	35.976	2.2					
7135	5/26/2016 3:24	36.025	2.2					
7136	5/26/2016 4:24	36.025	2.2					
7137	5/26/2016 5:24	36.025	2.2					
7138	5/26/2016 6:24	36.025	2.2					
7139	5/26/2016 7:24	36.169	2.3					
7140	5/26/2016 8:24	36.41	2.5					
7141	5/26/2016 9:24	36.554	2.5					
7142	5/26/2016 10:24	36.603	2.6					
7143	5/26/2016 11:24	36.41	2.5					
7144	5/26/2016 12:24	36.459	2.5					
7145	5/26/2016 13:24	36.459	2.5					
7146	5/26/2016 14:24	36.459	2.5					
7147	5/26/2016 15:24	36.459	2.5					
7148	5/26/2016 16:24	36.41	2.5					
7149	5/26/2016 17:24	36.313	2.4					
7150	5/26/2016 18:24	36.266	2.4					
7151	5/26/2016 19:24	36.12	2.3					
7152	5/26/2016 20:24	36.025	2.2					
7153	5/26/2016 21:24	35.976	2.2					
7154	5/26/2016 22:24	36.025	2.2					
7155	5/26/2016 23:24	36.025	2.2					
7156	5/27/2016 0:24	36.072	2.3					
7157	5/27/2016 1:24	36.072	2.3					
7158	5/27/2016 2:24	36.072	2.3					
7159	5/27/2016 3:24	36.072	2.3					
7160	5/27/2016 4:24	36.025	2.2					
7161	5/27/2016 5:24	36.025	2.2					
7162	5/27/2016 6:24	35.976	2.2					
7163	5/27/2016 7:24	36.266	2.4					
7164	5/27/2016 8:24	36.41	2.5					
7165	5/27/2016 9:24	36.554	2.5					
7166	5/27/2016 10:24	36.459	2.5					
7167	5/27/2016 11:24	36.459	2.5					
7168	5/27/2016 12:24	36.459	2.5					
7169	5/27/2016 13:24	36.361	2.4					
7170	5/27/2016 14:24	36.459	2.5					
7171	5/27/2016 15:24	36.41	2.5					
7172	5/27/2016 16:24	36.313	2.4					
7173	5/27/2016 17:24	36.266	2.4					
7174	5/27/2016 18:24	36.217	2.3					
7175	5/27/2016 19:24	36.217	2.3					
7176	5/27/2016 20:24	36.169	2.3					
7177	5/27/2016 21:24	36.12	2.3					
7178	5/27/2016 22:24	36.12	2.3					
7179	5/27/2016 23:24	36.072	2.3					
7180	5/28/2016 0:24	36.12	2.3					
7181	5/28/2016 1:24	36.072	2.3					
7182	5/28/2016 2:24	36.025	2.2					
7183	5/28/2016 3:24	35.976	2.2					
7184	5/28/2016 4:24	35.879	2.2					
7185	5/28/2016 5:24	35.83	2.1					
7186	5/28/2016 6:24	35.83	2.1					
7187	5/28/2016 7:24	36.025	2.2					
7188	5/28/2016 8:24	36.169	2.3					
7189	5/28/2016 9:24	36.266	2.4					
7190	5/28/2016 10:24	36.266	2.4					
7191	5/28/2016 11:24	36.12	2.3					
7192	5/28/2016 12:24	36.072	2.3					
7193	5/28/2016 13:24	36.072	2.3					
7194	5/28/2016 14:24	36.12	2.3					
7195	5/28/2016 15:24	36.12	2.3					
7196	5/28/2016 16:24	36.072	2.3					
7197	5/28/2016 17:24	36.072	2.3					
7198	5/28/2016 18:24	36.072	2.3					
7199	5/28/2016 19:24	36.072	2.3					
7200	5/28/2016 20:24	36.025	2.2					
7201	5/28/2016 21:24	35.976	2.2					
7202	5/28/2016 22:24	35.976	2.2					
7203	5/28/2016 23:24	35.976	2.2					
7204	5/29/2016 0:24	35.976	2.2					
7205	5/29/2016 1:24	35.976	2.2					
7206	5/29/2016 2:24	35.976	2.2					
7207	5/29/2016 3:24	35.976	2.2					
7208	5/29/2016 4:24	35.976	2.2					
7209	5/29/2016 5:24	35.976	2.2					
7210	5/29/2016 6:24	36.025	2.2					
7211	5/29/2016 7:24	36.169	2.3					
7212	5/29/2016 8:24	36.313	2.4					
7213	5/29/2016 9:24	36.361	2.4					
7214	5/29/2016 10:24	36.361	2.4					
7215	5/29/2016 11:24	36.41	2.5					
7216	5/29/2016 12:24	36.361	2.4					
7217	5/29/2016 13:24	36.41	2.5					
7218	5/29/2016 14:24	36.41	2.5					
7219	5/29/2016 15:24	36.361	2.4					
7220	5/29/2016 16:24	36.41	2.5					
7221	5/29/2016 17:24	36.41	2.5					
7222	5/29/2016 18:24	36.361	2.4					
7223	5/29/2016 19:24	36.313	2.4					
7224	5/29/2016 20:24	36.313	2.4					
7225	5/29/2016 21:24	36.266	2.4					
7226	5/29/2016 22:24	36.266	2.4					
7227	5/29/2016 23:24	36.266	2.4					
7228	5/30/2016 0:24	36.266	2.4					
7229	5/30/2016 1:24	36.217	2.3					
7230	5/30/2016 2:24	36.217	2.3					
7231	5/30/2016 3:24	36.217	2.3					
7232	5/30/2016 4:24	36.217	2.3					
7233	5/30/2016 5:24	36.217	2.3					
7234	5/30/2016 6:24	36.266	2.4					
7235	5/30/2016 7:24	36.266	2.4					
7236	5/30/2016 8:24	36.266	2.4					
7237	5/30/2016 9:24	36.313	2.4					
7238	5/30/2016 10:24	36.313	2.4					
7239	5/30/2016 11:24	36.313	2.4					
7240	5/30/2016 12:24	36.313	2.4					
7241	5/30/2016 13:24	36.313	2.4					
7242	5/30/2016 14:24	36.313	2.4					
7243	5/30/2016 15:24	36.266	2.4					
7244	5/30/2016 16:24	36.313	2.4					
7245	5/30/2016 17:24	36.313	2.4					
7246	5/30/2016 18:24	36.313	2.4					
7247	5/30/2016 19:24	36.266	2.4					
7248	5/30/2016 20:24	36.266	2.4					
7249	5/30/2016 21:24	36.266	2.4					
7250	5/30/2016 22:24	36.217	2.3					
7251	5/30/2016 23:24	36.169	2.3					
7252	5/31/2016 0:24	36.072	2.3					
7253	5/31/2016 1:24	36.072	2.3					
7254	5/31/2016 2:24	36.072	2.3					
7255	5/31/2016 3:24	36.072	2.3					
7256	5/31/2016 4:24	36.12	2.3					
7257	5/31/2016 5:24	36.072	2.3					
7258	5/31/2016 6:24	36.12	2.3					
7259	5/31/2016 7:24	36.169	2.3					
7260	5/31/2016 8:24	36.217	2.3					
7261	5/31/2016 9:24	36.266	2.4					
7262	5/31/2016 10:24	36.266	2.4					
7263	5/31/2016 11:24	36.217	2.3					
7264	5/31/2016 12:24	36.217	2.3					
7265	5/31/2016 13:24	36.169	2.3					
7266	5/31/2016 14:24	36.217	2.3					
7267	5/31/2016 15:24	36.169	2.3					
7268	5/31/2016 16:24	36.169	2.3					
7269	5/31/2016 17:24	36.169	2.3					
7270	5/31/2016 18:24	36.169	2.3					
7271	5/31/2016 19:24	36.217	2.3					
7272	5/31/2016 20:24	36.217	2.3					
7273	5/31/2016 21:24	36.169	2.3					
7274	5/31/2016 22:24	36.169	2.3					
7275	5/31/2016 23:24	36.12	2.3					
7276	6/1/2016 0:24	36.12	2.3					
7277	6/1/2016 1:24	36.12	2.3					
7278	6/1/2016 2:24	36.12	2.3					
7279	6/1/2016 3:24	36.12	2.3					
7280	6/1/2016 4:24	36.12	2.3					
7281	6/1/2016 5:24	36.12	2.3					
7282	6/1/2016 6:24	36.169	2.3					
7283	6/1/2016 7:24	36.266	2.4					
7284	6/1/2016 8:24	36.313	2.4					
7285	6/1/2016 9:24	36.361	2.4					
7286	6/1/2016 10:24	36.361	2.4					
7287	6/1/2016 11:24	36.361	2.4					
7288	6/1/2016 12:24	36.313	2.4					
7289	6/1/2016 13:24	36.313	2.4					
7290	6/1/2016 14:24	36.361	2.4					
7291	6/1/2016 15:24	36.361	2.4					
7292	6/1/2016 16:24	36.361	2.4					
7293	6/1/2016 17:24	36.361	2.4					
7294	6/1/2016 18:24	36.361	2.4					
7295	6/1/2016 19:24	36.361	2.4					
7296	6/1/2016 20:24	36.313	2.4					
7297	6/1/2016 21:24	36.266	2.4					
7298	6/1/2016 22:24	36.266	2.4					
7299	6/1/2016 23:24	36.266	2.4					
7300	6/2/2016 0:24	36.266	2.4					
7301	6/2/2016 1:24	36.266	2.4					
7302	6/2/2016 2:24	36.313	2.4					
7303	6/2/2016 3:24	36.313	2.4					
7304	6/2/2016 4:24	36.313	2.4					
7305	6/2/2016 5:24	36.313	2.4					
7306	6/2/2016 6:24	36.361	2.4					
7307	6/2/2016 7:24	36.41	2.5					
7308	6/2/2016 8:24	36.459	2.5					
7309	6/2/2016 9:24	36.41	2.5					
7310	6/2/2016 10:24	36.459	2.5					
7311	6/2/2016 11:24	36.505	2.5					
7312	6/2/2016 12:24	36.505	2.5					
7313	6/2/2016 13:24	36.554	2.5					
7314	6/2/2016 14:24	36.554	2.5					
7315	6/2/2016 15:24	36.505	2.5					
7316	6/2/2016 16:24	36.505	2.5					
7317	6/2/2016 17:24	36.459	2.5					
7318	6/2/2016 18:24	36.459	2.5					
7319	6/2/2016 19:24	36.41	2.5					
7320	6/2/2016 20:24	36.313	2.4					
7321	6/2/2016 21:24	36.266	2.4					
7322	6/2/2016 22:24	36.266	2.4					
7323	6/2/2016 23:24	36.313	2.4					
7324	6/3/2016 0:24	36.313	2.4					
7325	6/3/2016 1:24	36.313	2.4					
7326	6/3/2016 2:24	36.361	2.4					
7327	6/3/2016 3:24	36.361	2.4					
7328	6/3/2016 4:24	36.361	2.4					
7329	6/3/2016 5:24	36.361	2.4					
7330	6/3/2016 6:24	36.361	2.4					
7331	6/3/2016 7:24	36.41	2.5					
7332	6/3/2016 8:24	36.459	2.5					
7333	6/3/2016 9:24	36.505	2.5					
7334	6/3/2016 10:24	36.459	2.5					
7335	6/3/2016 11:24	36.459	2.5					
7336	6/3/2016 12:24	36.459	2.5					
7337	6/3/2016 13:24	36.505	2.5					
7338	6/3/2016 14:24	36.554	2.5					
7339	6/3/2016 15:24	36.554	2.5					
7340	6/3/2016 16:24	36.554	2.5					
7341	6/3/2016 17:24	36.505	2.5					
7342	6/3/2016 18:24	36.505	2.5					
7343	6/3/2016 19:24	36.505	2.5					
7344	6/3/2016 20:24	36.41	2.5					
7345	6/3/2016 21:24	36.361	2.4					
7346	6/3/2016 22:24	36.361	2.4					
7347	6/3/2016 23:24	36.41	2.5					
7348	6/4/2016 0:24	36.41	2.5					
7349	6/4/2016 1:24	36.41	2.5					
7350	6/4/2016 2:24	36.41	2.5					
7351	6/4/2016 3:24	36.41	2.5					
7352	6/4/2016 4:24	36.41	2.5					
7353	6/4/2016 5:24	36.41	2.5					
7354	6/4/2016 6:24	36.41	2.5					
7355	6/4/2016 7:24	36.459	2.5					
7356	6/4/2016 8:24	36.554	2.5					
7357	6/4/2016 9:24	36.603	2.6					
7358	6/4/2016 10:24	36.651	2.6					
7359	6/4/2016 11:24	36.651	2.6					
7360	6/4/2016 12:24	36.603	2.6					
7361	6/4/2016 13:24	36.651	2.6					
7362	6/4/2016 14:24	36.651	2.6					
7363	6/4/2016 15:24	36.651	2.6					
7364	6/4/2016 16:24	36.651	2.6					
7365	6/4/2016 17:24	36.651	2.6					
7366	6/4/2016 18:24	36.651	2.6					
7367	6/4/2016 19:24	36.603	2.6					
7368	6/4/2016 20:24	36.505	2.5					
7369	6/4/2016 21:24	36.459	2.5					
7370	6/4/2016 22:24	36.459	2.5					
7371	6/4/2016 23:24	36.459	2.5					
7372	6/5/2016 0:24	36.459	2.5					
7373	6/5/2016 1:24	36.459	2.5					
7374	6/5/2016 2:24	36.459	2.5					
7375	6/5/2016 3:24	36.41	2.5					
7376	6/5/2016 4:24	36.361	2.4					
7377	6/5/2016 5:24	36.361	2.4					
7378	6/5/2016 6:24	36.361	2.4					
7379	6/5/2016 7:24	36.459	2.5					
7380	6/5/2016 8:24	36.554	2.5					
7381	6/5/2016 9:24	36.651	2.6					
7382	6/5/2016 10:24	36.603	2.6					
7383	6/5/2016 11:24	36.603	2.6					
7384	6/5/2016 12:24	36.554	2.5					
7385	6/5/2016 13:24	36.554	2.5					
7386	6/5/2016 14:24	36.651	2.6					
7387	6/5/2016 15:24	36.603	2.6					
7388	6/5/2016 16:24	36.603	2.6					
7389	6/5/2016 17:24	36.603	2.6					
7390	6/5/2016 18:24	36.459	2.5					
7391	6/5/2016 19:24	36.41	2.5					
7392	6/5/2016 20:24	36.361	2.4					
7393	6/5/2016 21:24	36.361	2.4					
7394	6/5/2016 22:24	36.41	2.5					
7395	6/5/2016 23:24	36.41	2.5					
7396	6/6/2016 0:24	36.41	2.5					
7397	6/6/2016 1:24	36.459	2.5					
7398	6/6/2016 2:24	36.459	2.5					
7399	6/6/2016 3:24	36.459	2.5					
7400	6/6/2016 4:24	36.459	2.5					
7401	6/6/2016 5:24	36.459	2.5					
7402	6/6/2016 6:24	36.459	2.5					
7403	6/6/2016 7:24	36.459	2.5					
7404	6/6/2016 8:24	36.554	2.5					
7405	6/6/2016 9:24	36.603	2.6					
7406	6/6/2016 10:24	36.651	2.6					
7407	6/6/2016 11:24	36.603	2.6					
7408	6/6/2016 12:24	36.603	2.6					
7409	6/6/2016 13:24	36.603	2.6					
7410	6/6/2016 14:24	36.651	2.6					
7411	6/6/2016 15:24	36.603	2.6					
7412	6/6/2016 16:24	36.554	2.5					
7413	6/6/2016 17:24	36.459	2.5					
7414	6/6/2016 18:24	36.459	2.5					
7415	6/6/2016 19:24	36.459	2.5					
7416	6/6/2016 20:24	36.459	2.5					
7417	6/6/2016 21:24	36.41	2.5					
7418	6/6/2016 22:24	36.459	2.5					
7419	6/6/2016 23:24	36.459	2.5					
7420	6/7/2016 0:24	36.459	2.5					
7421	6/7/2016 1:24	36.459	2.5					
7422	6/7/2016 2:24	36.41	2.5					
7423	6/7/2016 3:24	36.41	2.5					
7424	6/7/2016 4:24	36.41	2.5					
7425	6/7/2016 5:24	36.41	2.5					
7426	6/7/2016 6:24	36.41	2.5					
7427	6/7/2016 7:24	36.459	2.5					
7428	6/7/2016 8:24	36.505	2.5					
7429	6/7/2016 9:24	36.554	2.5					
7430	6/7/2016 10:24	36.603	2.6					
7431	6/7/2016 11:24	36.603	2.6					
7432	6/7/2016 12:24	36.603	2.6					
7433	6/7/2016 13:24	36.603	2.6					
7434	6/7/2016 14:24	36.603	2.6					
7435	6/7/2016 15:24	36.603	2.6					
7436	6/7/2016 16:24	36.554	2.5					
7437	6/7/2016 17:24	36.603	2.6					
7438	6/7/2016 18:24	36.554	2.5					
7439	6/7/2016 19:24	36.505	2.5					
7440	6/7/2016 20:24	36.459	2.5					
7441	6/7/2016 21:24	36.459	2.5					
7442	6/7/2016 22:24	36.459	2.5					
7443	6/7/2016 23:24	36.459	2.5					
7444	6/8/2016 0:24	36.459	2.5					
7445	6/8/2016 1:24	36.41	2.5					
7446	6/8/2016 2:24	36.41	2.5					
7447	6/8/2016 3:24	36.41	2.5					
7448	6/8/2016 4:24	36.41	2.5					
7449	6/8/2016 5:24	36.459	2.5					
7450	6/8/2016 6:24	36.41	2.5					
7451	6/8/2016 7:24	36.505	2.5					
7452	6/8/2016 8:24	36.554	2.5					
7453	6/8/2016 9:24	36.603	2.6					
7454	6/8/2016 10:24	36.651	2.6					
7455	6/8/2016 11:24	36.651	2.6					
7456	6/8/2016 12:24	36.651	2.6					
7457	6/8/2016 13:24	36.651	2.6					
7458	6/8/2016 14:24	36.603	2.6					
7459	6/8/2016 15:24	36.651	2.6					
7460	6/8/2016 16:24	36.603	2.6					
7461	6/8/2016 17:24	36.603	2.6					
7462	6/8/2016 18:24	36.554	2.5					
7463	6/8/2016 19:24	36.554	2.5					
7464	6/8/2016 20:24	36.505	2.5					
7465	6/8/2016 21:24	36.459	2.5					
7466	6/8/2016 22:24	36.459	2.5					
7467	6/8/2016 23:24	36.459	2.5					
7468	6/9/2016 0:24	36.459	2.5					
7469	6/9/2016 1:24	36.459	2.5					
7470	6/9/2016 2:24	36.459	2.5					
7471	6/9/2016 3:24	36.505	2.5					
7472	6/9/2016 4:24	36.41	2.5					
7473	6/9/2016 5:24	36.41	2.5					
7474	6/9/2016 6:24	36.459	2.5					
7475	6/9/2016 7:24	36.459	2.5					
7476	6/9/2016 8:24	36.505	2.5					
7477	6/9/2016 9:24	36.554	2.5					
7478	6/9/2016 10:24	36.603	2.6					
7479	6/9/2016 11:24	36.603	2.6					
7480	6/9/2016 12:24	36.603	2.6					
7481	6/9/2016 13:24	36.554	2.5					
7482	6/9/2016 14:24	36.603	2.6					
7483	6/9/2016 15:24	36.554	2.5					
7484	6/9/2016 16:24	36.505	2.5					
7485	6/9/2016 17:24	36.505	2.5					
7486	6/9/2016 18:24	36.41	2.5					
7487	6/9/2016 19:24	36.361	2.4					
7488	6/9/2016 20:24	36.361	2.4					
7489	6/9/2016 21:24	36.361	2.4					
7490	6/9/2016 22:24	36.313	2.4					
7491	6/9/2016 23:24	36.313	2.4					
7492	6/10/2016 0:24	36.313	2.4					
7493	6/10/2016 1:24	36.313	2.4					
7494	6/10/2016 2:24	36.313	2.4					
7495	6/10/2016 3:24	36.313	2.4					
7496	6/10/2016 4:24	36.313	2.4					
7497	6/10/2016 5:24	36.361	2.4					
7498	6/10/2016 6:24	36.361	2.4					
7499	6/10/2016 7:24	36.459	2.5					
7500	6/10/2016 8:24	36.505	2.5					
7501	6/10/2016 9:24	36.554	2.5					
7502	6/10/2016 10:24	36.603	2.6					
7503	6/10/2016 11:24	36.554	2.5					
7504	6/10/2016 12:24	36.603	2.6					
7505	6/10/2016 13:24	36.603	2.6					
7506	6/10/2016 14:24	36.651	2.6					
7507	6/10/2016 15:24	36.603	2.6					
7508	6/10/2016 16:24	36.603	2.6					
7509	6/10/2016 17:24	36.603	2.6					
7510	6/10/2016 18:24	36.554	2.5					
7511	6/10/2016 19:24	36.554	2.5					
7512	6/10/2016 20:24	36.505	2.5					
7513	6/10/2016 21:24	36.459	2.5					
7514	6/10/2016 22:24	36.459	2.5					
7515	6/10/2016 23:24	36.459	2.5					
7516	6/11/2016 0:24	36.41	2.5					
7517	6/11/2016 1:24	36.41	2.5					
7518	6/11/2016 2:24	36.361	2.4					
7519	6/11/2016 3:24	36.361	2.4					
7520	6/11/2016 4:24	36.361	2.4					
7521	6/11/2016 5:24	36.41	2.5					
7522	6/11/2016 6:24	36.41	2.5					
7523	6/11/2016 7:24	36.41	2.5					
7524	6/11/2016 8:24	36.41	2.5					
7525	6/11/2016 9:24	36.505	2.5					
7526	6/11/2016 10:24	36.505	2.5					
7527	6/11/2016 11:24	36.505	2.5					
7528	6/11/2016 12:24	36.554	2.5					
7529	6/11/2016 13:24	36.554	2.5					
7530	6/11/2016 14:24	36.603	2.6					
7531	6/11/2016 15:24	36.505	2.5					
7532	6/11/2016 16:24	36.505	2.5					
7533	6/11/2016 17:24	36.505	2.5					
7534	6/11/2016 18:24	36.459	2.5					
7535	6/11/2016 19:24	36.459	2.5					
7536	6/11/2016 20:24	36.459	2.5					
7537	6/11/2016 21:24	36.41	2.5					
7538	6/11/2016 22:24	36.41	2.5					
7539	6/11/2016 23:24	36.361	2.4					
7540	6/12/2016 0:24	36.361	2.4					
7541	6/12/2016 1:24	36.361	2.4					
7542	6/12/2016 2:24	36.361	2.4					
7543	6/12/2016 3:24	36.361	2.4					
7544	6/12/2016 4:24	36.361	2.4					
7545	6/12/2016 5:24	36.361	2.4					
7546	6/12/2016 6:24	36.361	2.4					
7547	6/12/2016 7:24	36.361	2.4					
7548	6/12/2016 8:24	36.41	2.5					
7549	6/12/2016 9:24	36.459	2.5					
7550	6/12/2016 10:24	36.459	2.5					
7551	6/12/2016 11:24	36.505	2.5					
7552	6/12/2016 12:24	36.554	2.5					
7553	6/12/2016 13:24	36.554	2.5					
7554	6/12/2016 14:24	36.554	2.5					
7555	6/12/2016 15:24	36.603	2.6					
7556	6/12/2016 16:24	36.603	2.6					
7557	6/12/2016 17:24	36.554	2.5					
7558	6/12/2016 18:24	36.554	2.5					
7559	6/12/2016 19:24	36.554	2.5					
7560	6/12/2016 20:24	36.554	2.5					
7561	6/12/2016 21:24	36.505	2.5					
7562	6/12/2016 22:24	36.459	2.5					
7563	6/12/2016 23:24	36.505	2.5					
7564	6/13/2016 0:24	36.459	2.5					
7565	6/13/2016 1:24	36.41	2.5					
7566	6/13/2016 2:24	36.41	2.5					
7567	6/13/2016 3:24	36.361	2.4					
7568	6/13/2016 4:24	36.361	2.4					
7569	6/13/2016 5:24	36.361	2.4					
7570	6/13/2016 6:24	36.41	2.5					
7571	6/13/2016 7:24	36.505	2.5					
7572	6/13/2016 8:24	36.554	2.5					
7573	6/13/2016 9:24	36.554	2.5					
7574	6/13/2016 10:24	36.603	2.6					
7575	6/13/2016 11:24	36.554	2.5					
7576	6/13/2016 12:24	36.651	2.6					
7577	6/13/2016 13:24	36.505	2.5					
7578	6/13/2016 14:24	36.459	2.5					
7579	6/13/2016 15:24	36.459	2.5					
7580	6/13/2016 16:24	36.505	2.5					
7581	6/13/2016 17:24	36.505	2.5					
7582	6/13/2016 18:24	36.505	2.5					
7583	6/13/2016 19:24	36.505	2.5					
7584	6/13/2016 20:24	36.459	2.5					
7585	6/13/2016 21:24	36.459	2.5					
