"ï»¿""Plot Title: 10767834""",,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°F (LGR S/N: 10767834, SEN S/N: 10767834)",Coupler Detached (LGR S/N: 10767834),Coupler Attached (LGR S/N: 10767834),Host Connected (LGR S/N: 10767834),Stopped (LGR S/N: 10767834),End Of File (LGR S/N: 10767834)
2500,11/15/15 0:23,34.0,1.1,,,,
2501,11/15/15 1:23,34.0,1.1,,,,
2502,11/15/15 2:23,34.1,1.2,,,,
2503,11/15/15 3:23,34.1,1.2,,,,
2504,11/15/15 4:23,34.0,1.1,,,,
2505,11/15/15 5:23,33.9,1.1,,,,
2506,11/15/15 6:23,33.9,1.0,,,,
2507,11/15/15 7:23,33.9,1.0,,,,
2508,11/15/15 8:23,33.8,1.0,,,,
2509,11/15/15 9:23,33.8,1.0,,,,
2510,11/15/15 10:23,34.1,1.2,,,,
2511,11/15/15 11:23,34.5,1.4,,,,
2512,11/15/15 12:23,34.9,1.6,,,,
2513,11/15/15 13:23,35.2,1.8,,,,
2514,11/15/15 14:23,35.3,1.8,,,,
2515,11/15/15 15:23,35.2,1.8,,,,
2516,11/15/15 16:23,34.9,1.6,,,,
2517,11/15/15 17:23,34.7,1.5,,,,
2518,11/15/15 18:23,34.3,1.3,,,,
2519,11/15/15 19:23,34.2,1.2,,,,
2520,11/15/15 20:23,34.0,1.1,,,,
2521,11/15/15 21:23,33.9,1.0,,,,
2522,11/15/15 22:23,33.9,1.1,,,,
2523,11/15/15 23:23,34.0,1.1,,,,
2524,11/16/15 0:23,34.0,1.1,,,,
2525,11/16/15 1:23,34.1,1.2,,,,
2526,11/16/15 2:23,34.3,1.3,,,,
2527,11/16/15 3:23,34.3,1.3,,,,
2528,11/16/15 4:23,34.3,1.3,,,,
2529,11/16/15 5:23,34.4,1.3,,,,
2530,11/16/15 6:23,34.3,1.3,,,,
2531,11/16/15 7:23,34.4,1.3,,,,
2532,11/16/15 8:23,34.4,1.3,,,,
2533,11/16/15 9:23,34.4,1.3,,,,
2534,11/16/15 10:23,34.6,1.5,,,,
2535,11/16/15 11:23,34.8,1.5,,,,
2536,11/16/15 12:23,34.7,1.5,,,,
2537,11/16/15 13:23,34.9,1.6,,,,
2538,11/16/15 14:23,34.8,1.5,,,,
2539,11/16/15 15:23,34.8,1.5,,,,
2540,11/16/15 16:23,34.4,1.3,,,,
2541,11/16/15 17:23,34.0,1.1,,,,
2542,11/16/15 18:23,34.1,1.2,,,,
2543,11/16/15 19:23,34.2,1.2,,,,
2544,11/16/15 20:23,34.1,1.2,,,,
2545,11/16/15 21:23,34.2,1.2,,,,
2546,11/16/15 22:23,34.1,1.2,,,,
2547,11/16/15 23:23,34.0,1.1,,,,
2548,11/17/15 0:23,34.0,1.1,,,,
2549,11/17/15 1:23,34.0,1.1,,,,
2550,11/17/15 2:23,33.7,1.0,,,,
2551,11/17/15 3:23,33.5,0.8,,,,
2552,11/17/15 4:23,33.5,0.9,,,,
2553,11/17/15 5:23,33.4,0.8,,,,
2554,11/17/15 6:23,33.3,0.7,,,,
2555,11/17/15 7:23,33.5,0.9,,,,
2556,11/17/15 8:23,33.8,1.0,,,,
2557,11/17/15 9:23,33.9,1.0,,,,
2558,11/17/15 10:23,34.2,1.2,,,,
2559,11/17/15 11:23,34.6,1.5,,,,
2560,11/17/15 12:23,34.6,1.5,,,,
2561,11/17/15 13:23,34.6,1.5,,,,
2562,11/17/15 14:23,34.5,1.4,,,,
2563,11/17/15 15:23,34.5,1.4,,,,
2564,11/17/15 16:23,34.4,1.3,,,,
2565,11/17/15 17:23,34.3,1.3,,,,
2566,11/17/15 18:23,34.2,1.2,,,,
2567,11/17/15 19:23,34.1,1.2,,,,
2568,11/17/15 20:23,34.0,1.1,,,,
2569,11/17/15 21:23,34.0,1.1,,,,
2570,11/17/15 22:23,33.9,1.0,,,,
2571,11/17/15 23:23,33.9,1.0,,,,
2572,11/18/15 0:23,33.8,1.0,,,,
2573,11/18/15 1:23,33.8,1.0,,,,
2574,11/18/15 2:23,32.7,0.4,,,,
2575,11/18/15 3:23,33.1,0.6,,,,
2576,11/18/15 4:23,31.9,0.0,,,,
2577,11/18/15 5:23,32.0,0.0,,,,
2578,11/18/15 6:23,31.9,-0.1,,,,
2579,11/18/15 7:23,31.9,-0.1,,,,
2580,11/18/15 8:23,31.9,-0.1,,,,
2581,11/18/15 9:23,31.9,-0.1,,,,
2582,11/18/15 10:23,31.9,0.0,,,,
2583,11/18/15 11:23,31.9,-0.1,,,,
2584,11/18/15 12:23,31.9,-0.1,,,,
2585,11/18/15 13:23,31.9,-0.1,,,,
2586,11/18/15 14:23,32.4,0.2,,,,
2587,11/18/15 15:23,32.5,0.3,,,,
2588,11/18/15 16:23,32.8,0.4,,,,
2589,11/18/15 17:23,33.1,0.6,,,,
2590,11/18/15 18:23,33.7,0.9,,,,
2591,11/18/15 19:23,33.9,1.1,,,,
2592,11/18/15 20:23,34.0,1.1,,,,
2593,11/18/15 21:23,34.1,1.2,,,,
2594,11/18/15 22:23,34.1,1.2,,,,
2595,11/18/15 23:23,34.1,1.2,,,,
2596,11/19/15 0:23,34.1,1.2,,,,
2597,11/19/15 1:23,34.2,1.2,,,,
2598,11/19/15 2:23,34.2,1.2,,,,
2599,11/19/15 3:23,34.2,1.2,,,,
2600,11/19/15 4:23,34.2,1.2,,,,
2601,11/19/15 5:23,34.2,1.2,,,,
2602,11/19/15 6:23,34.2,1.2,,,,
2603,11/19/15 7:23,34.3,1.3,,,,
2604,11/19/15 8:23,34.2,1.2,,,,
2605,11/19/15 9:23,34.2,1.2,,,,
2606,11/19/15 10:23,34.2,1.2,,,,
2607,11/19/15 11:23,34.2,1.2,,,,
2608,11/19/15 12:23,34.0,1.1,,,,
2609,11/19/15 13:23,33.4,0.8,,,,
2610,11/19/15 14:23,33.7,1.0,,,,
2611,11/19/15 15:23,33.5,0.8,,,,
2612,11/19/15 16:23,33.2,0.7,,,,
2613,11/19/15 17:23,32.9,0.5,,,,
2614,11/19/15 18:23,32.3,0.2,,,,
2615,11/19/15 19:23,32.1,0.1,,,,
2616,11/19/15 20:23,31.9,0.0,,,,
2617,11/19/15 21:23,31.9,0.0,,,,
2618,11/19/15 22:23,31.9,0.0,,,,
2619,11/19/15 23:23,31.9,0.0,,,,
2620,11/20/15 0:23,32.1,0.1,,,,
2621,11/20/15 1:23,32.6,0.4,,,,
2622,11/20/15 2:23,32.4,0.2,,,,
2623,11/20/15 3:23,32.7,0.4,,,,
2624,11/20/15 4:23,32.9,0.5,,,,
2625,11/20/15 5:23,32.6,0.4,,,,
2626,11/20/15 6:23,33.3,0.7,,,,
2627,11/20/15 7:23,33.4,0.8,,,,
2628,11/20/15 8:23,33.5,0.8,,,,
2629,11/20/15 9:23,33.6,0.9,,,,
2630,11/20/15 10:23,33.9,1.1,,,,
2631,11/20/15 11:23,34.1,1.2,,,,
2632,11/20/15 12:23,34.2,1.2,,,,
2633,11/20/15 13:23,34.2,1.2,,,,
2634,11/20/15 14:23,34.2,1.2,,,,
2635,11/20/15 15:23,34.0,1.1,,,,
2636,11/20/15 16:23,33.9,1.1,,,,
2637,11/20/15 17:23,34.1,1.2,,,,
2638,11/20/15 18:23,34.1,1.2,,,,
2639,11/20/15 19:23,34.2,1.2,,,,
2640,11/20/15 20:23,34.2,1.2,,,,
2641,11/20/15 21:23,34.1,1.2,,,,
2642,11/20/15 22:23,34.1,1.2,,,,
2643,11/20/15 23:23,34.1,1.2,,,,
2644,11/21/15 0:23,34.1,1.2,,,,
2645,11/21/15 1:23,34.1,1.2,,,,
2646,11/21/15 2:23,34.0,1.1,,,,
2647,11/21/15 3:23,34.1,1.2,,,,
2648,11/21/15 4:23,34.1,1.2,,,,
2649,11/21/15 5:23,34.1,1.2,,,,
2650,11/21/15 6:23,34.1,1.2,,,,
2651,11/21/15 7:23,34.1,1.2,,,,
2652,11/21/15 8:23,34.1,1.2,,,,
2653,11/21/15 9:23,34.1,1.2,,,,
2654,11/21/15 10:23,34.2,1.2,,,,
2655,11/21/15 11:23,34.2,1.2,,,,
2656,11/21/15 12:23,34.3,1.3,,,,
2657,11/21/15 13:23,34.3,1.3,,,,
2658,11/21/15 14:23,34.4,1.3,,,,
2659,11/21/15 15:23,34.4,1.3,,,,
2660,11/21/15 16:23,34.4,1.3,,,,
2661,11/21/15 17:23,34.3,1.3,,,,
2662,11/21/15 18:23,34.2,1.2,,,,
2663,11/21/15 19:23,34.2,1.2,,,,
2664,11/21/15 20:23,34.2,1.2,,,,
2665,11/21/15 21:23,34.2,1.2,,,,
2666,11/21/15 22:23,34.2,1.2,,,,
2667,11/21/15 23:23,34.2,1.2,,,,
2668,11/22/15 0:23,34.2,1.2,,,,
2669,11/22/15 1:23,34.2,1.2,,,,
2670,11/22/15 2:23,34.2,1.2,,,,
2671,11/22/15 3:23,34.2,1.2,,,,
2672,11/22/15 4:23,34.2,1.2,,,,
2673,11/22/15 5:23,34.2,1.2,,,,
2674,11/22/15 6:23,34.2,1.2,,,,
2675,11/22/15 7:23,34.2,1.2,,,,
2676,11/22/15 8:23,34.2,1.2,,,,
2677,11/22/15 9:23,34.2,1.2,,,,
2678,11/22/15 10:23,34.2,1.2,,,,
2679,11/22/15 11:23,34.3,1.3,,,,
2680,11/22/15 12:23,34.4,1.3,,,,
2681,11/22/15 13:23,34.4,1.3,,,,
2682,11/22/15 14:23,34.5,1.4,,,,
2683,11/22/15 15:23,34.5,1.4,,,,
2684,11/22/15 16:23,34.4,1.3,,,,
2685,11/22/15 17:23,34.4,1.3,,,,
2686,11/22/15 18:23,34.3,1.3,,,,
2687,11/22/15 19:23,34.3,1.3,,,,
2688,11/22/15 20:23,34.3,1.3,,,,
2689,11/22/15 21:23,34.3,1.3,,,,
2690,11/22/15 22:23,34.2,1.2,,,,
2691,11/22/15 23:23,34.2,1.2,,,,
2692,11/23/15 0:23,34.2,1.2,,,,
2693,11/23/15 1:23,34.2,1.2,,,,
2694,11/23/15 2:23,34.2,1.2,,,,
2695,11/23/15 3:23,34.2,1.2,,,,
2696,11/23/15 4:23,34.2,1.2,,,,
2697,11/23/15 5:23,34.2,1.2,,,,
2698,11/23/15 6:23,34.2,1.2,,,,
2699,11/23/15 7:23,34.2,1.2,,,,
2700,11/23/15 8:23,34.2,1.2,,,,
2701,11/23/15 9:23,34.2,1.2,,,,
2702,11/23/15 10:23,34.2,1.2,,,,
2703,11/23/15 11:23,34.3,1.3,,,,
2704,11/23/15 12:23,34.4,1.3,,,,
2705,11/23/15 13:23,34.5,1.4,,,,
2706,11/23/15 14:23,34.3,1.3,,,,
2707,11/23/15 15:23,34.5,1.4,,,,
2708,11/23/15 16:23,34.5,1.4,,,,
2709,11/23/15 17:23,34.4,1.3,,,,
2710,11/23/15 18:23,34.4,1.3,,,,
2711,11/23/15 19:23,34.4,1.3,,,,
2712,11/23/15 20:23,34.4,1.3,,,,
2713,11/23/15 21:23,34.3,1.3,,,,
2714,11/23/15 22:23,34.3,1.3,,,,
2715,11/23/15 23:23,34.3,1.3,,,,
2716,11/24/15 0:23,34.3,1.3,,,,
2717,11/24/15 1:23,34.2,1.2,,,,
2718,11/24/15 2:23,34.3,1.3,,,,
2719,11/24/15 3:23,34.2,1.2,,,,
2720,11/24/15 4:23,34.2,1.2,,,,
2721,11/24/15 5:23,34.2,1.2,,,,
2722,11/24/15 6:23,34.2,1.2,,,,
2723,11/24/15 7:23,34.3,1.3,,,,
2724,11/24/15 8:23,34.3,1.3,,,,
2725,11/24/15 9:23,34.4,1.3,,,,
2726,11/24/15 10:23,34.4,1.3,,,,
2727,11/24/15 11:23,34.5,1.4,,,,
2728,11/24/15 12:23,34.5,1.4,,,,
2729,11/24/15 13:23,34.5,1.4,,,,
2730,11/24/15 14:23,34.5,1.4,,,,
2731,11/24/15 15:23,34.5,1.4,,,,
2732,11/24/15 16:23,34.5,1.4,,,,
2733,11/24/15 17:23,34.5,1.4,,,,
2734,11/24/15 18:23,34.4,1.3,,,,
2735,11/24/15 19:23,34.4,1.3,,,,
2736,11/24/15 20:23,34.4,1.3,,,,
2737,11/24/15 21:23,34.4,1.3,,,,
2738,11/24/15 22:23,34.4,1.3,,,,
2739,11/24/15 23:23,34.4,1.3,,,,
2740,11/25/15 0:23,34.3,1.3,,,,
2741,11/25/15 1:23,34.3,1.3,,,,
2742,11/25/15 2:23,34.4,1.3,,,,
2743,11/25/15 3:23,34.4,1.3,,,,
2744,11/25/15 4:23,34.4,1.3,,,,
2745,11/25/15 5:23,34.3,1.3,,,,
2746,11/25/15 6:23,34.3,1.3,,,,
2747,11/25/15 7:23,34.3,1.3,,,,
2748,11/25/15 8:23,34.2,1.2,,,,
2749,11/25/15 9:23,34.1,1.2,,,,
2750,11/25/15 10:23,34.2,1.2,,,,
2751,11/25/15 11:23,34.3,1.3,,,,
2752,11/25/15 12:23,34.1,1.2,,,,
2753,11/25/15 13:23,33.0,0.6,,,,
2754,11/25/15 14:23,33.5,0.9,,,,
2755,11/25/15 15:23,33.4,0.8,,,,
2756,11/25/15 16:23,32.7,0.4,,,,
2757,11/25/15 17:23,32.5,0.3,,,,
2758,11/25/15 18:23,32.0,0.0,,,,
2759,11/25/15 19:23,32.0,0.0,,,,
2760,11/25/15 20:23,31.9,0.0,,,,
2761,11/25/15 21:23,32.3,0.2,,,,
2762,11/25/15 22:23,33.0,0.6,,,,
2763,11/25/15 23:23,33.4,0.8,,,,
2764,11/26/15 0:23,33.5,0.9,,,,
2765,11/26/15 1:23,33.7,0.9,,,,
2766,11/26/15 2:23,33.8,1.0,,,,
2767,11/26/15 3:23,34.0,1.1,,,,
2768,11/26/15 4:23,34.1,1.2,,,,
2769,11/26/15 5:23,34.2,1.2,,,,
2770,11/26/15 6:23,34.2,1.2,,,,
2771,11/26/15 7:23,34.2,1.2,,,,
2772,11/26/15 8:23,34.2,1.2,,,,
2773,11/26/15 9:23,34.3,1.3,,,,
2774,11/26/15 10:23,34.3,1.3,,,,
2775,11/26/15 11:23,34.3,1.3,,,,
2776,11/26/15 12:23,34.3,1.3,,,,
2777,11/26/15 13:23,34.3,1.3,,,,
2778,11/26/15 14:23,34.3,1.3,,,,
2779,11/26/15 15:23,34.3,1.3,,,,
2780,11/26/15 16:23,34.3,1.3,,,,
2781,11/26/15 17:23,34.3,1.3,,,,
2782,11/26/15 18:23,34.3,1.3,,,,
2783,11/26/15 19:23,34.3,1.3,,,,
2784,11/26/15 20:23,34.3,1.3,,,,
2785,11/26/15 21:23,34.3,1.3,,,,
2786,11/26/15 22:23,34.3,1.3,,,,
2787,11/26/15 23:23,34.3,1.3,,,,
2788,11/27/15 0:23,34.3,1.3,,,,
2789,11/27/15 1:23,34.3,1.3,,,,
2790,11/27/15 2:23,34.3,1.3,,,,
2791,11/27/15 3:23,34.3,1.3,,,,
2792,11/27/15 4:23,34.3,1.3,,,,
2793,11/27/15 5:23,34.3,1.3,,,,
2794,11/27/15 6:23,34.3,1.3,,,,
2795,11/27/15 7:23,34.3,1.3,,,,
2796,11/27/15 8:23,34.3,1.3,,,,
2797,11/27/15 9:23,34.3,1.3,,,,
2798,11/27/15 10:23,34.3,1.3,,,,
2799,11/27/15 11:23,34.3,1.3,,,,
2800,11/27/15 12:23,34.3,1.3,,,,
2801,11/27/15 13:23,34.3,1.3,,,,
2802,11/27/15 14:23,34.3,1.3,,,,
2803,11/27/15 15:23,34.4,1.3,,,,
2804,11/27/15 16:23,34.4,1.3,,,,
2805,11/27/15 17:23,34.3,1.3,,,,
2806,11/27/15 18:23,34.3,1.3,,,,
2807,11/27/15 19:23,34.4,1.3,,,,
2808,11/27/15 20:23,34.4,1.3,,,,
2809,11/27/15 21:23,34.4,1.3,,,,
2810,11/27/15 22:23,34.4,1.3,,,,
2811,11/27/15 23:23,34.4,1.3,,,,
2812,11/28/15 0:23,34.4,1.3,,,,
2813,11/28/15 1:23,34.3,1.3,,,,
2814,11/28/15 2:23,34.3,1.3,,,,
2815,11/28/15 3:23,34.3,1.3,,,,
2816,11/28/15 4:23,34.3,1.3,,,,
2817,11/28/15 5:23,34.4,1.3,,,,
2818,11/28/15 6:23,34.3,1.3,,,,
2819,11/28/15 7:23,34.3,1.3,,,,
2820,11/28/15 8:23,34.4,1.3,,,,
2821,11/28/15 9:23,34.4,1.3,,,,
2822,11/28/15 10:23,34.4,1.3,,,,
2823,11/28/15 11:23,34.4,1.3,,,,
2824,11/28/15 12:23,34.4,1.3,,,,
2825,11/28/15 13:23,34.4,1.3,,,,
2826,11/28/15 14:23,34.4,1.3,,,,
2827,11/28/15 15:23,34.3,1.3,,,,
2828,11/28/15 16:23,34.4,1.3,,,,
2829,11/28/15 17:23,34.4,1.3,,,,
2830,11/28/15 18:23,34.4,1.3,,,,
2831,11/28/15 19:23,34.4,1.3,,,,
2832,11/28/15 20:23,34.3,1.3,,,,
2833,11/28/15 21:23,34.4,1.3,,,,
2834,11/28/15 22:23,34.4,1.3,,,,
2835,11/28/15 23:23,34.3,1.3,,,,
2836,11/29/15 0:23,34.4,1.3,,,,
2837,11/29/15 1:23,34.3,1.3,,,,
2838,11/29/15 2:23,34.4,1.3,,,,
2839,11/29/15 3:23,34.3,1.3,,,,
2840,11/29/15 4:23,34.3,1.3,,,,
2841,11/29/15 5:23,34.3,1.3,,,,
2842,11/29/15 6:23,34.3,1.3,,,,
2843,11/29/15 7:23,34.3,1.3,,,,
2844,11/29/15 8:23,34.3,1.3,,,,
2845,11/29/15 9:23,34.3,1.3,,,,
2846,11/29/15 10:23,34.3,1.3,,,,
2847,11/29/15 11:23,34.3,1.3,,,,
2848,11/29/15 12:23,34.3,1.3,,,,
2849,11/29/15 13:23,34.3,1.3,,,,
2850,11/29/15 14:23,34.3,1.3,,,,
2851,11/29/15 15:23,34.3,1.3,,,,
2852,11/29/15 16:23,34.3,1.3,,,,
2853,11/29/15 17:23,34.3,1.3,,,,
2854,11/29/15 18:23,34.3,1.3,,,,
2855,11/29/15 19:23,34.3,1.3,,,,
2856,11/29/15 20:23,34.3,1.3,,,,
2857,11/29/15 21:23,34.3,1.3,,,,
2858,11/29/15 22:23,34.3,1.3,,,,
2859,11/29/15 23:23,34.3,1.3,,,,
2860,11/30/15 0:23,34.3,1.3,,,,
2861,11/30/15 1:23,34.3,1.3,,,,
2862,11/30/15 2:23,34.3,1.3,,,,
2863,11/30/15 3:23,34.3,1.3,,,,
2864,11/30/15 4:23,34.3,1.3,,,,
2865,11/30/15 5:23,34.3,1.3,,,,
2866,11/30/15 6:23,34.3,1.3,,,,
2867,11/30/15 7:23,34.3,1.3,,,,
2868,11/30/15 8:23,34.3,1.3,,,,
2869,11/30/15 9:23,34.3,1.3,,,,
2870,11/30/15 10:23,34.3,1.3,,,,
2871,11/30/15 11:23,34.3,1.3,,,,
2872,11/30/15 12:23,34.3,1.3,,,,
2873,11/30/15 13:23,34.3,1.3,,,,
2874,11/30/15 14:23,34.3,1.3,,,,
2875,11/30/15 15:23,34.3,1.3,,,,
2876,11/30/15 16:23,34.3,1.3,,,,
2877,11/30/15 17:23,34.3,1.3,,,,
2878,11/30/15 18:23,34.3,1.3,,,,
2879,11/30/15 19:23,34.3,1.3,,,,
2880,11/30/15 20:23,34.3,1.3,,,,
2881,11/30/15 21:23,34.3,1.3,,,,
2882,11/30/15 22:23,34.3,1.3,,,,
2883,11/30/15 23:23,34.3,1.3,,,,
2884,12/1/15 0:23,34.3,1.3,,,,
2885,12/1/15 1:23,34.3,1.3,,,,
2886,12/1/15 2:23,34.3,1.3,,,,
2887,12/1/15 3:23,34.2,1.2,,,,
2888,12/1/15 4:23,34.2,1.2,,,,
2889,12/1/15 5:23,34.2,1.2,,,,
2890,12/1/15 6:23,34.2,1.2,,,,
2891,12/1/15 7:23,34.2,1.2,,,,
2892,12/1/15 8:23,34.2,1.2,,,,
2893,12/1/15 9:23,34.2,1.2,,,,
2894,12/1/15 10:23,34.2,1.2,,,,
2895,12/1/15 11:23,34.2,1.2,,,,
2896,12/1/15 12:23,34.2,1.2,,,,
2897,12/1/15 13:23,34.2,1.2,,,,
2898,12/1/15 14:23,34.2,1.2,,,,
2899,12/1/15 15:23,34.2,1.2,,,,
2900,12/1/15 16:23,34.2,1.2,,,,
2901,12/1/15 17:23,34.2,1.2,,,,
2902,12/1/15 18:23,34.2,1.2,,,,
2903,12/1/15 19:23,34.2,1.2,,,,
2904,12/1/15 20:23,34.2,1.2,,,,
2905,12/1/15 21:23,34.2,1.2,,,,
2906,12/1/15 22:23,34.2,1.2,,,,
2907,12/1/15 23:23,34.2,1.2,,,,
2908,12/2/15 0:23,34.2,1.2,,,,
2909,12/2/15 1:23,34.2,1.2,,,,
2910,12/2/15 2:23,34.2,1.2,,,,
2911,12/2/15 3:23,34.2,1.2,,,,
2912,12/2/15 4:23,34.2,1.2,,,,
2913,12/2/15 5:23,34.2,1.2,,,,
2914,12/2/15 6:23,34.2,1.2,,,,
2915,12/2/15 7:23,34.2,1.2,,,,
2916,12/2/15 8:23,34.2,1.2,,,,
2917,12/2/15 9:23,34.2,1.2,,,,
2918,12/2/15 10:23,34.2,1.2,,,,
2919,12/2/15 11:23,34.2,1.2,,,,
2920,12/2/15 12:23,34.2,1.2,,,,
2921,12/2/15 13:23,34.2,1.2,,,,
2922,12/2/15 14:23,34.2,1.2,,,,
2923,12/2/15 15:23,34.2,1.2,,,,
2924,12/2/15 16:23,34.2,1.2,,,,
2925,12/2/15 17:23,34.2,1.2,,,,
2926,12/2/15 18:23,34.2,1.2,,,,
2927,12/2/15 19:23,34.2,1.2,,,,
2928,12/2/15 20:23,34.2,1.2,,,,
2929,12/2/15 21:23,34.2,1.2,,,,
2930,12/2/15 22:23,34.2,1.2,,,,
2931,12/2/15 23:23,34.2,1.2,,,,
2932,12/3/15 0:23,34.2,1.2,,,,
2933,12/3/15 1:23,34.2,1.2,,,,
2934,12/3/15 2:23,34.2,1.2,,,,
2935,12/3/15 3:23,34.2,1.2,,,,
2936,12/3/15 4:23,34.2,1.2,,,,
2937,12/3/15 5:23,34.2,1.2,,,,
2938,12/3/15 6:23,34.2,1.2,,,,
2939,12/3/15 7:23,34.2,1.2,,,,
2940,12/3/15 8:23,34.2,1.2,,,,
2941,12/3/15 9:23,34.2,1.2,,,,
2942,12/3/15 10:23,34.2,1.2,,,,
2943,12/3/15 11:23,34.2,1.2,,,,
2944,12/3/15 12:23,34.2,1.2,,,,
2945,12/3/15 13:23,34.2,1.2,,,,
2946,12/3/15 14:23,34.2,1.2,,,,
2947,12/3/15 15:23,34.2,1.2,,,,
2948,12/3/15 16:23,34.2,1.2,,,,
2949,12/3/15 17:23,34.2,1.2,,,,
2950,12/3/15 18:23,34.2,1.2,,,,
2951,12/3/15 19:23,34.2,1.2,,,,
2952,12/3/15 20:23,34.2,1.2,,,,
2953,12/3/15 21:23,34.2,1.2,,,,
2954,12/3/15 22:23,34.2,1.2,,,,
2955,12/3/15 23:23,34.2,1.2,,,,
2956,12/4/15 0:23,34.2,1.2,,,,
2957,12/4/15 1:23,34.2,1.2,,,,
2958,12/4/15 2:23,34.2,1.2,,,,
2959,12/4/15 3:23,34.2,1.2,,,,
2960,12/4/15 4:23,34.2,1.2,,,,
2961,12/4/15 5:23,34.2,1.2,,,,
2962,12/4/15 6:23,34.2,1.2,,,,
2963,12/4/15 7:23,34.2,1.2,,,,
2964,12/4/15 8:23,34.2,1.2,,,,
2965,12/4/15 9:23,34.2,1.2,,,,
2966,12/4/15 10:23,34.2,1.2,,,,
2967,12/4/15 11:23,34.2,1.2,,,,
2968,12/4/15 12:23,34.2,1.2,,,,
2969,12/4/15 13:23,34.1,1.2,,,,
2970,12/4/15 14:23,34.1,1.2,,,,
2971,12/4/15 15:23,34.1,1.2,,,,
2972,12/4/15 16:23,34.1,1.2,,,,
2973,12/4/15 17:23,34.1,1.2,,,,
2974,12/4/15 18:23,34.1,1.2,,,,
2975,12/4/15 19:23,34.1,1.2,,,,
2976,12/4/15 20:23,34.1,1.2,,,,
2977,12/4/15 21:23,34.1,1.2,,,,
2978,12/4/15 22:23,34.1,1.2,,,,
2979,12/4/15 23:23,34.1,1.2,,,,
2980,12/5/15 0:23,34.1,1.2,,,,
2981,12/5/15 1:23,34.1,1.2,,,,
2982,12/5/15 2:23,34.1,1.2,,,,
2983,12/5/15 3:23,34.1,1.2,,,,
2984,12/5/15 4:23,34.1,1.2,,,,
2985,12/5/15 5:23,34.1,1.2,,,,
2986,12/5/15 6:23,34.1,1.2,,,,
2987,12/5/15 7:23,34.1,1.2,,,,
2988,12/5/15 8:23,34.1,1.2,,,,
2989,12/5/15 9:23,34.1,1.2,,,,
2990,12/5/15 10:23,34.1,1.2,,,,
2991,12/5/15 11:23,34.1,1.2,,,,
2992,12/5/15 12:23,34.1,1.2,,,,
2993,12/5/15 13:23,34.1,1.2,,,,
2994,12/5/15 14:23,34.1,1.2,,,,
2995,12/5/15 15:23,34.1,1.2,,,,
2996,12/5/15 16:23,34.1,1.2,,,,
2997,12/5/15 17:23,34.1,1.2,,,,
2998,12/5/15 18:23,34.1,1.2,,,,
2999,12/5/15 19:23,34.1,1.2,,,,
3000,12/5/15 20:23,34.1,1.2,,,,
3001,12/5/15 21:23,34.1,1.2,,,,
3002,12/5/15 22:23,34.1,1.2,,,,
3003,12/5/15 23:23,34.1,1.2,,,,
3004,12/6/15 0:23,34.1,1.2,,,,
3005,12/6/15 1:23,34.1,1.2,,,,
3006,12/6/15 2:23,34.1,1.2,,,,
3007,12/6/15 3:23,34.1,1.2,,,,
3008,12/6/15 4:23,34.1,1.2,,,,
3009,12/6/15 5:23,34.1,1.2,,,,
3010,12/6/15 6:23,34.1,1.2,,,,
3011,12/6/15 7:23,34.1,1.2,,,,
3012,12/6/15 8:23,34.1,1.2,,,,
3013,12/6/15 9:23,34.1,1.2,,,,
3014,12/6/15 10:23,34.1,1.2,,,,
3015,12/6/15 11:23,34.1,1.2,,,,
3016,12/6/15 12:23,34.1,1.2,,,,
3017,12/6/15 13:23,34.1,1.2,,,,
3018,12/6/15 14:23,34.1,1.2,,,,
3019,12/6/15 15:23,34.1,1.2,,,,
3020,12/6/15 16:23,34.1,1.2,,,,
3021,12/6/15 17:23,34.1,1.2,,,,
3022,12/6/15 18:23,34.1,1.2,,,,
3023,12/6/15 19:23,34.1,1.2,,,,
3024,12/6/15 20:23,34.1,1.2,,,,
3025,12/6/15 21:23,34.1,1.2,,,,
3026,12/6/15 22:23,34.1,1.2,,,,
3027,12/6/15 23:23,34.1,1.2,,,,
3028,12/7/15 0:23,34.1,1.2,,,,
3029,12/7/15 1:23,34.1,1.2,,,,
3030,12/7/15 2:23,34.1,1.2,,,,
3031,12/7/15 3:23,34.1,1.2,,,,
3032,12/7/15 4:23,34.1,1.2,,,,
3033,12/7/15 5:23,34.0,1.1,,,,
3034,12/7/15 6:23,34.1,1.2,,,,
3035,12/7/15 7:23,34.0,1.1,,,,
3036,12/7/15 8:23,34.0,1.1,,,,
3037,12/7/15 9:23,34.0,1.1,,,,
3038,12/7/15 10:23,34.0,1.1,,,,
3039,12/7/15 11:23,34.0,1.1,,,,
3040,12/7/15 12:23,34.0,1.1,,,,
3041,12/7/15 13:23,34.0,1.1,,,,
3042,12/7/15 14:23,34.0,1.1,,,,
3043,12/7/15 15:23,34.0,1.1,,,,
3044,12/7/15 16:23,34.0,1.1,,,,
3045,12/7/15 17:23,34.0,1.1,,,,
3046,12/7/15 18:23,34.0,1.1,,,,
3047,12/7/15 19:23,34.0,1.1,,,,
3048,12/7/15 20:23,34.0,1.1,,,,
3049,12/7/15 21:23,34.0,1.1,,,,
3050,12/7/15 22:23,34.0,1.1,,,,
3051,12/7/15 23:23,34.0,1.1,,,,
