"ï»¿""Plot Title: 10972588""",,,,,,
#,"Date Time, GMT-06:00","Temp, Â°C (LGR S/N: 10972588, SEN S/N: 10972588)",Coupler Detached (LGR S/N: 10972588),End Of File (LGR S/N: 10972588),,
16195,1/10/17 1:28,3.274,,,,
16196,1/10/17 1:43,3.274,,,,
16197,1/10/17 1:58,3.274,,,,
16198,1/10/17 2:13,3.274,,,,
16199,1/10/17 2:28,3.274,,,,
16200,1/10/17 2:43,3.274,,,,
16201,1/10/17 2:58,3.274,,,,
16202,1/10/17 3:13,3.274,,,,
16203,1/10/17 3:28,3.274,,,,
16204,1/10/17 3:43,3.274,,,,
16205,1/10/17 3:58,3.274,,,,
16206,1/10/17 4:13,3.274,,,,
16207,1/10/17 4:28,3.274,,,,
16208,1/10/17 4:43,3.274,,,,
16209,1/10/17 4:58,3.274,,,,
16210,1/10/17 5:13,3.274,,,,
16211,1/10/17 5:28,3.274,,,,
16212,1/10/17 5:43,3.274,,,,
16213,1/10/17 5:58,3.274,,,,
16214,1/10/17 6:13,3.274,,,,
16215,1/10/17 6:28,3.274,,,,
16216,1/10/17 6:43,3.274,,,,
16217,1/10/17 6:58,3.274,,,,
16218,1/10/17 7:13,3.274,,,,
16219,1/10/17 7:28,3.274,,,,
16220,1/10/17 7:43,3.274,,,,
16221,1/10/17 7:58,3.274,,,,
16222,1/10/17 8:13,3.274,,,,
16223,1/10/17 8:28,3.274,,,,
16224,1/10/17 8:43,3.274,,,,
16225,1/10/17 8:58,3.274,,,,
16226,1/10/17 9:13,3.274,,,,
16227,1/10/17 9:28,3.274,,,,
16228,1/10/17 9:43,3.274,,,,
16229,1/10/17 9:58,3.274,,,,
16230,1/10/17 10:13,3.274,,,,
16231,1/10/17 10:28,3.274,,,,
16232,1/10/17 10:43,3.274,,,,
16233,1/10/17 10:58,3.274,,,,
16234,1/10/17 11:13,3.274,,,,
16235,1/10/17 11:28,3.274,,,,
16236,1/10/17 11:43,3.274,,,,
16237,1/10/17 11:58,3.274,,,,
16238,1/10/17 12:13,3.274,,,,
16239,1/10/17 12:28,3.274,,,,
16240,1/10/17 12:43,3.274,,,,
16241,1/10/17 12:58,3.274,,,,
16242,1/10/17 13:13,3.274,,,,
16243,1/10/17 13:28,3.274,,,,
16244,1/10/17 13:43,3.274,,,,
16245,1/10/17 13:58,3.274,,,,
16246,1/10/17 14:13,3.274,,,,
16247,1/10/17 14:28,3.274,,,,
16248,1/10/17 14:43,3.274,,,,
16249,1/10/17 14:58,3.274,,,,
16250,1/10/17 15:13,3.274,,,,
16251,1/10/17 15:28,3.274,,,,
16252,1/10/17 15:43,3.274,,,,
16253,1/10/17 15:58,3.274,,,,
16254,1/10/17 16:13,3.274,,,,
16255,1/10/17 16:28,3.274,,,,
16256,1/10/17 16:43,3.274,,,,
16257,1/10/17 16:58,3.274,,,,
16258,1/10/17 17:13,3.274,,,,
16259,1/10/17 17:28,3.274,,,,
16260,1/10/17 17:43,3.274,,,,
16261,1/10/17 17:58,3.274,,,,
16262,1/10/17 18:13,3.274,,,,
16263,1/10/17 18:28,3.274,,,,
16264,1/10/17 18:43,3.274,,,,
16265,1/10/17 18:58,3.274,,,,
16266,1/10/17 19:13,3.274,,,,
16267,1/10/17 19:28,3.274,,,,
16268,1/10/17 19:43,3.274,,,,
16269,1/10/17 19:58,3.274,,,,
16270,1/10/17 20:13,3.274,,,,
16271,1/10/17 20:28,3.274,,,,
16272,1/10/17 20:43,3.274,,,,
16273,1/10/17 20:58,3.248,,,,
16274,1/10/17 21:13,3.274,,,,
16275,1/10/17 21:28,3.248,,,,
16276,1/10/17 21:43,3.248,,,,
16277,1/10/17 21:58,3.248,,,,
16278,1/10/17 22:13,3.248,,,,
16279,1/10/17 22:28,3.248,,,,
16280,1/10/17 22:43,3.274,,,,
16281,1/10/17 22:58,3.274,,,,
16282,1/10/17 23:13,3.274,,,,
16283,1/10/17 23:28,3.248,,,,
16284,1/10/17 23:43,3.248,,,,
16285,1/10/17 23:58,3.248,,,,
16286,1/11/17 0:13,3.248,,,,
16287,1/11/17 0:28,3.248,,,,
16288,1/11/17 0:43,3.248,,,,
16289,1/11/17 0:58,3.248,,,,
16290,1/11/17 1:13,3.248,,,,
16291,1/11/17 1:28,3.248,,,,
16292,1/11/17 1:43,3.248,,,,
16293,1/11/17 1:58,3.274,,,,
16294,1/11/17 2:13,3.274,,,,
16295,1/11/17 2:28,3.248,,,,
16296,1/11/17 2:43,3.248,,,,
16297,1/11/17 2:58,3.248,,,,
16298,1/11/17 3:13,3.248,,,,
16299,1/11/17 3:28,3.248,,,,
16300,1/11/17 3:43,3.248,,,,
16301,1/11/17 3:58,3.248,,,,
16302,1/11/17 4:13,3.248,,,,
16303,1/11/17 4:28,3.248,,,,
16304,1/11/17 4:43,3.248,,,,
16305,1/11/17 4:58,3.248,,,,
16306,1/11/17 5:13,3.248,,,,
16307,1/11/17 5:28,3.248,,,,
16308,1/11/17 5:43,3.248,,,,
16309,1/11/17 5:58,3.248,,,,
16310,1/11/17 6:13,3.248,,,,
16311,1/11/17 6:28,3.248,,,,
16312,1/11/17 6:43,3.248,,,,
16313,1/11/17 6:58,3.248,,,,
16314,1/11/17 7:13,3.248,,,,
16315,1/11/17 7:28,3.248,,,,
16316,1/11/17 7:43,3.248,,,,
16317,1/11/17 7:58,3.248,,,,
16318,1/11/17 8:13,3.248,,,,
16319,1/11/17 8:28,3.248,,,,
16320,1/11/17 8:43,3.248,,,,
16321,1/11/17 8:58,3.248,,,,
16322,1/11/17 9:13,3.248,,,,
16323,1/11/17 9:28,3.248,,,,
16324,1/11/17 9:43,3.248,,,,
16325,1/11/17 9:58,3.248,,,,
16326,1/11/17 10:13,3.248,,,,
16327,1/11/17 10:28,3.248,,,,
16328,1/11/17 10:43,3.248,,,,
16329,1/11/17 10:58,3.248,,,,
16330,1/11/17 11:13,3.248,,,,
16331,1/11/17 11:28,3.248,,,,
16332,1/11/17 11:43,3.248,,,,
16333,1/11/17 11:58,3.248,,,,
16334,1/11/17 12:13,3.248,,,,
16335,1/11/17 12:28,3.248,,,,
16336,1/11/17 12:43,3.248,,,,
16337,1/11/17 12:58,3.248,,,,
16338,1/11/17 13:13,3.248,,,,
16339,1/11/17 13:28,3.248,,,,
16340,1/11/17 13:43,3.248,,,,
16341,1/11/17 13:58,3.248,,,,
16342,1/11/17 14:13,3.248,,,,
16343,1/11/17 14:28,3.248,,,,
16344,1/11/17 14:43,3.248,,,,
16345,1/11/17 14:58,3.248,,,,
16346,1/11/17 15:13,3.248,,,,
16347,1/11/17 15:28,3.248,,,,
16348,1/11/17 15:43,3.248,,,,
16349,1/11/17 15:58,3.248,,,,
16350,1/11/17 16:13,3.248,,,,
16351,1/11/17 16:28,3.248,,,,
16352,1/11/17 16:43,3.248,,,,
16353,1/11/17 16:58,3.248,,,,
16354,1/11/17 17:13,3.248,,,,
16355,1/11/17 17:28,3.248,,,,
16356,1/11/17 17:43,3.248,,,,
16357,1/11/17 17:58,3.248,,,,
16358,1/11/17 18:13,3.248,,,,
16359,1/11/17 18:28,3.248,,,,
16360,1/11/17 18:43,3.248,,,,
16361,1/11/17 18:58,3.248,,,,
16362,1/11/17 19:13,3.248,,,,
16363,1/11/17 19:28,3.248,,,,
16364,1/11/17 19:43,3.248,,,,
16365,1/11/17 19:58,3.248,,,,
16366,1/11/17 20:13,3.248,,,,
16367,1/11/17 20:28,3.248,,,,
16368,1/11/17 20:43,3.248,,,,
16369,1/11/17 20:58,3.248,,,,
16370,1/11/17 21:13,3.248,,,,
16371,1/11/17 21:28,3.248,,,,
16372,1/11/17 21:43,3.248,,,,
16373,1/11/17 21:58,3.248,,,,
16374,1/11/17 22:13,3.248,,,,
16375,1/11/17 22:28,3.248,,,,
16376,1/11/17 22:43,3.248,,,,
16377,1/11/17 22:58,3.248,,,,
16378,1/11/17 23:13,3.248,,,,
16379,1/11/17 23:28,3.248,,,,
16380,1/11/17 23:43,3.248,,,,
16381,1/11/17 23:58,3.248,,,,
16382,1/12/17 0:13,3.248,,,,
16383,1/12/17 0:28,3.248,,,,
16384,1/12/17 0:43,3.248,,,,
16385,1/12/17 0:58,3.248,,,,
16386,1/12/17 1:13,3.248,,,,
16387,1/12/17 1:28,3.248,,,,
16388,1/12/17 1:43,3.248,,,,
16389,1/12/17 1:58,3.248,,,,
16390,1/12/17 2:13,3.248,,,,
16391,1/12/17 2:28,3.248,,,,
16392,1/12/17 2:43,3.248,,,,
16393,1/12/17 2:58,3.248,,,,
16394,1/12/17 3:13,3.248,,,,
16395,1/12/17 3:28,3.248,,,,
16396,1/12/17 3:43,3.248,,,,
16397,1/12/17 3:58,3.248,,,,
16398,1/12/17 4:13,3.248,,,,
16399,1/12/17 4:28,3.248,,,,
16400,1/12/17 4:43,3.248,,,,
16401,1/12/17 4:58,3.248,,,,
16402,1/12/17 5:13,3.248,,,,
16403,1/12/17 5:28,3.248,,,,
16404,1/12/17 5:43,3.248,,,,
16405,1/12/17 5:58,3.248,,,,
16406,1/12/17 6:13,3.248,,,,
16407,1/12/17 6:28,3.221,,,,
16408,1/12/17 6:43,3.248,,,,
16409,1/12/17 6:58,3.248,,,,
16410,1/12/17 7:13,3.248,,,,
16411,1/12/17 7:28,3.248,,,,
16412,1/12/17 7:43,3.248,,,,
16413,1/12/17 7:58,3.248,,,,
16414,1/12/17 8:13,3.248,,,,
16415,1/12/17 8:28,3.248,,,,
16416,1/12/17 8:43,3.248,,,,
16417,1/12/17 8:58,3.248,,,,
16418,1/12/17 9:13,3.248,,,,
16419,1/12/17 9:28,3.248,,,,
16420,1/12/17 9:43,3.248,,,,
16421,1/12/17 9:58,3.248,,,,
16422,1/12/17 10:13,3.248,,,,
16423,1/12/17 10:28,3.248,,,,
16424,1/12/17 10:43,3.248,,,,
16425,1/12/17 10:58,3.248,,,,
16426,1/12/17 11:13,3.248,,,,
16427,1/12/17 11:28,3.248,,,,
16428,1/12/17 11:43,3.248,,,,
16429,1/12/17 11:58,3.248,,,,
16430,1/12/17 12:13,3.248,,,,
16431,1/12/17 12:28,3.248,,,,
16432,1/12/17 12:43,3.248,,,,
16433,1/12/17 12:58,3.221,,,,
16434,1/12/17 13:13,3.221,,,,
16435,1/12/17 13:28,3.248,,,,
16436,1/12/17 13:43,3.248,,,,
16437,1/12/17 13:58,3.248,,,,
16438,1/12/17 14:13,3.248,,,,
16439,1/12/17 14:28,3.248,,,,
16440,1/12/17 14:43,3.248,,,,
16441,1/12/17 14:58,3.248,,,,
16442,1/12/17 15:13,3.248,,,,
16443,1/12/17 15:28,3.248,,,,
16444,1/12/17 15:43,3.248,,,,
16445,1/12/17 15:58,3.248,,,,
16446,1/12/17 16:13,3.248,,,,
16447,1/12/17 16:28,3.248,,,,
16448,1/12/17 16:43,3.248,,,,
16449,1/12/17 16:58,3.248,,,,
16450,1/12/17 17:13,3.248,,,,
16451,1/12/17 17:28,3.248,,,,
16452,1/12/17 17:43,3.248,,,,
16453,1/12/17 17:58,3.248,,,,
16454,1/12/17 18:13,3.248,,,,
16455,1/12/17 18:28,3.248,,,,
16456,1/12/17 18:43,3.248,,,,
16457,1/12/17 18:58,3.248,,,,
16458,1/12/17 19:13,3.248,,,,
16459,1/12/17 19:28,3.248,,,,
16460,1/12/17 19:43,3.248,,,,
16461,1/12/17 19:58,3.248,,,,
16462,1/12/17 20:13,3.221,,,,
16463,1/12/17 20:28,3.248,,,,
16464,1/12/17 20:43,3.248,,,,
16465,1/12/17 20:58,3.221,,,,
16466,1/12/17 21:13,3.248,,,,
16467,1/12/17 21:28,3.248,,,,
16468,1/12/17 21:43,3.221,,,,
16469,1/12/17 21:58,3.221,,,,
16470,1/12/17 22:13,3.248,,,,
16471,1/12/17 22:28,3.248,,,,
16472,1/12/17 22:43,3.248,,,,
16473,1/12/17 22:58,3.248,,,,
16474,1/12/17 23:13,3.221,,,,
16475,1/12/17 23:28,3.221,,,,
16476,1/12/17 23:43,3.248,,,,
16477,1/12/17 23:58,3.248,,,,
16478,1/13/17 0:13,3.248,,,,
16479,1/13/17 0:28,3.221,,,,
16480,1/13/17 0:43,3.248,,,,
16481,1/13/17 0:58,3.248,,,,
16482,1/13/17 1:13,3.221,,,,
16483,1/13/17 1:28,3.221,,,,
16484,1/13/17 1:43,3.248,,,,
16485,1/13/17 1:58,3.221,,,,
16486,1/13/17 2:13,3.248,,,,
16487,1/13/17 2:28,3.221,,,,
16488,1/13/17 2:43,3.221,,,,
16489,1/13/17 2:58,3.221,,,,
16490,1/13/17 3:13,3.248,,,,
16491,1/13/17 3:28,3.248,,,,
16492,1/13/17 3:43,3.221,,,,
16493,1/13/17 3:58,3.248,,,,
16494,1/13/17 4:13,3.221,,,,
16495,1/13/17 4:28,3.221,,,,
16496,1/13/17 4:43,3.221,,,,
16497,1/13/17 4:58,3.221,,,,
16498,1/13/17 5:13,3.221,,,,
16499,1/13/17 5:28,3.221,,,,
16500,1/13/17 5:43,3.248,,,,
16501,1/13/17 5:58,3.221,,,,
16502,1/13/17 6:13,3.221,,,,
16503,1/13/17 6:28,3.248,,,,
16504,1/13/17 6:43,3.248,,,,
16505,1/13/17 6:58,3.221,,,,
16506,1/13/17 7:13,3.221,,,,
16507,1/13/17 7:28,3.221,,,,
16508,1/13/17 7:43,3.221,,,,
16509,1/13/17 7:58,3.221,,,,
16510,1/13/17 8:13,3.221,,,,
16511,1/13/17 8:28,3.221,,,,
16512,1/13/17 8:43,3.221,,,,
16513,1/13/17 8:58,3.221,,,,
16514,1/13/17 9:13,3.221,,,,
16515,1/13/17 9:28,3.221,,,,
16516,1/13/17 9:43,3.221,,,,
16517,1/13/17 9:58,3.221,,,,
16518,1/13/17 10:13,3.221,,,,
16519,1/13/17 10:28,3.221,,,,
16520,1/13/17 10:43,3.221,,,,
16521,1/13/17 10:58,3.221,,,,
16522,1/13/17 11:13,3.221,,,,
16523,1/13/17 11:28,3.221,,,,
16524,1/13/17 11:43,3.221,,,,
16525,1/13/17 11:58,3.221,,,,
16526,1/13/17 12:13,3.221,,,,
16527,1/13/17 12:28,3.221,,,,
16528,1/13/17 12:43,3.221,,,,
16529,1/13/17 12:58,3.221,,,,
16530,1/13/17 13:13,3.221,,,,
16531,1/13/17 13:28,3.221,,,,
16532,1/13/17 13:43,3.221,,,,
16533,1/13/17 13:58,3.248,,,,
16534,1/13/17 14:13,3.248,,,,
16535,1/13/17 14:28,3.248,,,,
16536,1/13/17 14:43,3.221,,,,
16537,1/13/17 14:58,3.248,,,,
16538,1/13/17 15:13,3.221,,,,
16539,1/13/17 15:28,3.248,,,,
16540,1/13/17 15:43,3.221,,,,
16541,1/13/17 15:58,3.221,,,,
16542,1/13/17 16:13,3.221,,,,
16543,1/13/17 16:28,3.248,,,,
16544,1/13/17 16:43,3.221,,,,
16545,1/13/17 16:58,3.248,,,,
16546,1/13/17 17:13,3.221,,,,
16547,1/13/17 17:28,3.221,,,,
16548,1/13/17 17:43,3.248,,,,
16549,1/13/17 17:58,3.248,,,,
16550,1/13/17 18:13,3.248,,,,
16551,1/13/17 18:28,3.248,,,,
16552,1/13/17 18:43,3.221,,,,
16553,1/13/17 18:58,3.221,,,,
16554,1/13/17 19:13,3.221,,,,
16555,1/13/17 19:28,3.221,,,,
16556,1/13/17 19:43,3.221,,,,
16557,1/13/17 19:58,3.248,,,,
16558,1/13/17 20:13,3.221,,,,
16559,1/13/17 20:28,3.248,,,,
16560,1/13/17 20:43,3.248,,,,
16561,1/13/17 20:58,3.221,,,,
16562,1/13/17 21:13,3.248,,,,
16563,1/13/17 21:28,3.221,,,,
16564,1/13/17 21:43,3.221,,,,
16565,1/13/17 21:58,3.248,,,,
16566,1/13/17 22:13,3.221,,,,
16567,1/13/17 22:28,3.248,,,,
16568,1/13/17 22:43,3.248,,,,
16569,1/13/17 22:58,3.248,,,,
16570,1/13/17 23:13,3.248,,,,
16571,1/13/17 23:28,3.221,,,,
16572,1/13/17 23:43,3.248,,,,
16573,1/13/17 23:58,3.248,,,,
16574,1/14/17 0:13,3.248,,,,
16575,1/14/17 0:28,3.248,,,,
16576,1/14/17 0:43,3.248,,,,
16577,1/14/17 0:58,3.248,,,,
16578,1/14/17 1:13,3.248,,,,
16579,1/14/17 1:28,3.248,,,,
16580,1/14/17 1:43,3.248,,,,
16581,1/14/17 1:58,3.221,,,,
16582,1/14/17 2:13,3.248,,,,
16583,1/14/17 2:28,3.248,,,,
16584,1/14/17 2:43,3.248,,,,
16585,1/14/17 2:58,3.248,,,,
16586,1/14/17 3:13,3.221,,,,
16587,1/14/17 3:28,3.248,,,,
16588,1/14/17 3:43,3.221,,,,
16589,1/14/17 3:58,3.221,,,,
16590,1/14/17 4:13,3.221,,,,
16591,1/14/17 4:28,3.221,,,,
16592,1/14/17 4:43,3.221,,,,
16593,1/14/17 4:58,3.221,,,,
16594,1/14/17 5:13,3.221,,,,
16595,1/14/17 5:28,3.221,,,,
16596,1/14/17 5:43,3.221,,,,
16597,1/14/17 5:58,3.221,,,,
16598,1/14/17 6:13,3.248,,,,
16599,1/14/17 6:28,3.248,,,,
16600,1/14/17 6:43,3.248,,,,
16601,1/14/17 6:58,3.248,,,,
16602,1/14/17 7:13,3.248,,,,
16603,1/14/17 7:28,3.248,,,,
16604,1/14/17 7:43,3.221,,,,
16605,1/14/17 7:58,3.248,,,,
16606,1/14/17 8:13,3.221,,,,
16607,1/14/17 8:28,3.248,,,,
16608,1/14/17 8:43,3.248,,,,
16609,1/14/17 8:58,3.221,,,,
16610,1/14/17 9:13,3.221,,,,
16611,1/14/17 9:28,3.248,,,,
16612,1/14/17 9:43,3.221,,,,
16613,1/14/17 9:58,3.221,,,,
16614,1/14/17 10:13,3.221,,,,
16615,1/14/17 10:28,3.221,,,,
16616,1/14/17 10:43,3.221,,,,
16617,1/14/17 10:58,3.221,,,,
16618,1/14/17 11:13,3.221,,,,
16619,1/14/17 11:28,3.248,,,,
16620,1/14/17 11:43,3.221,,,,
16621,1/14/17 11:58,3.221,,,,
16622,1/14/17 12:13,3.221,,,,
16623,1/14/17 12:28,3.248,,,,
16624,1/14/17 12:43,3.248,,,,
16625,1/14/17 12:58,3.221,,,,
16626,1/14/17 13:13,3.248,,,,
16627,1/14/17 13:28,3.221,,,,
16628,1/14/17 13:43,3.221,,,,
16629,1/14/17 13:58,3.221,,,,
16630,1/14/17 14:13,3.221,,,,
16631,1/14/17 14:28,3.221,,,,
16632,1/14/17 14:43,3.248,,,,
16633,1/14/17 14:58,3.221,,,,
16634,1/14/17 15:13,3.221,,,,
16635,1/14/17 15:28,3.221,,,,
16636,1/14/17 15:43,3.221,,,,
16637,1/14/17 15:58,3.221,,,,
16638,1/14/17 16:13,3.248,,,,
16639,1/14/17 16:28,3.221,,,,
16640,1/14/17 16:43,3.221,,,,
16641,1/14/17 16:58,3.221,,,,
16642,1/14/17 17:13,3.221,,,,
16643,1/14/17 17:28,3.221,,,,
16644,1/14/17 17:43,3.221,,,,
16645,1/14/17 17:58,3.221,,,,
16646,1/14/17 18:13,3.221,,,,
16647,1/14/17 18:28,3.221,,,,
16648,1/14/17 18:43,3.221,,,,
16649,1/14/17 18:58,3.221,,,,
16650,1/14/17 19:13,3.221,,,,
16651,1/14/17 19:28,3.221,,,,
16652,1/14/17 19:43,3.221,,,,
16653,1/14/17 19:58,3.221,,,,
16654,1/14/17 20:13,3.248,,,,
16655,1/14/17 20:28,3.221,,,,
16656,1/14/17 20:43,3.248,,,,
16657,1/14/17 20:58,3.248,,,,
16658,1/14/17 21:13,3.221,,,,
16659,1/14/17 21:28,3.248,,,,
16660,1/14/17 21:43,3.248,,,,
16661,1/14/17 21:58,3.221,,,,
16662,1/14/17 22:13,3.221,,,,
16663,1/14/17 22:28,3.221,,,,
16664,1/14/17 22:43,3.221,,,,
16665,1/14/17 22:58,3.221,,,,
16666,1/14/17 23:13,3.221,,,,
16667,1/14/17 23:28,3.221,,,,
16668,1/14/17 23:43,3.221,,,,
16669,1/14/17 23:58,3.221,,,,
16670,1/15/17 0:13,3.221,,,,
16671,1/15/17 0:28,3.221,,,,
16672,1/15/17 0:43,3.248,,,,
16673,1/15/17 0:58,3.221,,,,
16674,1/15/17 1:13,3.221,,,,
16675,1/15/17 1:28,3.221,,,,
16676,1/15/17 1:43,3.221,,,,
16677,1/15/17 1:58,3.221,,,,
16678,1/15/17 2:13,3.221,,,,
16679,1/15/17 2:28,3.248,,,,
16680,1/15/17 2:43,3.221,,,,
16681,1/15/17 2:58,3.221,,,,
16682,1/15/17 3:13,3.221,,,,
16683,1/15/17 3:28,3.221,,,,
16684,1/15/17 3:43,3.248,,,,
16685,1/15/17 3:58,3.221,,,,
16686,1/15/17 4:13,3.221,,,,
16687,1/15/17 4:28,3.221,,,,
16688,1/15/17 4:43,3.248,,,,
16689,1/15/17 4:58,3.221,,,,
16690,1/15/17 5:13,3.221,,,,
16691,1/15/17 5:28,3.221,,,,
16692,1/15/17 5:43,3.248,,,,
16693,1/15/17 5:58,3.248,,,,
16694,1/15/17 6:13,3.221,,,,
16695,1/15/17 6:28,3.248,,,,
16696,1/15/17 6:43,3.248,,,,
16697,1/15/17 6:58,3.248,,,,
16698,1/15/17 7:13,3.221,,,,
16699,1/15/17 7:28,3.221,,,,
16700,1/15/17 7:43,3.221,,,,
16701,1/15/17 7:58,3.221,,,,
16702,1/15/17 8:13,3.221,,,,
16703,1/15/17 8:28,3.221,,,,
16704,1/15/17 8:43,3.221,,,,
16705,1/15/17 8:58,3.221,,,,
16706,1/15/17 9:13,3.221,,,,
16707,1/15/17 9:28,3.221,,,,
16708,1/15/17 9:43,3.221,,,,
16709,1/15/17 9:58,3.221,,,,
16710,1/15/17 10:13,3.221,,,,
16711,1/15/17 10:28,3.221,,,,
16712,1/15/17 10:43,3.221,,,,
16713,1/15/17 10:58,3.221,,,,
16714,1/15/17 11:13,3.221,,,,
16715,1/15/17 11:28,3.221,,,,
16716,1/15/17 11:43,3.221,,,,
16717,1/15/17 11:58,3.221,,,,
16718,1/15/17 12:13,3.221,,,,
16719,1/15/17 12:28,3.221,,,,
16720,1/15/17 12:43,3.248,,,,
16721,1/15/17 12:58,3.221,,,,
16722,1/15/17 13:13,3.221,,,,
16723,1/15/17 13:28,3.221,,,,
16724,1/15/17 13:43,3.221,,,,
16725,1/15/17 13:58,3.221,,,,
16726,1/15/17 14:13,3.221,,,,
16727,1/15/17 14:28,3.221,,,,
16728,1/15/17 14:43,3.221,,,,
16729,1/15/17 14:58,3.221,,,,
16730,1/15/17 15:13,3.221,,,,
16731,1/15/17 15:28,3.221,,,,
16732,1/15/17 15:43,3.221,,,,
16733,1/15/17 15:58,3.221,,,,
16734,1/15/17 16:13,3.221,,,,
16735,1/15/17 16:28,3.221,,,,
16736,1/15/17 16:43,3.221,,,,
16737,1/15/17 16:58,3.221,,,,
16738,1/15/17 17:13,3.221,,,,
16739,1/15/17 17:28,3.221,,,,
16740,1/15/17 17:43,3.221,,,,
16741,1/15/17 17:58,3.221,,,,
16742,1/15/17 18:13,3.221,,,,
16743,1/15/17 18:28,3.248,,,,
16744,1/15/17 18:43,3.221,,,,
16745,1/15/17 18:58,3.221,,,,
16746,1/15/17 19:13,3.221,,,,
16747,1/15/17 19:28,3.221,,,,
16748,1/15/17 19:43,3.221,,,,
16749,1/15/17 19:58,3.221,,,,
16750,1/15/17 20:13,3.221,,,,
16751,1/15/17 20:28,3.221,,,,
16752,1/15/17 20:43,3.221,,,,
16753,1/15/17 20:58,3.221,,,,
16754,1/15/17 21:13,3.221,,,,
16755,1/15/17 21:28,3.221,,,,
16756,1/15/17 21:43,3.221,,,,
16757,1/15/17 21:58,3.221,,,,
16758,1/15/17 22:13,3.221,,,,
16759,1/15/17 22:28,3.221,,,,
16760,1/15/17 22:43,3.221,,,,
16761,1/15/17 22:58,3.221,,,,
16762,1/15/17 23:13,3.221,,,,
16763,1/15/17 23:28,3.221,,,,
16764,1/15/17 23:43,3.221,,,,
16765,1/15/17 23:58,3.221,,,,
16766,1/16/17 0:13,3.221,,,,
16767,1/16/17 0:28,3.221,,,,
16768,1/16/17 0:43,3.221,,,,
16769,1/16/17 0:58,3.221,,,,
16770,1/16/17 1:13,3.221,,,,
16771,1/16/17 1:28,3.221,,,,
16772,1/16/17 1:43,3.221,,,,
16773,1/16/17 1:58,3.221,,,,
16774,1/16/17 2:13,3.221,,,,
16775,1/16/17 2:28,3.221,,,,
16776,1/16/17 2:43,3.221,,,,
16777,1/16/17 2:58,3.221,,,,
16778,1/16/17 3:13,3.221,,,,
16779,1/16/17 3:28,3.221,,,,
16780,1/16/17 3:43,3.221,,,,
16781,1/16/17 3:58,3.248,,,,
16782,1/16/17 4:13,3.221,,,,
16783,1/16/17 4:28,3.221,,,,
16784,1/16/17 4:43,3.221,,,,
16785,1/16/17 4:58,3.221,,,,
16786,1/16/17 5:13,3.221,,,,
16787,1/16/17 5:28,3.221,,,,
16788,1/16/17 5:43,3.221,,,,
16789,1/16/17 5:58,3.221,,,,
16790,1/16/17 6:13,3.221,,,,
16791,1/16/17 6:28,3.221,,,,
16792,1/16/17 6:43,3.221,,,,
16793,1/16/17 6:58,3.221,,,,
16794,1/16/17 7:13,3.221,,,,
16795,1/16/17 7:28,3.221,,,,
16796,1/16/17 7:43,3.221,,,,
16797,1/16/17 7:58,3.221,,,,
16798,1/16/17 8:13,3.221,,,,
16799,1/16/17 8:28,3.221,,,,
16800,1/16/17 8:43,3.221,,,,
16801,1/16/17 8:58,3.221,,,,
16802,1/16/17 9:13,3.221,,,,
16803,1/16/17 9:28,3.221,,,,
16804,1/16/17 9:43,3.221,,,,
16805,1/16/17 9:58,3.221,,,,
16806,1/16/17 10:13,3.221,,,,
16807,1/16/17 10:28,3.221,,,,
16808,1/16/17 10:43,3.221,,,,
16809,1/16/17 10:58,3.221,,,,
16810,1/16/17 11:13,3.221,,,,
16811,1/16/17 11:28,3.221,,,,
16812,1/16/17 11:43,3.221,,,,
16813,1/16/17 11:58,3.221,,,,
16814,1/16/17 12:13,3.221,,,,
16815,1/16/17 12:28,3.221,,,,
16816,1/16/17 12:43,3.221,,,,
16817,1/16/17 12:58,3.221,,,,
16818,1/16/17 13:13,3.221,,,,
16819,1/16/17 13:28,3.221,,,,
16820,1/16/17 13:43,3.221,,,,
16821,1/16/17 13:58,3.221,,,,
16822,1/16/17 14:13,3.221,,,,
16823,1/16/17 14:28,3.221,,,,
16824,1/16/17 14:43,3.221,,,,
16825,1/16/17 14:58,3.221,,,,
16826,1/16/17 15:13,3.221,,,,
16827,1/16/17 15:28,3.221,,,,
16828,1/16/17 15:43,3.221,,,,
16829,1/16/17 15:58,3.221,,,,
16830,1/16/17 16:13,3.221,,,,
16831,1/16/17 16:28,3.221,,,,
16832,1/16/17 16:43,3.221,,,,
16833,1/16/17 16:58,3.221,,,,
16834,1/16/17 17:13,3.221,,,,
16835,1/16/17 17:28,3.221,,,,
16836,1/16/17 17:43,3.221,,,,
16837,1/16/17 17:58,3.221,,,,
16838,1/16/17 18:13,3.221,,,,
16839,1/16/17 18:28,3.221,,,,
16840,1/16/17 18:43,3.221,,,,
16841,1/16/17 18:58,3.221,,,,
16842,1/16/17 19:13,3.221,,,,
16843,1/16/17 19:28,3.221,,,,
16844,1/16/17 19:43,3.221,,,,
16845,1/16/17 19:58,3.221,,,,
16846,1/16/17 20:13,3.221,,,,
16847,1/16/17 20:28,3.221,,,,
16848,1/16/17 20:43,3.221,,,,
16849,1/16/17 20:58,3.221,,,,
16850,1/16/17 21:13,3.221,,,,
16851,1/16/17 21:28,3.221,,,,
16852,1/16/17 21:43,3.221,,,,
16853,1/16/17 21:58,3.221,,,,
16854,1/16/17 22:13,3.221,,,,
16855,1/16/17 22:28,3.221,,,,
