Serial Number:20425024 --,,,,,
,,,,,
Date Time - GMT -07:00,"Temp, (*F)",Button Down,Button Up,Host Connect,EOF
8/11/18 23:45,69.91, , , , 
8/12/18 0:00,69.83, , , , 
8/12/18 0:15,69.91, , , , 
8/12/18 0:30,69.83, , , , 
8/12/18 0:45,69.83, , , , 
8/12/18 1:00,69.68, , , , 
8/12/18 1:15,69.68, , , , 
8/12/18 1:30,69.68, , , , 
8/12/18 1:45,69.6, , , , 
8/12/18 2:00,69.6, , , , 
8/12/18 2:15,69.6, , , , 
8/12/18 2:30,69.52, , , , 
8/12/18 2:45,69.52, , , , 
8/12/18 3:00,69.45, , , , 
8/12/18 3:15,69.37, , , , 
8/12/18 3:30,69.29, , , , 
8/12/18 3:45,69.29, , , , 
8/12/18 4:00,69.29, , , , 
8/12/18 4:15,69.22, , , , 
8/12/18 4:30,69.14, , , , 
8/12/18 4:45,69.06, , , , 
8/12/18 5:00,69.14, , , , 
8/12/18 5:15,69.14, , , , 
8/12/18 5:30,69.14, , , , 
8/12/18 5:45,68.91, , , , 
8/12/18 6:00,68.98, , , , 
8/12/18 6:15,68.91, , , , 
8/12/18 6:30,68.98, , , , 
8/12/18 6:45,69.06, , , , 
8/12/18 7:00,68.91, , , , 
8/12/18 7:15,69.06, , , , 
8/12/18 7:30,69.06, , , , 
8/12/18 7:45,69.14, , , , 
8/12/18 8:00,69.14, , , , 
8/12/18 8:15,69.22, , , , 
8/12/18 8:30,69.37, , , , 
8/12/18 8:45,69.37, , , , 
8/12/18 9:00,69.52, , , , 
8/12/18 9:15,69.52, , , , 
8/12/18 9:30,69.6, , , , 
8/12/18 9:45,69.68, , , , 
8/12/18 10:00,69.76, , , , 
8/12/18 10:15,69.91, , , , 
8/12/18 10:30,69.99, , , , 
8/12/18 10:45,69.99, , , , 
8/12/18 11:00,69.99, , , , 
8/12/18 11:15,70.14, , , , 
8/12/18 11:30,70.22, , , , 
8/12/18 11:45,70.22, , , , 
8/12/18 12:00,70.37, , , , 
8/12/18 12:15,70.3, , , , 
8/12/18 12:30,70.45, , , , 
8/12/18 12:45,70.45, , , , 
8/12/18 13:00,70.45, , , , 
8/12/18 13:15,70.53, , , , 
8/12/18 13:30,70.61, , , , 
8/12/18 13:45,70.45, , , , 
8/12/18 14:00,70.53, , , , 
8/12/18 14:15,70.61, , , , 
8/12/18 14:30,70.61, , , , 
8/12/18 14:45,70.61, , , , 
8/12/18 15:00,70.68, , , , 
8/12/18 15:15,70.61, , , , 
8/12/18 15:30,70.68, , , , 
8/12/18 15:45,70.61, , , , 
8/12/18 16:00,70.76, , , , 
8/12/18 16:15,70.84, , , , 
8/12/18 16:30,70.84, , , , 
8/12/18 16:45,70.91, , , , 
8/12/18 17:00,70.99, , , , 
8/12/18 17:15,70.91, , , , 
8/12/18 17:30,70.91, , , , 
8/12/18 17:45,70.99, , , , 
8/12/18 18:00,70.99, , , , 
8/12/18 18:15,70.99, , , , 
8/12/18 18:30,71.07, , , , 
8/12/18 18:45,70.99, , , , 
8/12/18 19:00,71.07, , , , 
8/12/18 19:15,71.07, , , , 
8/12/18 19:30,71.15, , , , 
8/12/18 19:45,71.07, , , , 
8/12/18 20:00,70.99, , , , 
8/12/18 20:15,70.99, , , , 
8/12/18 20:30,70.84, , , , 
8/12/18 20:45,70.84, , , , 
8/12/18 21:00,70.91, , , , 
8/12/18 21:15,70.68, , , , 
8/12/18 21:30,70.84, , , , 
8/12/18 21:45,70.76, , , , 
8/12/18 22:00,70.76, , , , 
8/12/18 22:15,70.68, , , , 
8/12/18 22:30,70.68, , , , 
8/12/18 22:45,70.68, , , , 
8/12/18 23:00,70.61, , , , 
8/12/18 23:15,70.61, , , , 
8/12/18 23:30,70.61, , , , 
8/12/18 23:45,70.45, , , , 
8/13/18 0:00,70.37, , , , 
8/13/18 0:15,70.45, , , , 
8/13/18 0:30,70.37, , , , 
8/13/18 0:45,70.37, , , , 
8/13/18 1:00,70.3, , , , 
8/13/18 1:15,70.22, , , , 
8/13/18 1:30,70.22, , , , 
8/13/18 1:45,70.14, , , , 
8/13/18 2:00,70.14, , , , 
8/13/18 2:15,70.06, , , , 
8/13/18 2:30,69.91, , , , 
8/13/18 2:45,69.91, , , , 
8/13/18 3:00,69.91, , , , 
8/13/18 3:15,69.83, , , , 
8/13/18 3:30,69.76, , , , 
8/13/18 3:45,69.68, , , , 
8/13/18 4:00,69.68, , , , 
8/13/18 4:15,69.68, , , , 
8/13/18 4:30,69.6, , , , 
8/13/18 4:45,69.6, , , , 
8/13/18 5:00,69.6, , , , 
8/13/18 5:15,69.52, , , , 
8/13/18 5:30,69.52, , , , 
8/13/18 5:45,69.52, , , , 
8/13/18 6:00,69.45, , , , 
8/13/18 6:15,69.37, , , , 
8/13/18 6:30,69.37, , , , 
8/13/18 6:45,69.37, , , , 
8/13/18 7:00,69.37, , , , 
8/13/18 7:15,69.45, , , , 
8/13/18 7:30,69.52, , , , 
8/13/18 7:45,69.52, , , , 
8/13/18 8:00,69.52, , , , 
8/13/18 8:15,69.6, , , , 
8/13/18 8:30,69.68, , , , 
8/13/18 8:45,69.76, , , , 
8/13/18 9:00,69.83, , , , 
8/13/18 9:15,69.99, , , , 
8/13/18 9:30,69.91, , , , 
8/13/18 9:45,70.06, , , , 
8/13/18 10:00,70.06, , , , 
8/13/18 10:15,70.14, , , , 
8/13/18 10:30,70.22, , , , 
8/13/18 10:45,70.3, , , , 
8/13/18 11:00,70.37, , , , 
8/13/18 11:15,70.45, , , , 
8/13/18 11:30,70.45, , , , 
8/13/18 11:45,70.61, , , , 
8/13/18 12:00,70.61, , , , 
8/13/18 12:15,70.68, , , , 
8/13/18 12:30,70.68, , , , 
8/13/18 12:45,70.68, , , , 
8/13/18 13:00,70.68, , , , 
8/13/18 13:15,70.76, , , , 
8/13/18 13:30,70.76, , , , 
8/13/18 13:45,70.76, , , , 
8/13/18 14:00,70.91, , , , 
8/13/18 14:15,70.84, , , , 
8/13/18 14:30,70.91, , , , 
8/13/18 14:45,70.91, , , , 
8/13/18 15:00,70.99, , , , 
8/13/18 15:15,70.91, , , , 
8/13/18 15:30,70.99, , , , 
8/13/18 15:45,71.15, , , , 
8/13/18 16:00,71.07, , , , 
8/13/18 16:15,71.15, , , , 
8/13/18 16:30,71.15, , , , 
8/13/18 16:45,71.22, , , , 
8/13/18 17:00,71.22, , , , 
8/13/18 17:15,71.22, , , , 
8/13/18 17:30,71.22, , , , 
8/13/18 17:45,71.22, , , , 
8/13/18 18:00,71.3, , , , 
8/13/18 18:15,71.3, , , , 
8/13/18 18:30,71.22, , , , 
8/13/18 18:45,71.22, , , , 
8/13/18 19:00,71.22, , , , 
8/13/18 19:15,71.15, , , , 
8/13/18 19:30,71.15, , , , 
8/13/18 19:45,71.07, , , , 
8/13/18 20:00,71.07, , , , 
8/13/18 20:15,70.99, , , , 
8/13/18 20:30,70.99, , , , 
8/13/18 20:45,70.91, , , , 
8/13/18 21:00,70.91, , , , 
8/13/18 21:15,70.84, , , , 
8/13/18 21:30,70.91, , , , 
8/13/18 21:45,70.91, , , , 
8/13/18 22:00,70.84, , , , 
8/13/18 22:15,70.76, , , , 
8/13/18 22:30,70.76, , , , 
8/13/18 22:45,70.76, , , , 
8/13/18 23:00,70.68, , , , 
8/13/18 23:15,70.68, , , , 
8/13/18 23:30,70.61, , , , 
8/13/18 23:45,70.61, , , , 
8/14/18 0:00,70.53, , , , 
8/14/18 0:15,70.53, , , , 
8/14/18 0:30,70.61, , , , 
8/14/18 0:45,70.53, , , , 
8/14/18 1:00,70.53, , , , 
8/14/18 1:15,70.45, , , , 
8/14/18 1:30,70.45, , , , 
8/14/18 1:45,70.37, , , , 
8/14/18 2:00,70.37, , , , 
8/14/18 2:15,70.3, , , , 
8/14/18 2:30,70.22, , , , 
8/14/18 2:45,70.22, , , , 
8/14/18 3:00,70.22, , , , 
8/14/18 3:15,70.22, , , , 
8/14/18 3:30,70.14, , , , 
8/14/18 3:45,70.14, , , , 
8/14/18 4:00,69.99, , , , 
8/14/18 4:15,69.99, , , , 
8/14/18 4:30,69.99, , , , 
8/14/18 4:45,69.91, , , , 
8/14/18 5:00,69.83, , , , 
8/14/18 5:15,69.76, , , , 
8/14/18 5:30,69.76, , , , 
8/14/18 5:45,69.68, , , , 
8/14/18 6:00,69.68, , , , 
8/14/18 6:15,69.6, , , , 
8/14/18 6:30,69.68, , , , 
8/14/18 6:45,69.6, , , , 
8/14/18 7:00,69.6, , , , 
8/14/18 7:15,69.6, , , , 
8/14/18 7:30,69.6, , , , 
8/14/18 7:45,69.68, , , , 
8/14/18 8:00,69.68, , , , 
8/14/18 8:15,69.83, , , , 
8/14/18 8:30,69.83, , , , 
8/14/18 8:45,69.91, , , , 
8/14/18 9:00,69.99, , , , 
8/14/18 9:15,69.99, , , , 
8/14/18 9:30,70.14, , , , 
8/14/18 9:45,70.3, , , , 
8/14/18 10:00,70.3, , , , 
8/14/18 10:15,70.37, , , , 
8/14/18 10:30,70.45, , , , 
8/14/18 10:45,70.45, , , , 
8/14/18 11:00,70.61, , , , 
8/14/18 11:15,70.61, , , , 
8/14/18 11:30,70.61, , , , 
8/14/18 11:45,70.61, , , , 
8/14/18 12:00,70.68, , , , 
8/14/18 12:15,70.84, , , , 
8/14/18 12:30,70.84, , , , 
8/14/18 12:45,70.76, , , , 
8/14/18 13:00,70.68, , , , 
8/14/18 13:15,70.76, , , , 
8/14/18 13:30,70.84, , , , 
8/14/18 13:45,70.91, , , , 
8/14/18 14:00,70.84, , , , 
8/14/18 14:15,70.91, , , , 
8/14/18 14:30,70.84, , , , 
8/14/18 14:45,70.99, , , , 
8/14/18 15:00,71.07, , , , 
8/14/18 15:15,70.91, , , , 
8/14/18 15:30,70.99, , , , 
8/14/18 15:45,70.99, , , , 
8/14/18 16:00,70.99, , , , 
8/14/18 16:15,70.91, , , , 
8/14/18 16:30,70.91, , , , 
8/14/18 16:45,70.99, , , , 
8/14/18 17:00,71.07, , , , 
8/14/18 17:15,71.07, , , , 
8/14/18 17:30,71.07, , , , 
8/14/18 17:45,70.99, , , , 
8/14/18 18:00,71.07, , , , 
8/14/18 18:15,71.07, , , , 
8/14/18 18:30,70.99, , , , 
8/14/18 18:45,70.99, , , , 
8/14/18 19:00,70.99, , , , 
8/14/18 19:15,70.91, , , , 
8/14/18 19:30,70.91, , , , 
8/14/18 19:45,70.76, , , , 
8/14/18 20:00,70.84, , , , 
8/14/18 20:15,70.68, , , , 
8/14/18 20:30,70.61, , , , 
8/14/18 20:45,70.53, , , , 
8/14/18 21:00,70.3, , , , 
8/14/18 21:15,70.22, , , , 
8/14/18 21:30,69.99, , , , 
8/14/18 21:45,69.91, , , , 
8/14/18 22:00,69.76, , , , 
8/14/18 22:15,69.6, , , , 
8/14/18 22:30,69.52, , , , 
8/14/18 22:45,69.37, , , , 
8/14/18 23:00,69.22, , , , 
8/14/18 23:15,69.14, , , , 
8/14/18 23:30,69.06, , , , 
8/14/18 23:45,68.91, , , , 
8/15/18 0:00,68.75, , , , 
8/15/18 0:15,68.6, , , , 
8/15/18 0:30,68.52, , , , 
8/15/18 0:45,68.44, , , , 
8/15/18 1:00,68.52, , , , 
8/15/18 1:15,68.37, , , , 
8/15/18 1:30,68.21, , , , 
8/15/18 1:45,68.06, , , , 
8/15/18 2:00,67.83, , , , 
8/15/18 2:15,67.67, , , , 
8/15/18 2:30,67.59, , , , 
8/15/18 2:45,67.36, , , , 
8/15/18 3:00,67.28, , , , 
8/15/18 3:15,67.21, , , , 
8/15/18 3:30,67.21, , , , 
8/15/18 3:45,67.13, , , , 
8/15/18 4:00,67.05, , , , 
8/15/18 4:15,67.05, , , , 
8/15/18 4:30,66.98, , , , 
8/15/18 4:45,66.9, , , , 
8/15/18 5:00,66.82, , , , 
8/15/18 5:15,66.74, , , , 
8/15/18 5:30,66.44, , , , 
8/15/18 5:45,66.28, , , , 
8/15/18 6:00,66.05, , , , 
8/15/18 6:15,65.82, , , , 
8/15/18 6:30,65.74, , , , 
8/15/18 6:45,65.74, , , , 
8/15/18 7:00,65.82, , , , 
8/15/18 7:15,65.74, , , , 
8/15/18 7:30,65.82, , , , 
8/15/18 7:45,65.89, , , , 
8/15/18 8:00,65.97, , , , 
8/15/18 8:15,65.97, , , , 
8/15/18 8:30,66.13, , , , 
8/15/18 8:45,66.36, , , , 
8/15/18 9:00,66.36, , , , 
8/15/18 9:15,66.51, , , , 
8/15/18 9:30,66.59, , , , 
8/15/18 9:45,66.74, , , , 
8/15/18 10:00,66.9, , , , 
8/15/18 10:15,67.13, , , , 
8/15/18 10:30,67.13, , , , 
8/15/18 10:45,67.36, , , , 
8/15/18 11:00,67.52, , , , 
8/15/18 11:15,67.52, , , , 
8/15/18 11:30,67.59, , , , 
8/15/18 11:45,67.75, , , , 
8/15/18 12:00,67.83, , , , 
8/15/18 12:15,67.83, , , , 
8/15/18 12:30,67.83, , , , 
8/15/18 12:45,67.83, , , , 
8/15/18 13:00,67.83, , , , 
8/15/18 13:15,67.83, , , , 
8/15/18 13:30,67.83, , , , 
8/15/18 13:45,67.9, , , , 
8/15/18 14:00,67.9, , , , 
8/15/18 14:15,67.9, , , , 
8/15/18 14:30,68.06, , , , 
8/15/18 14:45,67.98, , , , 
8/15/18 15:00,68.13, , , , 
8/15/18 15:15,68.21, , , , 
8/15/18 15:30,68.29, , , , 
8/15/18 15:45,68.29, , , , 
8/15/18 16:00,68.37, , , , 
8/15/18 16:15,68.44, , , , 
8/15/18 16:30,68.44, , , , 
8/15/18 16:45,68.67, , , , 
8/15/18 17:00,68.67, , , , 
8/15/18 17:15,68.75, , , , 
8/15/18 17:30,68.75, , , , 
8/15/18 17:45,68.75, , , , 
8/15/18 18:00,68.75, , , , 
8/15/18 18:15,68.91, , , , 
8/15/18 18:30,68.83, , , , 
8/15/18 18:45,68.75, , , , 
8/15/18 19:00,68.83, , , , 
8/15/18 19:15,68.83, , , , 
8/15/18 19:30,68.75, , , , 
8/15/18 19:45,68.67, , , , 
8/15/18 20:00,68.75, , , , 
8/15/18 20:15,68.75, , , , 
8/15/18 20:30,68.52, , , , 
8/15/18 20:45,68.6, , , , 
8/15/18 21:00,68.6, , , , 
8/15/18 21:15,68.52, , , , 
8/15/18 21:30,68.44, , , , 
8/15/18 21:45,68.52, , , , 
8/15/18 22:00,68.37, , , , 
8/15/18 22:15,68.44, , , , 
8/15/18 22:30,68.44, , , , 
8/15/18 22:45,68.37, , , , 
8/15/18 23:00,68.37, , , , 
8/15/18 23:15,68.37, , , , 
8/15/18 23:30,68.29, , , , 
8/15/18 23:45,68.37, , , , 
8/16/18 0:00,68.29, , , , 
8/16/18 0:15,68.37, , , , 
8/16/18 0:30,68.21, , , , 
8/16/18 0:45,68.21, , , , 
8/16/18 1:00,68.21, , , , 
8/16/18 1:15,68.13, , , , 
8/16/18 1:30,68.13, , , , 
8/16/18 1:45,68.13, , , , 
8/16/18 2:00,68.06, , , , 
8/16/18 2:15,68.06, , , , 
8/16/18 2:30,67.9, , , , 
8/16/18 2:45,67.98, , , , 
8/16/18 3:00,67.9, , , , 
8/16/18 3:15,67.83, , , , 
8/16/18 3:30,67.75, , , , 
8/16/18 3:45,67.67, , , , 
8/16/18 4:00,67.52, , , , 
8/16/18 4:15,67.44, , , , 
8/16/18 4:30,67.44, , , , 
8/16/18 4:45,67.36, , , , 
8/16/18 5:00,67.28, , , , 
8/16/18 5:15,67.21, , , , 
8/16/18 5:30,67.13, , , , 
8/16/18 5:45,67.13, , , , 
8/16/18 6:00,67.05, , , , 
8/16/18 6:15,66.98, , , , 
8/16/18 6:30,66.82, , , , 
8/16/18 6:45,66.82, , , , 
8/16/18 7:00,66.82, , , , 
8/16/18 7:15,66.9, , , , 
8/16/18 7:30,66.9, , , , 
8/16/18 7:45,66.82, , , , 
8/16/18 8:00,66.82, , , , 
8/16/18 8:15,66.98, , , , 
8/16/18 8:30,67.05, , , , 
8/16/18 8:45,67.13, , , , 
8/16/18 9:00,67.13, , , , 
8/16/18 9:15,67.36, , , , 
8/16/18 9:30,67.44, , , , 
8/16/18 9:45,67.59, , , , 
8/16/18 10:00,67.67, , , , 
8/16/18 10:15,67.75, , , , 
8/16/18 10:30,67.9, , , , 
8/16/18 10:45,67.98, , , , 
8/16/18 11:00,68.06, , , , 
8/16/18 11:15,68.21, , , , 
8/16/18 11:30,68.29, , , , 
8/16/18 11:45,68.44, , , , 
8/16/18 12:00,68.52, , , , 
8/16/18 12:15,68.52, , , , 
8/16/18 12:30,68.6, , , , 
8/16/18 12:45,68.75, , , , 
8/16/18 13:00,68.83, , , , 
8/16/18 13:15,68.98, , , , 
8/16/18 13:30,68.98, , , , 
8/16/18 13:45,68.98, , , , 
8/16/18 14:00,69.14, , , , 
8/16/18 14:15,69.14, , , , 
8/16/18 14:30,69.06, , , , 
8/16/18 14:45,69.22, , , , 
8/16/18 15:00,69.22, , , , 
8/16/18 15:15,69.29, , , , 
8/16/18 15:30,69.37, , , , 
8/16/18 15:45,69.37, , , , 
8/16/18 16:00,69.37, , , , 
8/16/18 16:15,69.45, , , , 
8/16/18 16:30,69.52, , , , 
8/16/18 16:45,69.52, , , , 
8/16/18 17:00,69.6, , , , 
8/16/18 17:15,69.6, , , , 
8/16/18 17:30,69.68, , , , 
8/16/18 17:45,69.68, , , , 
8/16/18 18:00,69.76, , , , 
8/16/18 18:15,69.76, , , , 
8/16/18 18:30,69.83, , , , 
8/16/18 18:45,69.83, , , , 
8/16/18 19:00,69.76, , , , 
8/16/18 19:15,69.83, , , , 
8/16/18 19:30,69.76, , , , 
8/16/18 19:45,69.68, , , , 
8/16/18 20:00,69.76, , , , 
8/16/18 20:15,69.52, , , , 
8/16/18 20:30,69.6, , , , 
8/16/18 20:45,69.52, , , , 
8/16/18 21:00,69.45, , , , 
8/16/18 21:15,69.37, , , , 
8/16/18 21:30,69.37, , , , 
8/16/18 21:45,69.29, , , , 
8/16/18 22:00,69.22, , , , 
8/16/18 22:15,69.29, , , , 
8/16/18 22:30,69.22, , , , 
8/16/18 22:45,69.22, , , , 
8/16/18 23:00,69.06, , , , 
8/16/18 23:15,69.06, , , , 
8/16/18 23:30,69.14, , , , 
8/16/18 23:45,69.06, , , , 
8/17/18 0:00,69.06, , , , 
8/17/18 0:15,69.06, , , , 
8/17/18 0:30,68.98, , , , 
8/17/18 0:45,69.06, , , , 
8/17/18 1:00,68.98, , , , 
8/17/18 1:15,68.98, , , , 
8/17/18 1:30,68.91, , , , 
8/17/18 1:45,68.91, , , , 
8/17/18 2:00,68.91, , , , 
8/17/18 2:15,68.83, , , , 
8/17/18 2:30,68.83, , , , 
8/17/18 2:45,68.83, , , , 
8/17/18 3:00,68.75, , , , 
8/17/18 3:15,68.75, , , , 
8/17/18 3:30,68.75, , , , 
8/17/18 3:45,68.67, , , , 
8/17/18 4:00,68.6, , , , 
8/17/18 4:15,68.52, , , , 
8/17/18 4:30,68.52, , , , 
8/17/18 4:45,68.52, , , , 
8/17/18 5:00,68.52, , , , 
8/17/18 5:15,68.52, , , , 
8/17/18 5:30,68.44, , , , 
8/17/18 5:45,68.44, , , , 
8/17/18 6:00,68.29, , , , 
8/17/18 6:15,68.37, , , , 
8/17/18 6:30,68.29, , , , 
8/17/18 6:45,68.21, , , , 
8/17/18 7:00,68.29, , , , 
8/17/18 7:15,68.29, , , , 
8/17/18 7:30,68.37, , , , 
8/17/18 7:45,68.37, , , , 
8/17/18 8:00,68.29, , , , 
8/17/18 8:15,68.37, , , , 
8/17/18 8:30,68.44, , , , 
8/17/18 8:45,68.37, , , , 
8/17/18 9:00,68.52, , , , 
8/17/18 9:15,68.6, , , , 
8/17/18 9:30,68.6, , , , 
8/17/18 9:45,68.67, , , , 
8/17/18 10:00,68.75, , , , 
8/17/18 10:15,68.75, , , , 
8/17/18 10:30,68.83, , , , 
8/17/18 10:45,68.83, , , , 
8/17/18 11:00,68.91, , , , 
8/17/18 11:15,68.91, , , , 
8/17/18 11:30,68.91, , , , 
8/17/18 11:45,68.98, , , , 
8/17/18 12:00,69.06, , , , 
8/17/18 12:15,69.29, , , , 
8/17/18 12:30,69.37, , , , 
8/17/18 12:45,69.52, , , , 
8/17/18 13:00,69.45, , , , 
8/17/18 13:15,69.6, , , , 
8/17/18 13:30,69.52, , , , 
8/17/18 13:45,69.6, , , , 
8/17/18 14:00,69.52, , , , 
8/17/18 14:15,69.6, , , , 
8/17/18 14:30,69.68, , , , 
8/17/18 14:45,69.76, , , , 
8/17/18 15:00,69.83, , , , 
8/17/18 15:15,69.83, , , , 
8/17/18 15:30,69.91, , , , 
8/17/18 15:45,69.91, , , , 
8/17/18 16:00,70.06, , , , 
8/17/18 16:15,70.06, , , , 
8/17/18 16:30,70.06, , , , 
8/17/18 16:45,69.99, , , , 
8/17/18 17:00,70.06, , , , 
8/17/18 17:15,70.22, , , , 
8/17/18 17:30,70.14, , , , 
8/17/18 17:45,70.22, , , , 
8/17/18 18:00,70.22, , , , 
8/17/18 18:15,70.3, , , , 
8/17/18 18:30,70.14, , , , 
8/17/18 18:45,70.22, , , , 
8/17/18 19:00,70.22, , , , 
8/17/18 19:15,70.06, , , , 
8/17/18 19:30,70.06, , , , 
8/17/18 19:45,70.06, , , , 
8/17/18 20:00,70.06, , , , 
8/17/18 20:15,69.99, , , , 
8/17/18 20:30,69.91, , , , 
8/17/18 20:45,69.91, , , , 
8/17/18 21:00,69.99, , , , 
8/17/18 21:15,69.91, , , , 
8/17/18 21:30,69.83, , , , 
8/17/18 21:45,69.91, , , , 
8/17/18 22:00,69.76, , , , 
8/17/18 22:15,69.76, , , , 
8/17/18 22:30,69.68, , , , 
8/17/18 22:45,69.76, , , , 
8/17/18 23:00,69.76, , , , 
8/17/18 23:15,69.68, , , , 
8/17/18 23:30,69.52, , , , 
8/17/18 23:45,69.6, , , , 
8/18/18 0:00,69.45, , , , 
8/18/18 0:15,69.52, , , , 
8/18/18 0:30,69.45, , , , 
8/18/18 0:45,69.37, , , , 
8/18/18 1:00,69.37, , , , 
8/18/18 1:15,69.29, , , , 
8/18/18 1:30,69.22, , , , 
8/18/18 1:45,69.22, , , , 
8/18/18 2:00,69.14, , , , 
8/18/18 2:15,69.14, , , , 
8/18/18 2:30,69.06, , , , 
8/18/18 2:45,69.06, , , , 
8/18/18 3:00,69.06, , , , 
8/18/18 3:15,69.06, , , , 
8/18/18 3:30,69.06, , , , 
8/18/18 3:45,68.91, , , , 
8/18/18 4:00,68.83, , , , 
8/18/18 4:15,68.75, , , , 
8/18/18 4:30,68.83, , , , 
8/18/18 4:45,68.75, , , , 
8/18/18 5:00,68.75, , , , 
8/18/18 5:15,68.6, , , , 
8/18/18 5:30,68.6, , , , 
8/18/18 5:45,68.6, , , , 
8/18/18 6:00,68.52, , , , 
8/18/18 6:15,68.44, , , , 
8/18/18 6:30,68.37, , , , 
8/18/18 6:45,68.37, , , , 
8/18/18 7:00,68.29, , , , 
8/18/18 7:15,68.29, , , , 
8/18/18 7:30,68.21, , , , 
8/18/18 7:45,68.37, , , , 
8/18/18 8:00,68.29, , , , 
8/18/18 8:15,68.37, , , , 
8/18/18 8:30,68.37, , , , 
8/18/18 8:45,68.29, , , , 
8/18/18 9:00,68.29, , , , 
8/18/18 9:15,68.37, , , , 
8/18/18 9:30,68.29, , , , 
8/18/18 9:45,68.21, , , , 
8/18/18 10:00,68.21, , , , 
8/18/18 10:15,68.13, , , , 
8/18/18 10:30,68.13, , , , 
8/18/18 10:45,68.21, , , , 
8/18/18 11:00,68.21, , , , 
8/18/18 11:15,68.13, , , , 
8/18/18 11:30,68.06, , , , 
8/18/18 11:45,67.98, , , , 
8/18/18 12:00,68.06, , , , 
8/18/18 12:15,68.13, , , , 
8/18/18 12:30,68.13, , , , 
8/18/18 12:45,68.13, , , , 
8/18/18 13:00,68.13, , , , 
8/18/18 13:15,68.13, , , , 
8/18/18 13:30,68.21, , , , 
8/18/18 13:45,68.29, , , , 
8/18/18 14:00,68.44, , , , 
8/18/18 14:15,68.52, , , , 
8/18/18 14:30,68.6, , , , 
8/18/18 14:45,68.67, , , , 
8/18/18 15:00,68.67, , , , 
8/18/18 15:15,68.67, , , , 
8/18/18 15:30,68.75, , , , 
8/18/18 15:45,68.83, , , , 
8/18/18 16:00,68.91, , , , 
8/18/18 16:15,68.98, , , , 
8/18/18 16:30,68.98, , , , 
8/18/18 16:45,69.06, , , , 
8/18/18 17:00,69.06, , , , 
8/18/18 17:15,69.06, , , , 
8/18/18 17:30,68.98, , , , 
8/18/18 17:45,68.98, , , , 
8/18/18 18:00,68.98, , , , 
8/18/18 18:15,68.83, , , , 
8/18/18 18:30,68.91, , , , 
8/18/18 18:45,68.91, , , , 
8/18/18 19:00,68.91, , , , 
8/18/18 19:15,68.91, , , , 
8/18/18 19:30,68.75, , , , 
8/18/18 19:45,68.83, , , , 
8/18/18 20:00,68.75, , , , 
8/18/18 20:15,68.83, , , , 
8/18/18 20:30,68.67, , , , 
8/18/18 20:45,68.67, , , , 
8/18/18 21:00,68.52, , , , 
8/18/18 21:15,68.44, , , , 
8/18/18 21:30,68.52, , , , 
8/18/18 21:45,68.44, , , , 
8/18/18 22:00,68.37, , , , 
8/18/18 22:15,68.29, , , , 
8/18/18 22:30,68.29, , , , 
8/18/18 22:45,68.29, , , , 
8/18/18 23:00,68.13, , , , 
8/18/18 23:15,67.98, , , , 
8/18/18 23:30,67.9, , , , 
8/18/18 23:45,67.75, , , , 
8/19/18 0:00,67.52, , , , 
8/19/18 0:15,67.44, , , , 
8/19/18 0:30,67.28, , , , 
8/19/18 0:45,67.21, , , , 
8/19/18 1:00,67.21, , , , 
8/19/18 1:15,67.13, , , , 
8/19/18 1:30,67.05, , , , 
8/19/18 1:45,67.05, , , , 
8/19/18 2:00,66.98, , , , 
8/19/18 2:15,66.82, , , , 
8/19/18 2:30,66.67, , , , 
8/19/18 2:45,66.67, , , , 
8/19/18 3:00,66.51, , , , 
8/19/18 3:15,66.59, , , , 
8/19/18 3:30,66.51, , , , 
8/19/18 3:45,66.44, , , , 
8/19/18 4:00,66.36, , , , 
8/19/18 4:15,66.28, , , , 
8/19/18 4:30,66.28, , , , 
8/19/18 4:45,66.2, , , , 
8/19/18 5:00,66.13, , , , 
8/19/18 5:15,66.13, , , , 
8/19/18 5:30,65.97, , , , 
8/19/18 5:45,65.97, , , , 
8/19/18 6:00,65.97, , , , 
8/19/18 6:15,65.82, , , , 
8/19/18 6:30,65.74, , , , 
8/19/18 6:45,65.74, , , , 
8/19/18 7:00,65.66, , , , 
8/19/18 7:15,65.66, , , , 
8/19/18 7:30,65.59, , , , 
8/19/18 7:45,65.59, , , , 
8/19/18 8:00,65.59, , , , 
8/19/18 8:15,65.59, , , , 
8/19/18 8:30,65.66, , , , 
8/19/18 8:45,65.66, , , , 
8/19/18 9:00,65.66, , , , 
8/19/18 9:15,65.66, , , , 
8/19/18 9:30,65.66, , , , 
8/19/18 9:45,65.66, , , , 
8/19/18 10:00,65.59, , , , 
8/19/18 10:15,65.66, , , , 
8/19/18 10:30,65.66, , , , 
8/19/18 10:45,65.74, , , , 
8/19/18 11:00,65.82, , , , 
8/19/18 11:15,65.82, , , , 
8/19/18 11:30,65.89, , , , 
8/19/18 11:45,65.82, , , , 
8/19/18 12:00,65.82, , , , 
8/19/18 12:15,65.74, , , , 
8/19/18 12:30,65.66, , , , 
8/19/18 12:45,65.59, , , , 
8/19/18 13:00,65.66, , , , 
8/19/18 13:15,65.82, , , , 
8/19/18 13:30,65.97, , , , 
8/19/18 13:45,65.89, , , , 
8/19/18 14:00,65.89, , , , 
8/19/18 14:15,66.05, , , , 
8/19/18 14:30,66.05, , , , 
8/19/18 14:45,66.13, , , , 
