"ï»¿""Plot Title: 20155861""",,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°C (LGR S/N: 20155861, SEN S/N: 20155861)",Coupler Detached (LGR S/N: 20155861),Coupler Attached (LGR S/N: 20155861),Host Connected (LGR S/N: 20155861),Stopped (LGR S/N: 20155861),End Of File (LGR S/N: 20155861)
4501,02/09/18 07:59 AM,0.024,,,,,
4502,02/09/18 08:59 AM,0.024,,,,,
4503,02/09/18 09:59 AM,0.024,,,,,
4504,02/09/18 10:59 AM,0.024,,,,,
4505,02/09/18 11:59 AM,0.024,,,,,
4506,02/09/18 12:59 PM,0.024,,,,,
4507,02/09/18 01:59 PM,0.024,,,,,
4508,02/09/18 02:59 PM,0.024,,,,,
4509,02/09/18 03:59 PM,0.051,,,,,
4510,02/09/18 04:59 PM,0.024,,,,,
4511,02/09/18 05:59 PM,0.024,,,,,
4512,02/09/18 06:59 PM,0.024,,,,,
4513,02/09/18 07:59 PM,0.024,,,,,
4514,02/09/18 08:59 PM,0.024,,,,,
4515,02/09/18 09:59 PM,0.024,,,,,
4516,02/09/18 10:59 PM,0.024,,,,,
4517,02/09/18 11:59 PM,0.024,,,,,
4518,02/10/18 12:59 AM,0.024,,,,,
4519,02/10/18 01:59 AM,0.024,,,,,
4520,02/10/18 02:59 AM,0.024,,,,,
4521,02/10/18 03:59 AM,0.024,,,,,
4522,02/10/18 04:59 AM,0.024,,,,,
4523,02/10/18 05:59 AM,0.024,,,,,
4524,02/10/18 06:59 AM,0.024,,,,,
4525,02/10/18 07:59 AM,0.024,,,,,
4526,02/10/18 08:59 AM,0.024,,,,,
4527,02/10/18 09:59 AM,0.024,,,,,
4528,02/10/18 10:59 AM,0.024,,,,,
4529,02/10/18 11:59 AM,0.024,,,,,
4530,02/10/18 12:59 PM,0.024,,,,,
4531,02/10/18 01:59 PM,0.024,,,,,
4532,02/10/18 02:59 PM,0.024,,,,,
4533,02/10/18 03:59 PM,0.024,,,,,
4534,02/10/18 04:59 PM,0.024,,,,,
4535,02/10/18 05:59 PM,0.024,,,,,
4536,02/10/18 06:59 PM,0.024,,,,,
4537,02/10/18 07:59 PM,0.024,,,,,
4538,02/10/18 08:59 PM,0.024,,,,,
4539,02/10/18 09:59 PM,0.024,,,,,
4540,02/10/18 10:59 PM,0.024,,,,,
4541,02/10/18 11:59 PM,0.024,,,,,
4542,02/11/18 12:59 AM,0.024,,,,,
4543,02/11/18 01:59 AM,0.024,,,,,
4544,02/11/18 02:59 AM,0.024,,,,,
4545,02/11/18 03:59 AM,0.024,,,,,
4546,02/11/18 04:59 AM,0.024,,,,,
4547,02/11/18 05:59 AM,0.024,,,,,
4548,02/11/18 06:59 AM,0.024,,,,,
4549,02/11/18 07:59 AM,0.024,,,,,
4550,02/11/18 08:59 AM,0.024,,,,,
4551,02/11/18 09:59 AM,0.024,,,,,
4552,02/11/18 10:59 AM,0.024,,,,,
4553,02/11/18 11:59 AM,0.024,,,,,
4554,02/11/18 12:59 PM,0.024,,,,,
4555,02/11/18 01:59 PM,0.024,,,,,
4556,02/11/18 02:59 PM,0.024,,,,,
4557,02/11/18 03:59 PM,0.024,,,,,
4558,02/11/18 04:59 PM,0.024,,,,,
4559,02/11/18 05:59 PM,0.024,,,,,
4560,02/11/18 06:59 PM,0.024,,,,,
4561,02/11/18 07:59 PM,0.024,,,,,
4562,02/11/18 08:59 PM,0.024,,,,,
4563,02/11/18 09:59 PM,0.024,,,,,
4564,02/11/18 10:59 PM,0.024,,,,,
4565,02/11/18 11:59 PM,0.024,,,,,
4566,02/12/18 12:59 AM,0.024,,,,,
4567,02/12/18 01:59 AM,0.024,,,,,
4568,02/12/18 02:59 AM,0.024,,,,,
4569,02/12/18 03:59 AM,0.024,,,,,
4570,02/12/18 04:59 AM,0.024,,,,,
4571,02/12/18 05:59 AM,0.024,,,,,
4572,02/12/18 06:59 AM,0.024,,,,,
4573,02/12/18 07:59 AM,0.024,,,,,
4574,02/12/18 08:59 AM,0.024,,,,,
4575,02/12/18 09:59 AM,0.024,,,,,
4576,02/12/18 10:59 AM,0.024,,,,,
4577,02/12/18 11:59 AM,0.024,,,,,
4578,02/12/18 12:59 PM,0.024,,,,,
4579,02/12/18 01:59 PM,0.024,,,,,
4580,02/12/18 02:59 PM,0.024,,,,,
4581,02/12/18 03:59 PM,0.024,,,,,
4582,02/12/18 04:59 PM,0.024,,,,,
4583,02/12/18 05:59 PM,0.024,,,,,
4584,02/12/18 06:59 PM,0.024,,,,,
4585,02/12/18 07:59 PM,0.024,,,,,
4586,02/12/18 08:59 PM,0.024,,,,,
4587,02/12/18 09:59 PM,0.024,,,,,
4588,02/12/18 10:59 PM,0.024,,,,,
4589,02/12/18 11:59 PM,0.024,,,,,
4590,02/13/18 12:59 AM,0.024,,,,,
4591,02/13/18 01:59 AM,0.024,,,,,
4592,02/13/18 02:59 AM,0.024,,,,,
4593,02/13/18 03:59 AM,0.024,,,,,
4594,02/13/18 04:59 AM,0.024,,,,,
4595,02/13/18 05:59 AM,0.024,,,,,
4596,02/13/18 06:59 AM,0.024,,,,,
4597,02/13/18 07:59 AM,0.024,,,,,
4598,02/13/18 08:59 AM,0.024,,,,,
4599,02/13/18 09:59 AM,0.024,,,,,
4600,02/13/18 10:59 AM,0.024,,,,,
4601,02/13/18 11:59 AM,0.024,,,,,
4602,02/13/18 12:59 PM,0.024,,,,,
4603,02/13/18 01:59 PM,0.024,,,,,
4604,02/13/18 02:59 PM,0.024,,,,,
4605,02/13/18 03:59 PM,0.024,,,,,
4606,02/13/18 04:59 PM,0.024,,,,,
4607,02/13/18 05:59 PM,0.024,,,,,
4608,02/13/18 06:59 PM,0.024,,,,,
4609,02/13/18 07:59 PM,0.024,,,,,
4610,02/13/18 08:59 PM,0.024,,,,,
4611,02/13/18 09:59 PM,0.024,,,,,
4612,02/13/18 10:59 PM,0.024,,,,,
4613,02/13/18 11:59 PM,0.024,,,,,
4614,02/14/18 12:59 AM,0.024,,,,,
4615,02/14/18 01:59 AM,0.024,,,,,
4616,02/14/18 02:59 AM,0.024,,,,,
4617,02/14/18 03:59 AM,0.024,,,,,
4618,02/14/18 04:59 AM,0.024,,,,,
4619,02/14/18 05:59 AM,0.024,,,,,
4620,02/14/18 06:59 AM,0.024,,,,,
4621,02/14/18 07:59 AM,0.024,,,,,
4622,02/14/18 08:59 AM,0.024,,,,,
4623,02/14/18 09:59 AM,0.024,,,,,
4624,02/14/18 10:59 AM,0.024,,,,,
4625,02/14/18 11:59 AM,0.024,,,,,
4626,02/14/18 12:59 PM,0.024,,,,,
4627,02/14/18 01:59 PM,0.024,,,,,
4628,02/14/18 02:59 PM,0.024,,,,,
4629,02/14/18 03:59 PM,0.024,,,,,
4630,02/14/18 04:59 PM,0.024,,,,,
4631,02/14/18 05:59 PM,0.024,,,,,
4632,02/14/18 06:59 PM,0.024,,,,,
4633,02/14/18 07:59 PM,0.024,,,,,
4634,02/14/18 08:59 PM,0.024,,,,,
4635,02/14/18 09:59 PM,0.024,,,,,
4636,02/14/18 10:59 PM,0.024,,,,,
4637,02/14/18 11:59 PM,0.024,,,,,
4638,02/15/18 12:59 AM,0.024,,,,,
4639,02/15/18 01:59 AM,0.024,,,,,
4640,02/15/18 02:59 AM,0.024,,,,,
4641,02/15/18 03:59 AM,0.024,,,,,
4642,02/15/18 04:59 AM,0.024,,,,,
4643,02/15/18 05:59 AM,0.024,,,,,
4644,02/15/18 06:59 AM,0.024,,,,,
4645,02/15/18 07:59 AM,0.024,,,,,
4646,02/15/18 08:59 AM,0.024,,,,,
4647,02/15/18 09:59 AM,0.024,,,,,
4648,02/15/18 10:59 AM,0.024,,,,,
4649,02/15/18 11:59 AM,0.024,,,,,
4650,02/15/18 12:59 PM,0.024,,,,,
4651,02/15/18 01:59 PM,0.024,,,,,
4652,02/15/18 02:59 PM,0.024,,,,,
4653,02/15/18 03:59 PM,0.024,,,,,
4654,02/15/18 04:59 PM,0.024,,,,,
4655,02/15/18 05:59 PM,0.024,,,,,
4656,02/15/18 06:59 PM,0.024,,,,,
4657,02/15/18 07:59 PM,0.024,,,,,
4658,02/15/18 08:59 PM,0.024,,,,,
4659,02/15/18 09:59 PM,0.024,,,,,
4660,02/15/18 10:59 PM,0.024,,,,,
4661,02/15/18 11:59 PM,0.024,,,,,
4662,02/16/18 12:59 AM,0.024,,,,,
4663,02/16/18 01:59 AM,0.024,,,,,
4664,02/16/18 02:59 AM,0.024,,,,,
4665,02/16/18 03:59 AM,0.024,,,,,
4666,02/16/18 04:59 AM,0.024,,,,,
4667,02/16/18 05:59 AM,0.024,,,,,
4668,02/16/18 06:59 AM,0.024,,,,,
4669,02/16/18 07:59 AM,0.024,,,,,
4670,02/16/18 08:59 AM,0.024,,,,,
4671,02/16/18 09:59 AM,0.024,,,,,
4672,02/16/18 10:59 AM,0.024,,,,,
4673,02/16/18 11:59 AM,0.024,,,,,
4674,02/16/18 12:59 PM,0.024,,,,,
4675,02/16/18 01:59 PM,0.024,,,,,
4676,02/16/18 02:59 PM,0.024,,,,,
4677,02/16/18 03:59 PM,0.024,,,,,
4678,02/16/18 04:59 PM,0.024,,,,,
4679,02/16/18 05:59 PM,0.024,,,,,
4680,02/16/18 06:59 PM,0.024,,,,,
4681,02/16/18 07:59 PM,0.024,,,,,
4682,02/16/18 08:59 PM,0.024,,,,,
4683,02/16/18 09:59 PM,0.024,,,,,
4684,02/16/18 10:59 PM,0.024,,,,,
4685,02/16/18 11:59 PM,0.024,,,,,
4686,02/17/18 12:59 AM,0.024,,,,,
4687,02/17/18 01:59 AM,0.024,,,,,
4688,02/17/18 02:59 AM,0.024,,,,,
4689,02/17/18 03:59 AM,0.024,,,,,
4690,02/17/18 04:59 AM,0.024,,,,,
4691,02/17/18 05:59 AM,0.024,,,,,
4692,02/17/18 06:59 AM,0.024,,,,,
4693,02/17/18 07:59 AM,0.024,,,,,
4694,02/17/18 08:59 AM,0.024,,,,,
4695,02/17/18 09:59 AM,0.024,,,,,
4696,02/17/18 10:59 AM,0.024,,,,,
4697,02/17/18 11:59 AM,0.024,,,,,
4698,02/17/18 12:59 PM,0.024,,,,,
4699,02/17/18 01:59 PM,0.024,,,,,
4700,02/17/18 02:59 PM,0.024,,,,,
4701,02/17/18 03:59 PM,0.024,,,,,
4702,02/17/18 04:59 PM,0.024,,,,,
4703,02/17/18 05:59 PM,0.024,,,,,
4704,02/17/18 06:59 PM,0.024,,,,,
4705,02/17/18 07:59 PM,0.024,,,,,
4706,02/17/18 08:59 PM,0.024,,,,,
4707,02/17/18 09:59 PM,0.024,,,,,
4708,02/17/18 10:59 PM,0.024,,,,,
4709,02/17/18 11:59 PM,0.024,,,,,
4710,02/18/18 12:59 AM,0.024,,,,,
4711,02/18/18 01:59 AM,0.024,,,,,
4712,02/18/18 02:59 AM,0.024,,,,,
4713,02/18/18 03:59 AM,0.024,,,,,
4714,02/18/18 04:59 AM,0.024,,,,,
4715,02/18/18 05:59 AM,0.024,,,,,
4716,02/18/18 06:59 AM,0.024,,,,,
4717,02/18/18 07:59 AM,0.024,,,,,
4718,02/18/18 08:59 AM,0.024,,,,,
4719,02/18/18 09:59 AM,0.024,,,,,
4720,02/18/18 10:59 AM,0.024,,,,,
4721,02/18/18 11:59 AM,0.024,,,,,
4722,02/18/18 12:59 PM,0.024,,,,,
4723,02/18/18 01:59 PM,0.024,,,,,
4724,02/18/18 02:59 PM,0.024,,,,,
4725,02/18/18 03:59 PM,0.024,,,,,
4726,02/18/18 04:59 PM,0.024,,,,,
4727,02/18/18 05:59 PM,0.024,,,,,
4728,02/18/18 06:59 PM,0.024,,,,,
4729,02/18/18 07:59 PM,0.024,,,,,
4730,02/18/18 08:59 PM,0.024,,,,,
4731,02/18/18 09:59 PM,0.024,,,,,
4732,02/18/18 10:59 PM,0.024,,,,,
4733,02/18/18 11:59 PM,0.024,,,,,
4734,02/19/18 12:59 AM,0.024,,,,,
4735,02/19/18 01:59 AM,0.024,,,,,
4736,02/19/18 02:59 AM,0.024,,,,,
4737,02/19/18 03:59 AM,0.024,,,,,
4738,02/19/18 04:59 AM,0.024,,,,,
4739,02/19/18 05:59 AM,0.024,,,,,
4740,02/19/18 06:59 AM,0.024,,,,,
4741,02/19/18 07:59 AM,0.024,,,,,
4742,02/19/18 08:59 AM,0.024,,,,,
4743,02/19/18 09:59 AM,0.024,,,,,
4744,02/19/18 10:59 AM,0.024,,,,,
4745,02/19/18 11:59 AM,0.024,,,,,
4746,02/19/18 12:59 PM,0.024,,,,,
4747,02/19/18 01:59 PM,0.024,,,,,
4748,02/19/18 02:59 PM,0.024,,,,,
4749,02/19/18 03:59 PM,0.024,,,,,
4750,02/19/18 04:59 PM,0.024,,,,,
4751,02/19/18 05:59 PM,0.024,,,,,
4752,02/19/18 06:59 PM,0.024,,,,,
4753,02/19/18 07:59 PM,0.024,,,,,
4754,02/19/18 08:59 PM,0.024,,,,,
4755,02/19/18 09:59 PM,0.024,,,,,
4756,02/19/18 10:59 PM,-0.004,,,,,
4757,02/19/18 11:59 PM,-0.004,,,,,
4758,02/20/18 12:59 AM,-0.004,,,,,
4759,02/20/18 01:59 AM,-0.004,,,,,
4760,02/20/18 02:59 AM,-0.004,,,,,
4761,02/20/18 03:59 AM,-0.004,,,,,
4762,02/20/18 04:59 AM,-0.004,,,,,
4763,02/20/18 05:59 AM,-0.004,,,,,
4764,02/20/18 06:59 AM,-0.004,,,,,
4765,02/20/18 07:59 AM,-0.004,,,,,
4766,02/20/18 08:59 AM,-0.004,,,,,
4767,02/20/18 09:59 AM,-0.004,,,,,
4768,02/20/18 10:59 AM,-0.004,,,,,
4769,02/20/18 11:59 AM,-0.004,,,,,
4770,02/20/18 12:59 PM,-0.004,,,,,
4771,02/20/18 01:59 PM,-0.004,,,,,
4772,02/20/18 02:59 PM,-0.004,,,,,
4773,02/20/18 03:59 PM,-0.004,,,,,
4774,02/20/18 04:59 PM,-0.004,,,,,
4775,02/20/18 05:59 PM,-0.004,,,,,
4776,02/20/18 06:59 PM,-0.004,,,,,
4777,02/20/18 07:59 PM,-0.004,,,,,
4778,02/20/18 08:59 PM,-0.004,,,,,
4779,02/20/18 09:59 PM,-0.004,,,,,
4780,02/20/18 10:59 PM,-0.004,,,,,
4781,02/20/18 11:59 PM,-0.004,,,,,
4782,02/21/18 12:59 AM,-0.004,,,,,
4783,02/21/18 01:59 AM,-0.004,,,,,
4784,02/21/18 02:59 AM,-0.004,,,,,
4785,02/21/18 03:59 AM,-0.004,,,,,
4786,02/21/18 04:59 AM,-0.004,,,,,
4787,02/21/18 05:59 AM,-0.004,,,,,
4788,02/21/18 06:59 AM,-0.004,,,,,
4789,02/21/18 07:59 AM,-0.004,,,,,
4790,02/21/18 08:59 AM,-0.004,,,,,
4791,02/21/18 09:59 AM,-0.004,,,,,
4792,02/21/18 10:59 AM,-0.004,,,,,
4793,02/21/18 11:59 AM,-0.004,,,,,
4794,02/21/18 12:59 PM,-0.004,,,,,
4795,02/21/18 01:59 PM,-0.004,,,,,
4796,02/21/18 02:59 PM,-0.004,,,,,
4797,02/21/18 03:59 PM,-0.004,,,,,
4798,02/21/18 04:59 PM,-0.004,,,,,
4799,02/21/18 05:59 PM,-0.004,,,,,
4800,02/21/18 06:59 PM,-0.004,,,,,
4801,02/21/18 07:59 PM,-0.004,,,,,
4802,02/21/18 08:59 PM,-0.004,,,,,
4803,02/21/18 09:59 PM,-0.004,,,,,
4804,02/21/18 10:59 PM,-0.004,,,,,
4805,02/21/18 11:59 PM,-0.004,,,,,
4806,02/22/18 12:59 AM,-0.004,,,,,
4807,02/22/18 01:59 AM,-0.004,,,,,
4808,02/22/18 02:59 AM,-0.004,,,,,
4809,02/22/18 03:59 AM,-0.004,,,,,
4810,02/22/18 04:59 AM,-0.004,,,,,
4811,02/22/18 05:59 AM,-0.032,,,,,
4812,02/22/18 06:59 AM,-0.032,,,,,
4813,02/22/18 07:59 AM,-0.032,,,,,
4814,02/22/18 08:59 AM,-0.032,,,,,
4815,02/22/18 09:59 AM,-0.032,,,,,
4816,02/22/18 10:59 AM,-0.06,,,,,
4817,02/22/18 11:59 AM,-0.06,,,,,
4818,02/22/18 12:59 PM,-0.06,,,,,
4819,02/22/18 01:59 PM,-0.06,,,,,
4820,02/22/18 02:59 PM,-0.06,,,,,
4821,02/22/18 03:59 PM,-0.06,,,,,
4822,02/22/18 04:59 PM,-0.06,,,,,
4823,02/22/18 05:59 PM,-0.06,,,,,
4824,02/22/18 06:59 PM,-0.06,,,,,
4825,02/22/18 07:59 PM,-0.06,,,,,
4826,02/22/18 08:59 PM,-0.06,,,,,
4827,02/22/18 09:59 PM,-0.06,,,,,
4828,02/22/18 10:59 PM,-0.06,,,,,
4829,02/22/18 11:59 PM,-0.06,,,,,
4830,02/23/18 12:59 AM,-0.06,,,,,
4831,02/23/18 01:59 AM,-0.06,,,,,
4832,02/23/18 02:59 AM,-0.06,,,,,
4833,02/23/18 03:59 AM,-0.06,,,,,
4834,02/23/18 04:59 AM,-0.06,,,,,
4835,02/23/18 05:59 AM,-0.06,,,,,
4836,02/23/18 06:59 AM,-0.06,,,,,
4837,02/23/18 07:59 AM,-0.06,,,,,
4838,02/23/18 08:59 AM,-0.06,,,,,
4839,02/23/18 09:59 AM,-0.06,,,,,
4840,02/23/18 10:59 AM,-0.06,,,,,
4841,02/23/18 11:59 AM,-0.06,,,,,
4842,02/23/18 12:59 PM,-0.06,,,,,
4843,02/23/18 01:59 PM,-0.06,,,,,
4844,02/23/18 02:59 PM,-0.06,,,,,
4845,02/23/18 03:59 PM,-0.06,,,,,
4846,02/23/18 04:59 PM,-0.06,,,,,
4847,02/23/18 05:59 PM,-0.06,,,,,
4848,02/23/18 06:59 PM,-0.06,,,,,
4849,02/23/18 07:59 PM,-0.06,,,,,
4850,02/23/18 08:59 PM,-0.06,,,,,
4851,02/23/18 09:59 PM,-0.06,,,,,
4852,02/23/18 10:59 PM,-0.06,,,,,
4853,02/23/18 11:59 PM,-0.06,,,,,
4854,02/24/18 12:59 AM,-0.06,,,,,
4855,02/24/18 01:59 AM,-0.06,,,,,
4856,02/24/18 02:59 AM,-0.032,,,,,
4857,02/24/18 03:59 AM,-0.032,,,,,
4858,02/24/18 04:59 AM,-0.032,,,,,
4859,02/24/18 05:59 AM,-0.032,,,,,
4860,02/24/18 06:59 AM,-0.032,,,,,
4861,02/24/18 07:59 AM,-0.032,,,,,
4862,02/24/18 08:59 AM,-0.032,,,,,
4863,02/24/18 09:59 AM,-0.032,,,,,
4864,02/24/18 10:59 AM,-0.032,,,,,
4865,02/24/18 11:59 AM,-0.032,,,,,
4866,02/24/18 12:59 PM,-0.032,,,,,
4867,02/24/18 01:59 PM,-0.032,,,,,
4868,02/24/18 02:59 PM,-0.032,,,,,
4869,02/24/18 03:59 PM,-0.032,,,,,
4870,02/24/18 04:59 PM,-0.032,,,,,
4871,02/24/18 05:59 PM,-0.032,,,,,
4872,02/24/18 06:59 PM,-0.032,,,,,
4873,02/24/18 07:59 PM,-0.032,,,,,
4874,02/24/18 08:59 PM,-0.032,,,,,
4875,02/24/18 09:59 PM,-0.032,,,,,
4876,02/24/18 10:59 PM,-0.032,,,,,
4877,02/24/18 11:59 PM,-0.032,,,,,
4878,02/25/18 12:59 AM,-0.032,,,,,
4879,02/25/18 01:59 AM,-0.032,,,,,
4880,02/25/18 02:59 AM,-0.032,,,,,
4881,02/25/18 03:59 AM,-0.032,,,,,
4882,02/25/18 04:59 AM,-0.032,,,,,
4883,02/25/18 05:59 AM,-0.032,,,,,
4884,02/25/18 06:59 AM,-0.032,,,,,
4885,02/25/18 07:59 AM,-0.032,,,,,
4886,02/25/18 08:59 AM,-0.032,,,,,
4887,02/25/18 09:59 AM,-0.032,,,,,
4888,02/25/18 10:59 AM,-0.032,,,,,
4889,02/25/18 11:59 AM,-0.032,,,,,
4890,02/25/18 12:59 PM,-0.032,,,,,
4891,02/25/18 01:59 PM,-0.032,,,,,
4892,02/25/18 02:59 PM,-0.032,,,,,
4893,02/25/18 03:59 PM,-0.032,,,,,
4894,02/25/18 04:59 PM,-0.032,,,,,
4895,02/25/18 05:59 PM,-0.032,,,,,
4896,02/25/18 06:59 PM,-0.032,,,,,
4897,02/25/18 07:59 PM,-0.032,,,,,
4898,02/25/18 08:59 PM,-0.032,,,,,
4899,02/25/18 09:59 PM,-0.032,,,,,
4900,02/25/18 10:59 PM,-0.032,,,,,
4901,02/25/18 11:59 PM,-0.032,,,,,
4902,02/26/18 12:59 AM,-0.032,,,,,
4903,02/26/18 01:59 AM,-0.032,,,,,
4904,02/26/18 02:59 AM,-0.032,,,,,
4905,02/26/18 03:59 AM,-0.032,,,,,
4906,02/26/18 04:59 AM,-0.032,,,,,
4907,02/26/18 05:59 AM,-0.032,,,,,
4908,02/26/18 06:59 AM,-0.032,,,,,
4909,02/26/18 07:59 AM,-0.032,,,,,
4910,02/26/18 08:59 AM,-0.032,,,,,
4911,02/26/18 09:59 AM,-0.032,,,,,
4912,02/26/18 10:59 AM,-0.032,,,,,
4913,02/26/18 11:59 AM,-0.032,,,,,
4914,02/26/18 12:59 PM,-0.032,,,,,
4915,02/26/18 01:59 PM,-0.032,,,,,
4916,02/26/18 02:59 PM,-0.032,,,,,
4917,02/26/18 03:59 PM,-0.032,,,,,
4918,02/26/18 04:59 PM,-0.032,,,,,
4919,02/26/18 05:59 PM,-0.032,,,,,
4920,02/26/18 06:59 PM,-0.032,,,,,
4921,02/26/18 07:59 PM,-0.032,,,,,
4922,02/26/18 08:59 PM,-0.032,,,,,
4923,02/26/18 09:59 PM,-0.032,,,,,
4924,02/26/18 10:59 PM,-0.032,,,,,
4925,02/26/18 11:59 PM,-0.032,,,,,
4926,02/27/18 12:59 AM,-0.032,,,,,
4927,02/27/18 01:59 AM,-0.032,,,,,
4928,02/27/18 02:59 AM,-0.032,,,,,
4929,02/27/18 03:59 AM,-0.032,,,,,
4930,02/27/18 04:59 AM,-0.032,,,,,
4931,02/27/18 05:59 AM,-0.032,,,,,
4932,02/27/18 06:59 AM,-0.032,,,,,
4933,02/27/18 07:59 AM,-0.032,,,,,
4934,02/27/18 08:59 AM,-0.032,,,,,
4935,02/27/18 09:59 AM,-0.032,,,,,
4936,02/27/18 10:59 AM,-0.032,,,,,
4937,02/27/18 11:59 AM,-0.032,,,,,
4938,02/27/18 12:59 PM,-0.032,,,,,
4939,02/27/18 01:59 PM,-0.032,,,,,
4940,02/27/18 02:59 PM,-0.032,,,,,
4941,02/27/18 03:59 PM,-0.032,,,,,
4942,02/27/18 04:59 PM,-0.032,,,,,
4943,02/27/18 05:59 PM,-0.032,,,,,
4944,02/27/18 06:59 PM,-0.032,,,,,
4945,02/27/18 07:59 PM,-0.032,,,,,
4946,02/27/18 08:59 PM,-0.032,,,,,
4947,02/27/18 09:59 PM,-0.032,,,,,
4948,02/27/18 10:59 PM,-0.032,,,,,
4949,02/27/18 11:59 PM,-0.032,,,,,
4950,02/28/18 12:59 AM,-0.032,,,,,
4951,02/28/18 01:59 AM,-0.032,,,,,
4952,02/28/18 02:59 AM,-0.032,,,,,
4953,02/28/18 03:59 AM,-0.032,,,,,
4954,02/28/18 04:59 AM,-0.032,,,,,
4955,02/28/18 05:59 AM,-0.032,,,,,
4956,02/28/18 06:59 AM,-0.032,,,,,
4957,02/28/18 07:59 AM,-0.032,,,,,
4958,02/28/18 08:59 AM,-0.032,,,,,
4959,02/28/18 09:59 AM,-0.032,,,,,
4960,02/28/18 10:59 AM,-0.032,,,,,
4961,02/28/18 11:59 AM,-0.032,,,,,
4962,02/28/18 12:59 PM,-0.032,,,,,
4963,02/28/18 01:59 PM,-0.032,,,,,
4964,02/28/18 02:59 PM,-0.032,,,,,
4965,02/28/18 03:59 PM,-0.032,,,,,
4966,02/28/18 04:59 PM,-0.032,,,,,
4967,02/28/18 05:59 PM,-0.032,,,,,
4968,02/28/18 06:59 PM,-0.032,,,,,
4969,02/28/18 07:59 PM,-0.032,,,,,
4970,02/28/18 08:59 PM,-0.032,,,,,
4971,02/28/18 09:59 PM,-0.032,,,,,
4972,02/28/18 10:59 PM,-0.032,,,,,
4973,02/28/18 11:59 PM,-0.032,,,,,
4974,03/01/18 12:59 AM,-0.032,,,,,
4975,03/01/18 01:59 AM,-0.032,,,,,
4976,03/01/18 02:59 AM,-0.032,,,,,
4977,03/01/18 03:59 AM,-0.032,,,,,
4978,03/01/18 04:59 AM,-0.032,,,,,
4979,03/01/18 05:59 AM,-0.032,,,,,
4980,03/01/18 06:59 AM,-0.032,,,,,
4981,03/01/18 07:59 AM,-0.032,,,,,
4982,03/01/18 08:59 AM,-0.032,,,,,
4983,03/01/18 09:59 AM,-0.032,,,,,
4984,03/01/18 10:59 AM,-0.032,,,,,
4985,03/01/18 11:59 AM,-0.032,,,,,
4986,03/01/18 12:59 PM,-0.032,,,,,
4987,03/01/18 01:59 PM,-0.032,,,,,
4988,03/01/18 02:59 PM,-0.032,,,,,
4989,03/01/18 03:59 PM,-0.032,,,,,
4990,03/01/18 04:59 PM,-0.032,,,,,
4991,03/01/18 05:59 PM,-0.032,,,,,
4992,03/01/18 06:59 PM,-0.032,,,,,
4993,03/01/18 07:59 PM,-0.032,,,,,
4994,03/01/18 08:59 PM,-0.032,,,,,
4995,03/01/18 09:59 PM,-0.032,,,,,
4996,03/01/18 10:59 PM,-0.032,,,,,
4997,03/01/18 11:59 PM,-0.032,,,,,
4998,03/02/18 12:59 AM,-0.032,,,,,
4999,03/02/18 01:59 AM,-0.032,,,,,
5000,03/02/18 02:59 AM,-0.032,,,,,
5001,03/02/18 03:59 AM,-0.032,,,,,
5002,03/02/18 04:59 AM,-0.032,,,,,
5003,03/02/18 05:59 AM,-0.032,,,,,
5004,03/02/18 06:59 AM,-0.032,,,,,
5005,03/02/18 07:59 AM,-0.032,,,,,
5006,03/02/18 08:59 AM,-0.032,,,,,
5007,03/02/18 09:59 AM,-0.032,,,,,
5008,03/02/18 10:59 AM,-0.032,,,,,
5009,03/02/18 11:59 AM,-0.032,,,,,
5010,03/02/18 12:59 PM,-0.032,,,,,
5011,03/02/18 01:59 PM,-0.032,,,,,
5012,03/02/18 02:59 PM,-0.032,,,,,
5013,03/02/18 03:59 PM,-0.032,,,,,
5014,03/02/18 04:59 PM,-0.032,,,,,
5015,03/02/18 05:59 PM,-0.032,,,,,
5016,03/02/18 06:59 PM,-0.032,,,,,
5017,03/02/18 07:59 PM,-0.032,,,,,
5018,03/02/18 08:59 PM,-0.032,,,,,
5019,03/02/18 09:59 PM,-0.032,,,,,
5020,03/02/18 10:59 PM,-0.032,,,,,
5021,03/02/18 11:59 PM,-0.032,,,,,
5022,03/03/18 12:59 AM,-0.032,,,,,
5023,03/03/18 01:59 AM,-0.032,,,,,
5024,03/03/18 02:59 AM,-0.032,,,,,
5025,03/03/18 03:59 AM,-0.032,,,,,
5026,03/03/18 04:59 AM,-0.032,,,,,
5027,03/03/18 05:59 AM,-0.032,,,,,
5028,03/03/18 06:59 AM,-0.032,,,,,
5029,03/03/18 07:59 AM,-0.032,,,,,
5030,03/03/18 08:59 AM,-0.032,,,,,
5031,03/03/18 09:59 AM,-0.032,,,,,
5032,03/03/18 10:59 AM,-0.032,,,,,
5033,03/03/18 11:59 AM,-0.032,,,,,
5034,03/03/18 12:59 PM,-0.032,,,,,
5035,03/03/18 01:59 PM,-0.032,,,,,
5036,03/03/18 02:59 PM,-0.032,,,,,
5037,03/03/18 03:59 PM,-0.032,,,,,
5038,03/03/18 04:59 PM,-0.032,,,,,
5039,03/03/18 05:59 PM,-0.032,,,,,
5040,03/03/18 06:59 PM,-0.032,,,,,
5041,03/03/18 07:59 PM,-0.032,,,,,
