Plot Title: 10972590,,,,,,,
#,"Date Time, GMT-06:00","Temp, ∞C (LGR S/N: 10972590, SEN S/N: 10972590)",Coupler Detached (LGR S/N: 10972590),Coupler Attached (LGR S/N: 10972590),Host Connected (LGR S/N: 10972590),Stopped (LGR S/N: 10972590),End Of File (LGR S/N: 10972590)
4363,01/31/19/ 01:24:00 AM,0.715,,,,,
4364,01/31/19/ 02:24:00 AM,0.687,,,,,
4365,01/31/19/ 03:24:00 AM,0.687,,,,,
4366,01/31/19/ 04:24:00 AM,0.742,,,,,
4367,01/31/19/ 05:24:00 AM,0.77,,,,,
4368,01/31/19/ 06:24:00 AM,0.77,,,,,
4369,01/31/19/ 07:24:00 AM,0.77,,,,,
4370,01/31/19/ 08:24:00 AM,0.742,,,,,
4371,01/31/19/ 09:24:00 AM,0.742,,,,,
4372,01/31/19/ 10:24:00 AM,0.742,,,,,
4373,01/31/19/ 11:24:00 AM,0.797,,,,,
4374,01/31/19/ 12:24:00 PM,0.825,,,,,
4375,01/31/19/ 01:24:00 PM,0.907,,,,,
4376,01/31/19/ 02:24:00 PM,0.962,,,,,
4377,01/31/19/ 03:24:00 PM,0.934,,,,,
4378,01/31/19/ 04:24:00 PM,0.907,,,,,
4379,01/31/19/ 05:24:00 PM,0.907,,,,,
4380,01/31/19/ 06:24:00 PM,0.907,,,,,
4381,01/31/19/ 07:24:00 PM,0.88,,,,,
4382,01/31/19/ 08:24:00 PM,0.852,,,,,
4383,01/31/19/ 09:24:00 PM,0.852,,,,,
4384,01/31/19/ 10:24:00 PM,0.852,,,,,
4385,01/31/19/ 11:24:00 PM,0.852,,,,,
4386,02/01/19/ 12:24:00 AM,0.852,,,,,
4387,02/01/19/ 01:24:00 AM,0.825,,,,,
4388,02/01/19/ 02:24:00 AM,0.825,,,,,
4389,02/01/19/ 03:24:00 AM,0.825,,,,,
4390,02/01/19/ 04:24:00 AM,0.825,,,,,
4391,02/01/19/ 05:24:00 AM,0.825,,,,,
4392,02/01/19/ 06:24:00 AM,0.825,,,,,
4393,02/01/19/ 07:24:00 AM,0.852,,,,,
4394,02/01/19/ 08:24:00 AM,0.852,,,,,
4395,02/01/19/ 09:24:00 AM,0.852,,,,,
4396,02/01/19/ 10:24:00 AM,0.852,,,,,
4397,02/01/19/ 11:24:00 AM,0.852,,,,,
4398,02/01/19/ 12:24:00 PM,0.88,,,,,
4399,02/01/19/ 01:24:00 PM,0.907,,,,,
4400,02/01/19/ 02:24:00 PM,0.934,,,,,
4401,02/01/19/ 03:24:00 PM,0.88,,,,,
4402,02/01/19/ 04:24:00 PM,0.797,,,,,
4403,02/01/19/ 05:24:00 PM,0.852,,,,,
4404,02/01/19/ 06:24:00 PM,0.852,,,,,
4405,02/01/19/ 07:24:00 PM,0.852,,,,,
4406,02/01/19/ 08:24:00 PM,0.852,,,,,
4407,02/01/19/ 09:24:00 PM,0.852,,,,,
4408,02/01/19/ 10:24:00 PM,0.852,,,,,
4409,02/01/19/ 11:24:00 PM,0.852,,,,,
4410,02/02/19/ 12:24:00 AM,0.852,,,,,
4411,02/02/19/ 01:24:00 AM,0.715,,,,,
4412,02/02/19/ 02:24:00 AM,0.66,,,,,
4413,02/02/19/ 03:24:00 AM,0.605,,,,,
4414,02/02/19/ 04:24:00 AM,0.55,,,,,
4415,02/02/19/ 05:24:00 AM,0.439,,,,,
4416,02/02/19/ 06:24:00 AM,0.329,,,,,
4417,02/02/19/ 07:24:00 AM,0.273,,,,,
4418,02/02/19/ 08:24:00 AM,0.329,,,,,
4419,02/02/19/ 09:24:00 AM,0.467,,,,,
4420,02/02/19/ 10:24:00 AM,0.467,,,,,
4421,02/02/19/ 11:24:00 AM,0.495,,,,,
4422,02/02/19/ 12:24:00 PM,0.467,,,,,
4423,02/02/19/ 01:24:00 PM,0.356,,,,,
4424,02/02/19/ 02:24:00 PM,0.412,,,,,
4425,02/02/19/ 03:24:00 PM,0.55,,,,,
4426,02/02/19/ 04:24:00 PM,0.66,,,,,
4427,02/02/19/ 05:24:00 PM,0.742,,,,,
4428,02/02/19/ 06:24:00 PM,0.797,,,,,
4429,02/02/19/ 07:24:00 PM,0.742,,,,,
4430,02/02/19/ 08:24:00 PM,0.687,,,,,
4431,02/02/19/ 09:24:00 PM,0.605,,,,,
4432,02/02/19/ 10:24:00 PM,0.66,,,,,
4433,02/02/19/ 11:24:00 PM,0.77,,,,,
4434,02/03/19/ 12:24:00 AM,0.825,,,,,
4435,02/03/19/ 01:24:00 AM,0.825,,,,,
4436,02/03/19/ 02:24:00 AM,0.825,,,,,
4437,02/03/19/ 03:24:00 AM,0.825,,,,,
4438,02/03/19/ 04:24:00 AM,0.852,,,,,
4439,02/03/19/ 05:24:00 AM,0.907,,,,,
4440,02/03/19/ 06:24:00 AM,0.88,,,,,
4441,02/03/19/ 07:24:00 AM,0.88,,,,,
4442,02/03/19/ 08:24:00 AM,0.825,,,,,
4443,02/03/19/ 09:24:00 AM,0.797,,,,,
4444,02/03/19/ 10:24:00 AM,0.687,,,,,
4445,02/03/19/ 11:24:00 AM,0.687,,,,,
4446,02/03/19/ 12:24:00 PM,0.66,,,,,
4447,02/03/19/ 01:24:00 PM,0.577,,,,,
4448,02/03/19/ 02:24:00 PM,0.55,,,,,
4449,02/03/19/ 03:24:00 PM,0.605,,,,,
4450,02/03/19/ 04:24:00 PM,0.495,,,,,
4451,02/03/19/ 05:24:00 PM,0.467,,,,,
4452,02/03/19/ 06:24:00 PM,0.66,,,,,
4453,02/03/19/ 07:24:00 PM,0.66,,,,,
4454,02/03/19/ 08:24:00 PM,0.66,,,,,
4455,02/03/19/ 09:24:00 PM,0.66,,,,,
4456,02/03/19/ 10:24:00 PM,0.687,,,,,
4457,02/03/19/ 11:24:00 PM,0.715,,,,,
4458,02/04/19/ 12:24:00 AM,0.687,,,,,
4459,02/04/19/ 01:24:00 AM,0.66,,,,,
4460,02/04/19/ 02:24:00 AM,0.715,,,,,
4461,02/04/19/ 03:24:00 AM,0.77,,,,,
4462,02/04/19/ 04:24:00 AM,0.77,,,,,
4463,02/04/19/ 05:24:00 AM,0.797,,,,,
4464,02/04/19/ 06:24:00 AM,0.605,,,,,
4465,02/04/19/ 07:24:00 AM,0.356,,,,,
4466,02/04/19/ 08:24:00 AM,0.412,,,,,
4467,02/04/19/ 09:24:00 AM,0.577,,,,,
4468,02/04/19/ 10:24:00 AM,0.632,,,,,
4469,02/04/19/ 11:24:00 AM,0.715,,,,,
4470,02/04/19/ 12:24:00 PM,0.687,,,,,
4471,02/04/19/ 01:24:00 PM,0.715,,,,,
4472,02/04/19/ 02:24:00 PM,0.715,,,,,
4473,02/04/19/ 03:24:00 PM,0.77,,,,,
4474,02/04/19/ 04:24:00 PM,0.825,,,,,
4475,02/04/19/ 05:24:00 PM,0.852,,,,,
4476,02/04/19/ 06:24:00 PM,0.852,,,,,
4477,02/04/19/ 07:24:00 PM,0.88,,,,,
4478,02/04/19/ 08:24:00 PM,0.88,,,,,
4479,02/04/19/ 09:24:00 PM,0.825,,,,,
4480,02/04/19/ 10:24:00 PM,0.797,,,,,
4481,02/04/19/ 11:24:00 PM,0.825,,,,,
4482,02/05/19/ 12:24:00 AM,0.88,,,,,
4483,02/05/19/ 01:24:00 AM,0.852,,,,,
4484,02/05/19/ 02:24:00 AM,0.852,,,,,
4485,02/05/19/ 03:24:00 AM,0.77,,,,,
4486,02/05/19/ 04:24:00 AM,0.797,,,,,
4487,02/05/19/ 05:24:00 AM,0.825,,,,,
4488,02/05/19/ 06:24:00 AM,0.852,,,,,
4489,02/05/19/ 07:24:00 AM,0.852,,,,,
4490,02/05/19/ 08:24:00 AM,0.852,,,,,
4491,02/05/19/ 09:24:00 AM,0.852,,,,,
4492,02/05/19/ 10:24:00 AM,0.88,,,,,
4493,02/05/19/ 11:24:00 AM,0.88,,,,,
4494,02/05/19/ 12:24:00 PM,0.88,,,,,
4495,02/05/19/ 01:24:00 PM,0.907,,,,,
4496,02/05/19/ 02:24:00 PM,0.88,,,,,
4497,02/05/19/ 03:24:00 PM,0.55,,,,,
4498,02/05/19/ 04:24:00 PM,0.522,,,,,
4499,02/05/19/ 05:24:00 PM,0.715,,,,,
4500,02/05/19/ 06:24:00 PM,0.77,,,,,
4501,02/05/19/ 07:24:00 PM,0.797,,,,,
4502,02/05/19/ 08:24:00 PM,0.797,,,,,
4503,02/05/19/ 09:24:00 PM,0.797,,,,,
4504,02/05/19/ 10:24:00 PM,0.77,,,,,
4505,02/05/19/ 11:24:00 PM,0.742,,,,,
4506,02/06/19/ 12:24:00 AM,0.742,,,,,
4507,02/06/19/ 01:24:00 AM,0.715,,,,,
4508,02/06/19/ 02:24:00 AM,0.715,,,,,
4509,02/06/19/ 03:24:00 AM,0.687,,,,,
4510,02/06/19/ 04:24:00 AM,0.687,,,,,
4511,02/06/19/ 05:24:00 AM,0.687,,,,,
4512,02/06/19/ 06:24:00 AM,0.687,,,,,
4513,02/06/19/ 07:24:00 AM,0.687,,,,,
4514,02/06/19/ 08:24:00 AM,0.66,,,,,
4515,02/06/19/ 09:24:00 AM,0.66,,,,,
4516,02/06/19/ 10:24:00 AM,0.687,,,,,
4517,02/06/19/ 11:24:00 AM,0.715,,,,,
4518,02/06/19/ 12:24:00 PM,0.742,,,,,
4519,02/06/19/ 01:24:00 PM,0.77,,,,,
4520,02/06/19/ 02:24:00 PM,0.77,,,,,
4521,02/06/19/ 03:24:00 PM,0.797,,,,,
4522,02/06/19/ 04:24:00 PM,0.797,,,,,
4523,02/06/19/ 05:24:00 PM,0.77,,,,,
4524,02/06/19/ 06:24:00 PM,0.77,,,,,
4525,02/06/19/ 07:24:00 PM,0.742,,,,,
4526,02/06/19/ 08:24:00 PM,0.742,,,,,
4527,02/06/19/ 09:24:00 PM,0.66,,,,,
4528,02/06/19/ 10:24:00 PM,0.632,,,,,
4529,02/06/19/ 11:24:00 PM,0.632,,,,,
4530,02/07/19/ 12:24:00 AM,0.66,,,,,
4531,02/07/19/ 01:24:00 AM,0.687,,,,,
4532,02/07/19/ 02:24:00 AM,0.687,,,,,
4533,02/07/19/ 03:24:00 AM,0.687,,,,,
4534,02/07/19/ 04:24:00 AM,0.66,,,,,
4535,02/07/19/ 05:24:00 AM,0.66,,,,,
4536,02/07/19/ 06:24:00 AM,0.66,,,,,
4537,02/07/19/ 07:24:00 AM,0.632,,,,,
4538,02/07/19/ 08:24:00 AM,0.632,,,,,
4539,02/07/19/ 09:24:00 AM,0.605,,,,,
4540,02/07/19/ 10:24:00 AM,0.605,,,,,
4541,02/07/19/ 11:24:00 AM,0.632,,,,,
4542,02/07/19/ 12:24:00 PM,0.66,,,,,
4543,02/07/19/ 01:24:00 PM,0.687,,,,,
4544,02/07/19/ 02:24:00 PM,0.687,,,,,
4545,02/07/19/ 03:24:00 PM,0.66,,,,,
4546,02/07/19/ 04:24:00 PM,0.632,,,,,
4547,02/07/19/ 05:24:00 PM,0.605,,,,,
4548,02/07/19/ 06:24:00 PM,0.577,,,,,
4549,02/07/19/ 07:24:00 PM,0.577,,,,,
4550,02/07/19/ 08:24:00 PM,0.55,,,,,
4551,02/07/19/ 09:24:00 PM,0.55,,,,,
4552,02/07/19/ 10:24:00 PM,0.522,,,,,
4553,02/07/19/ 11:24:00 PM,0.522,,,,,
4554,02/08/19/ 12:24:00 AM,0.55,,,,,
4555,02/08/19/ 01:24:00 AM,0.522,,,,,
4556,02/08/19/ 02:24:00 AM,0.522,,,,,
4557,02/08/19/ 03:24:00 AM,0.522,,,,,
4558,02/08/19/ 04:24:00 AM,0.522,,,,,
4559,02/08/19/ 05:24:00 AM,0.522,,,,,
4560,02/08/19/ 06:24:00 AM,0.522,,,,,
4561,02/08/19/ 07:24:00 AM,0.522,,,,,
4562,02/08/19/ 08:24:00 AM,0.522,,,,,
4563,02/08/19/ 09:24:00 AM,0.55,,,,,
4564,02/08/19/ 10:24:00 AM,0.577,,,,,
4565,02/08/19/ 11:24:00 AM,0.632,,,,,
4566,02/08/19/ 12:24:00 PM,0.687,,,,,
4567,02/08/19/ 01:24:00 PM,0.66,,,,,
4568,02/08/19/ 02:24:00 PM,0.605,,,,,
4569,02/08/19/ 03:24:00 PM,0.55,,,,,
4570,02/08/19/ 04:24:00 PM,0.577,,,,,
4571,02/08/19/ 05:24:00 PM,0.467,,,,,
4572,02/08/19/ 06:24:00 PM,0.577,,,,,
4573,02/08/19/ 07:24:00 PM,0.577,,,,,
4574,02/08/19/ 08:24:00 PM,0.632,,,,,
4575,02/08/19/ 09:24:00 PM,0.632,,,,,
4576,02/08/19/ 10:24:00 PM,0.632,,,,,
4577,02/08/19/ 11:24:00 PM,0.66,,,,,
4578,02/09/19/ 12:24:00 AM,0.66,,,,,
4579,02/09/19/ 01:24:00 AM,0.632,,,,,
4580,02/09/19/ 02:24:00 AM,0.632,,,,,
4581,02/09/19/ 03:24:00 AM,0.632,,,,,
4582,02/09/19/ 04:24:00 AM,0.66,,,,,
4583,02/09/19/ 05:24:00 AM,0.687,,,,,
4584,02/09/19/ 06:24:00 AM,0.687,,,,,
4585,02/09/19/ 07:24:00 AM,0.66,,,,,
4586,02/09/19/ 08:24:00 AM,0.687,,,,,
4587,02/09/19/ 09:24:00 AM,0.715,,,,,
4588,02/09/19/ 10:24:00 AM,0.742,,,,,
4589,02/09/19/ 11:24:00 AM,0.742,,,,,
4590,02/09/19/ 12:24:00 PM,0.77,,,,,
4591,02/09/19/ 01:24:00 PM,0.797,,,,,
4592,02/09/19/ 02:24:00 PM,0.797,,,,,
4593,02/09/19/ 03:24:00 PM,0.797,,,,,
4594,02/09/19/ 04:24:00 PM,0.797,,,,,
4595,02/09/19/ 05:24:00 PM,0.77,,,,,
4596,02/09/19/ 06:24:00 PM,0.77,,,,,
4597,02/09/19/ 07:24:00 PM,0.742,,,,,
4598,02/09/19/ 08:24:00 PM,0.77,,,,,
4599,02/09/19/ 09:24:00 PM,0.797,,,,,
4600,02/09/19/ 10:24:00 PM,0.797,,,,,
4601,02/09/19/ 11:24:00 PM,0.77,,,,,
4602,02/10/19/ 12:24:00 AM,0.77,,,,,
4603,02/10/19/ 01:24:00 AM,0.687,,,,,
4604,02/10/19/ 02:24:00 AM,0.715,,,,,
4605,02/10/19/ 03:24:00 AM,0.742,,,,,
4606,02/10/19/ 04:24:00 AM,0.77,,,,,
4607,02/10/19/ 05:24:00 AM,0.77,,,,,
4608,02/10/19/ 06:24:00 AM,0.77,,,,,
4609,02/10/19/ 07:24:00 AM,0.797,,,,,
4610,02/10/19/ 08:24:00 AM,0.797,,,,,
4611,02/10/19/ 09:24:00 AM,0.797,,,,,
4612,02/10/19/ 10:24:00 AM,0.797,,,,,
4613,02/10/19/ 11:24:00 AM,0.825,,,,,
4614,02/10/19/ 12:24:00 PM,0.825,,,,,
4615,02/10/19/ 01:24:00 PM,0.852,,,,,
4616,02/10/19/ 02:24:00 PM,0.852,,,,,
4617,02/10/19/ 03:24:00 PM,0.852,,,,,
4618,02/10/19/ 04:24:00 PM,0.852,,,,,
4619,02/10/19/ 05:24:00 PM,0.852,,,,,
4620,02/10/19/ 06:24:00 PM,0.825,,,,,
4621,02/10/19/ 07:24:00 PM,0.797,,,,,
4622,02/10/19/ 08:24:00 PM,0.797,,,,,
4623,02/10/19/ 09:24:00 PM,0.797,,,,,
4624,02/10/19/ 10:24:00 PM,0.825,,,,,
4625,02/10/19/ 11:24:00 PM,0.797,,,,,
4626,02/11/19/ 12:24:00 AM,0.77,,,,,
4627,02/11/19/ 01:24:00 AM,0.77,,,,,
4628,02/11/19/ 02:24:00 AM,0.715,,,,,
4629,02/11/19/ 03:24:00 AM,0.66,,,,,
4630,02/11/19/ 04:24:00 AM,0.66,,,,,
4631,02/11/19/ 05:24:00 AM,0.632,,,,,
4632,02/11/19/ 06:24:00 AM,0.632,,,,,
4633,02/11/19/ 07:24:00 AM,0.632,,,,,
4634,02/11/19/ 08:24:00 AM,0.66,,,,,
4635,02/11/19/ 09:24:00 AM,0.605,,,,,
4636,02/11/19/ 10:24:00 AM,0.605,,,,,
4637,02/11/19/ 11:24:00 AM,0.605,,,,,
4638,02/11/19/ 12:24:00 PM,0.577,,,,,
4639,02/11/19/ 01:24:00 PM,0.577,,,,,
4640,02/11/19/ 02:24:00 PM,0.577,,,,,
4641,02/11/19/ 03:24:00 PM,0.55,,,,,
4642,02/11/19/ 04:24:00 PM,0.55,,,,,
4643,02/11/19/ 05:24:00 PM,0.439,,,,,
4644,02/11/19/ 06:24:00 PM,0.467,,,,,
4645,02/11/19/ 07:24:00 PM,0.522,,,,,
4646,02/11/19/ 08:24:00 PM,0.55,,,,,
4647,02/11/19/ 09:24:00 PM,0.577,,,,,
4648,02/11/19/ 10:24:00 PM,0.577,,,,,
4649,02/11/19/ 11:24:00 PM,0.577,,,,,
4650,02/12/19/ 12:24:00 AM,0.522,,,,,
4651,02/12/19/ 01:24:00 AM,0.467,,,,,
4652,02/12/19/ 02:24:00 AM,0.522,,,,,
4653,02/12/19/ 03:24:00 AM,0.522,,,,,
4654,02/12/19/ 04:24:00 AM,0.522,,,,,
4655,02/12/19/ 05:24:00 AM,0.577,,,,,
4656,02/12/19/ 06:24:00 AM,0.55,,,,,
4657,02/12/19/ 07:24:00 AM,0.522,,,,,
4658,02/12/19/ 08:24:00 AM,0.55,,,,,
4659,02/12/19/ 09:24:00 AM,0.495,,,,,
4660,02/12/19/ 10:24:00 AM,0.55,,,,,
4661,02/12/19/ 11:24:00 AM,0.577,,,,,
4662,02/12/19/ 12:24:00 PM,0.632,,,,,
4663,02/12/19/ 01:24:00 PM,0.742,,,,,
4664,02/12/19/ 02:24:00 PM,0.715,,,,,
4665,02/12/19/ 03:24:00 PM,0.715,,,,,
4666,02/12/19/ 04:24:00 PM,0.742,,,,,
4667,02/12/19/ 05:24:00 PM,0.605,,,,,
4668,02/12/19/ 06:24:00 PM,0.55,,,,,
4669,02/12/19/ 07:24:00 PM,0.605,,,,,
4670,02/12/19/ 08:24:00 PM,0.632,,,,,
4671,02/12/19/ 09:24:00 PM,0.632,,,,,
4672,02/12/19/ 10:24:00 PM,0.577,,,,,
4673,02/12/19/ 11:24:00 PM,0.605,,,,,
4674,02/13/19/ 12:24:00 AM,0.687,,,,,
4675,02/13/19/ 01:24:00 AM,0.715,,,,,
4676,02/13/19/ 02:24:00 AM,0.66,,,,,
4677,02/13/19/ 03:24:00 AM,0.632,,,,,
4678,02/13/19/ 04:24:00 AM,0.55,,,,,
4679,02/13/19/ 05:24:00 AM,0.439,,,,,
4680,02/13/19/ 06:24:00 AM,0.412,,,,,
4681,02/13/19/ 07:24:00 AM,0.467,,,,,
4682,02/13/19/ 08:24:00 AM,0.495,,,,,
4683,02/13/19/ 09:24:00 AM,0.412,,,,,
4684,02/13/19/ 10:24:00 AM,0.329,,,,,
4685,02/13/19/ 11:24:00 AM,0.301,,,,,
4686,02/13/19/ 12:24:00 PM,0.356,,,,,
4687,02/13/19/ 01:24:00 PM,0.495,,,,,
4688,02/13/19/ 02:24:00 PM,0.55,,,,,
4689,02/13/19/ 03:24:00 PM,0.495,,,,,
4690,02/13/19/ 04:24:00 PM,0.495,,,,,
4691,02/13/19/ 05:24:00 PM,0.577,,,,,
4692,02/13/19/ 06:24:00 PM,0.66,,,,,
4693,02/13/19/ 07:24:00 PM,0.632,,,,,
4694,02/13/19/ 08:24:00 PM,0.715,,,,,
4695,02/13/19/ 09:24:00 PM,0.742,,,,,
4696,02/13/19/ 10:24:00 PM,0.742,,,,,
4697,02/13/19/ 11:24:00 PM,0.797,,,,,
4698,02/14/19/ 12:24:00 AM,0.797,,,,,
4699,02/14/19/ 01:24:00 AM,0.797,,,,,
4700,02/14/19/ 02:24:00 AM,0.742,,,,,
4701,02/14/19/ 03:24:00 AM,0.715,,,,,
4702,02/14/19/ 04:24:00 AM,0.715,,,,,
4703,02/14/19/ 05:24:00 AM,0.715,,,,,
4704,02/14/19/ 06:24:00 AM,0.715,,,,,
4705,02/14/19/ 07:24:00 AM,0.742,,,,,
4706,02/14/19/ 08:24:00 AM,0.797,,,,,
4707,02/14/19/ 09:24:00 AM,0.852,,,,,
4708,02/14/19/ 10:24:00 AM,0.907,,,,,
4709,02/14/19/ 11:24:00 AM,0.934,,,,,
4710,02/14/19/ 12:24:00 PM,0.934,,,,,
4711,02/14/19/ 01:24:00 PM,0.962,,,,,
4712,02/14/19/ 02:24:00 PM,0.962,,,,,
4713,02/14/19/ 03:24:00 PM,0.962,,,,,
4714,02/14/19/ 04:24:00 PM,0.962,,,,,
4715,02/14/19/ 05:24:00 PM,0.934,,,,,
4716,02/14/19/ 06:24:00 PM,0.907,,,,,
4717,02/14/19/ 07:24:00 PM,0.962,,,,,
4718,02/14/19/ 08:24:00 PM,0.962,,,,,
4719,02/14/19/ 09:24:00 PM,0.989,,,,,
4720,02/14/19/ 10:24:00 PM,0.989,,,,,
4721,02/14/19/ 11:24:00 PM,0.962,,,,,
4722,02/15/19/ 12:24:00 AM,0.962,,,,,
4723,02/15/19/ 01:24:00 AM,0.825,,,,,
4724,02/15/19/ 02:24:00 AM,0.88,,,,,
4725,02/15/19/ 03:24:00 AM,0.852,,,,,
4726,02/15/19/ 04:24:00 AM,0.77,,,,,
4727,02/15/19/ 05:24:00 AM,0.77,,,,,
4728,02/15/19/ 06:24:00 AM,0.797,,,,,
4729,02/15/19/ 07:24:00 AM,0.852,,,,,
4730,02/15/19/ 08:24:00 AM,0.797,,,,,
4731,02/15/19/ 09:24:00 AM,0.825,,,,,
4732,02/15/19/ 10:24:00 AM,0.88,,,,,
4733,02/15/19/ 11:24:00 AM,0.934,,,,,
4734,02/15/19/ 12:24:00 PM,0.962,,,,,
4735,02/15/19/ 01:24:00 PM,0.934,,,,,
4736,02/15/19/ 02:24:00 PM,0.907,,,,,
4737,02/15/19/ 03:24:00 PM,0.907,,,,,
4738,02/15/19/ 04:24:00 PM,0.907,,,,,
4739,02/15/19/ 05:24:00 PM,0.852,,,,,
4740,02/15/19/ 06:24:00 PM,0.88,,,,,
4741,02/15/19/ 07:24:00 PM,0.88,,,,,
4742,02/15/19/ 08:24:00 PM,0.907,,,,,
4743,02/15/19/ 09:24:00 PM,0.934,,,,,
4744,02/15/19/ 10:24:00 PM,0.934,,,,,
4745,02/15/19/ 11:24:00 PM,0.934,,,,,
4746,02/16/19/ 12:24:00 AM,0.934,,,,,
4747,02/16/19/ 01:24:00 AM,0.934,,,,,
4748,02/16/19/ 02:24:00 AM,0.934,,,,,
4749,02/16/19/ 03:24:00 AM,0.934,,,,,
4750,02/16/19/ 04:24:00 AM,0.934,,,,,
4751,02/16/19/ 05:24:00 AM,0.934,,,,,
4752,02/16/19/ 06:24:00 AM,0.934,,,,,
4753,02/16/19/ 07:24:00 AM,0.934,,,,,
4754,02/16/19/ 08:24:00 AM,0.962,,,,,
4755,02/16/19/ 09:24:00 AM,0.962,,,,,
4756,02/16/19/ 10:24:00 AM,0.962,,,,,
4757,02/16/19/ 11:24:00 AM,0.962,,,,,
4758,02/16/19/ 12:24:00 PM,0.962,,,,,
4759,02/16/19/ 01:24:00 PM,0.962,,,,,
4760,02/16/19/ 02:24:00 PM,0.962,,,,,
4761,02/16/19/ 03:24:00 PM,0.962,,,,,
4762,02/16/19/ 04:24:00 PM,0.962,,,,,
4763,02/16/19/ 05:24:00 PM,0.962,,,,,
4764,02/16/19/ 06:24:00 PM,0.962,,,,,
4765,02/16/19/ 07:24:00 PM,0.962,,,,,
4766,02/16/19/ 08:24:00 PM,0.962,,,,,
4767,02/16/19/ 09:24:00 PM,0.962,,,,,
4768,02/16/19/ 10:24:00 PM,0.962,,,,,
4769,02/16/19/ 11:24:00 PM,0.962,,,,,
4770,02/17/19/ 12:24:00 AM,0.962,,,,,
4771,02/17/19/ 01:24:00 AM,0.962,,,,,
4772,02/17/19/ 02:24:00 AM,0.962,,,,,
4773,02/17/19/ 03:24:00 AM,0.962,,,,,
4774,02/17/19/ 04:24:00 AM,0.962,,,,,
4775,02/17/19/ 05:24:00 AM,0.962,,,,,
4776,02/17/19/ 06:24:00 AM,0.962,,,,,
4777,02/17/19/ 07:24:00 AM,0.962,,,,,
4778,02/17/19/ 08:24:00 AM,0.962,,,,,
4779,02/17/19/ 09:24:00 AM,0.962,,,,,
4780,02/17/19/ 10:24:00 AM,0.962,,,,,
4781,02/17/19/ 11:24:00 AM,0.962,,,,,
4782,02/17/19/ 12:24:00 PM,0.962,,,,,
4783,02/17/19/ 01:24:00 PM,0.962,,,,,
4784,02/17/19/ 02:24:00 PM,0.989,,,,,
4785,02/17/19/ 03:24:00 PM,0.989,,,,,
4786,02/17/19/ 04:24:00 PM,0.989,,,,,
4787,02/17/19/ 05:24:00 PM,0.989,,,,,
4788,02/17/19/ 06:24:00 PM,0.962,,,,,
4789,02/17/19/ 07:24:00 PM,0.962,,,,,
4790,02/17/19/ 08:24:00 PM,0.962,,,,,
4791,02/17/19/ 09:24:00 PM,0.962,,,,,
4792,02/17/19/ 10:24:00 PM,0.962,,,,,
4793,02/17/19/ 11:24:00 PM,0.934,,,,,
4794,02/18/19/ 12:24:00 AM,0.934,,,,,
4795,02/18/19/ 01:24:00 AM,0.934,,,,,
4796,02/18/19/ 02:24:00 AM,0.934,,,,,
4797,02/18/19/ 03:24:00 AM,0.907,,,,,
4798,02/18/19/ 04:24:00 AM,0.907,,,,,
4799,02/18/19/ 05:24:00 AM,0.907,,,,,
4800,02/18/19/ 06:24:00 AM,0.907,,,,,
4801,02/18/19/ 07:24:00 AM,0.907,,,,,
4802,02/18/19/ 08:24:00 AM,0.907,,,,,
4803,02/18/19/ 09:24:00 AM,0.907,,,,,
4804,02/18/19/ 10:24:00 AM,0.907,,,,,
4805,02/18/19/ 11:24:00 AM,0.934,,,,,
4806,02/18/19/ 12:24:00 PM,0.934,,,,,
4807,02/18/19/ 01:24:00 PM,0.962,,,,,
4808,02/18/19/ 02:24:00 PM,0.962,,,,,
4809,02/18/19/ 03:24:00 PM,0.962,,,,,
4810,02/18/19/ 04:24:00 PM,0.962,,,,,
4811,02/18/19/ 05:24:00 PM,0.962,,,,,
4812,02/18/19/ 06:24:00 PM,0.934,,,,,
4813,02/18/19/ 07:24:00 PM,0.934,,,,,
4814,02/18/19/ 08:24:00 PM,0.934,,,,,
4815,02/18/19/ 09:24:00 PM,0.934,,,,,
4816,02/18/19/ 10:24:00 PM,0.934,,,,,
4817,02/18/19/ 11:24:00 PM,0.934,,,,,
4818,02/19/19/ 12:24:00 AM,0.907,,,,,
4819,02/19/19/ 01:24:00 AM,0.907,,,,,
4820,02/19/19/ 02:24:00 AM,0.907,,,,,
4821,02/19/19/ 03:24:00 AM,0.907,,,,,
4822,02/19/19/ 04:24:00 AM,0.907,,,,,
4823,02/19/19/ 05:24:00 AM,0.907,,,,,
4824,02/19/19/ 06:24:00 AM,0.907,,,,,
4825,02/19/19/ 07:24:00 AM,0.907,,,,,
4826,02/19/19/ 08:24:00 AM,0.907,,,,,
4827,02/19/19/ 09:24:00 AM,0.907,,,,,
4828,02/19/19/ 10:24:00 AM,0.907,,,,,
4829,02/19/19/ 11:24:00 AM,0.907,,,,,
4830,02/19/19/ 12:24:00 PM,0.907,,,,,
4831,02/19/19/ 01:24:00 PM,0.934,,,,,
4832,02/19/19/ 02:24:00 PM,0.934,,,,,
4833,02/19/19/ 03:24:00 PM,0.934,,,,,
4834,02/19/19/ 04:24:00 PM,0.934,,,,,
4835,02/19/19/ 05:24:00 PM,0.907,,,,,
4836,02/19/19/ 06:24:00 PM,0.907,,,,,
4837,02/19/19/ 07:24:00 PM,0.907,,,,,
4838,02/19/19/ 08:24:00 PM,0.907,,,,,
4839,02/19/19/ 09:24:00 PM,0.907,,,,,
