Plot Title: 10767841,,,,,,,
#,"Date Time, GMT-06:00",temp_c,Coupler detached,Coupler Attached (LGR S/N: 10767841),Host Connected (LGR S/N: 10767841),Stopped (LGR S/N: 10767841),End Of File (LGR S/N: 10767841)
246,08/13/15 02:19:32 AM,0.72,,,,,
247,08/13/15 03:19:32 AM,0.80,,,,,
248,08/13/15 04:19:32 AM,0.77,,,,,
249,08/13/15 05:19:32 AM,0.72,,,,,
250,08/13/15 06:19:32 AM,0.69,,,,,
251,08/13/15 07:19:32 AM,0.74,,,,,
252,08/13/15 08:19:32 AM,1.21,,,,,
253,08/13/15 09:19:32 AM,1.99,,,,,
254,08/13/15 10:19:32 AM,2.72,,,,,
255,08/13/15 11:19:32 AM,3.49,,,,,
256,08/13/15 12:19:32 PM,3.06,,,,,
257,08/13/15 01:19:32 PM,3.91,,,,,
258,08/13/15 02:19:32 PM,4.30,,,,,
259,08/13/15 03:19:32 PM,4.74,,,,,
260,08/13/15 04:19:32 PM,4.27,,,,,
261,08/13/15 05:19:32 PM,3.62,,,,,
262,08/13/15 06:19:32 PM,2.72,,,,,
263,08/13/15 07:19:32 PM,1.89,,,,,
264,08/13/15 08:19:32 PM,1.51,,,,,
265,08/13/15 09:19:32 PM,1.34,,,,,
266,08/13/15 10:19:32 PM,1.21,,,,,
267,08/13/15 11:19:32 PM,1.07,,,,,
268,08/14/15 12:19:32 AM,0.99,,,,,
269,08/14/15 01:19:32 AM,0.88,,,,,
270,08/14/15 02:19:32 AM,0.83,,,,,
271,08/14/15 03:19:32 AM,0.80,,,,,
272,08/14/15 04:19:32 AM,0.74,,,,,
273,08/14/15 05:19:32 AM,0.69,,,,,
274,08/14/15 06:19:32 AM,0.77,,,,,
275,08/14/15 07:19:32 AM,0.91,,,,,
276,08/14/15 08:19:32 AM,1.29,,,,,
277,08/14/15 09:19:32 AM,1.40,,,,,
278,08/14/15 10:19:32 AM,1.32,,,,,
279,08/14/15 11:19:32 AM,1.53,,,,,
280,08/14/15 12:19:32 PM,1.67,,,,,
281,08/14/15 01:19:32 PM,1.78,,,,,
282,08/14/15 02:19:32 PM,3.49,,,,,
283,08/14/15 03:19:32 PM,4.19,,,,,
284,08/14/15 04:19:32 PM,4.19,,,,,
285,08/14/15 05:19:32 PM,3.06,,,,,
286,08/14/15 06:19:32 PM,2.26,,,,,
287,08/14/15 07:19:32 PM,1.70,,,,,
288,08/14/15 08:19:32 PM,1.70,,,,,
289,08/14/15 09:19:32 PM,1.64,,,,,
290,08/14/15 10:19:32 PM,1.29,,,,,
291,08/14/15 11:19:32 PM,1.40,,,,,
292,08/15/15 12:19:32 AM,1.43,,,,,
293,08/15/15 01:19:32 AM,1.15,,,,,
294,08/15/15 02:19:32 AM,1.10,,,,,
295,08/15/15 03:19:32 AM,0.96,,,,,
296,08/15/15 04:19:32 AM,0.80,,,,,
297,08/15/15 05:19:32 AM,0.69,,,,,
298,08/15/15 06:19:32 AM,0.74,,,,,
299,08/15/15 07:19:32 AM,0.80,,,,,
300,08/15/15 08:19:32 AM,1.29,,,,,
301,08/15/15 09:19:32 AM,2.07,,,,,
302,08/15/15 10:19:32 AM,2.69,,,,,
303,08/15/15 11:19:32 AM,3.33,,,,,
304,08/15/15 12:19:32 PM,3.80,,,,,
305,08/15/15 01:19:32 PM,4.32,,,,,
306,08/15/15 02:19:32 PM,4.77,,,,,
307,08/15/15 03:19:32 PM,4.95,,,,,
308,08/15/15 04:19:32 PM,4.43,,,,,
309,08/15/15 05:19:32 PM,3.20,,,,,
310,08/15/15 06:19:32 PM,1.75,,,,,
311,08/15/15 07:19:32 PM,1.37,,,,,
312,08/15/15 08:19:32 PM,0.99,,,,,
313,08/15/15 09:19:32 PM,0.69,,,,,
314,08/15/15 10:19:32 PM,0.52,,,,,
315,08/15/15 11:19:32 PM,0.55,,,,,
316,08/16/15 12:19:32 AM,0.47,,,,,
317,08/16/15 01:19:32 AM,0.44,,,,,
318,08/16/15 02:19:32 AM,0.38,,,,,
319,08/16/15 03:19:32 AM,0.41,,,,,
320,08/16/15 04:19:32 AM,0.44,,,,,
321,08/16/15 05:19:32 AM,0.47,,,,,
322,08/16/15 06:19:32 AM,0.41,,,,,
323,08/16/15 07:19:32 AM,0.44,,,,,
324,08/16/15 08:19:32 AM,0.72,,,,,
