"ï»¿""Plot Title: 10767840""",,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°F (LGR S/N: 10767840, SEN S/N: 10767840)",Coupler Detached (LGR S/N: 10767840),Coupler Attached (LGR S/N: 10767840),Host Connected (LGR S/N: 10767840),Stopped (LGR S/N: 10767840),End Of File (LGR S/N: 10767840)
2382,11/10/15 2:21,32.3,0.2,,,,
2383,11/10/15 3:21,32.3,0.2,,,,
2384,11/10/15 4:21,32.3,0.2,,,,
2385,11/10/15 5:21,32.3,0.2,,,,
2386,11/10/15 6:21,32.3,0.2,,,,
2387,11/10/15 7:21,32.3,0.2,,,,
2388,11/10/15 8:21,32.3,0.2,,,,
2389,11/10/15 9:21,32.3,0.2,,,,
2390,11/10/15 10:21,32.3,0.2,,,,
2391,11/10/15 11:21,32.3,0.2,,,,
2392,11/10/15 12:21,32.3,0.2,,,,
2393,11/10/15 13:21,32.3,0.2,,,,
2394,11/10/15 14:21,32.3,0.2,,,,
2395,11/10/15 15:21,32.3,0.2,,,,
2396,11/10/15 16:21,32.3,0.2,,,,
2397,11/10/15 17:21,32.3,0.2,,,,
2398,11/10/15 18:21,32.3,0.2,,,,
2399,11/10/15 19:21,32.3,0.2,,,,
2400,11/10/15 20:21,32.3,0.2,,,,
2401,11/10/15 21:21,32.3,0.2,,,,
2402,11/10/15 22:21,32.3,0.2,,,,
2403,11/10/15 23:21,32.3,0.2,,,,
2404,11/11/15 0:21,32.3,0.2,,,,
2405,11/11/15 1:21,32.3,0.2,,,,
2406,11/11/15 2:21,32.3,0.2,,,,
2407,11/11/15 3:21,32.3,0.2,,,,
2408,11/11/15 4:21,32.3,0.2,,,,
2409,11/11/15 5:21,32.3,0.2,,,,
2410,11/11/15 6:21,32.3,0.2,,,,
2411,11/11/15 7:21,32.3,0.2,,,,
2412,11/11/15 8:21,32.3,0.2,,,,
2413,11/11/15 9:21,32.3,0.2,,,,
2414,11/11/15 10:21,32.3,0.2,,,,
2415,11/11/15 11:21,32.3,0.2,,,,
2416,11/11/15 12:21,32.3,0.2,,,,
2417,11/11/15 13:21,32.3,0.2,,,,
2418,11/11/15 14:21,32.3,0.2,,,,
2419,11/11/15 15:21,32.3,0.2,,,,
2420,11/11/15 16:21,32.3,0.2,,,,
2421,11/11/15 17:21,32.3,0.2,,,,
2422,11/11/15 18:21,32.3,0.2,,,,
2423,11/11/15 19:21,32.3,0.2,,,,
2424,11/11/15 20:21,32.3,0.2,,,,
2425,11/11/15 21:21,32.3,0.2,,,,
2426,11/11/15 22:21,32.3,0.2,,,,
2427,11/11/15 23:21,32.3,0.2,,,,
2428,11/12/15 0:21,32.2,0.1,,,,
2429,11/12/15 1:21,32.2,0.1,,,,
2430,11/12/15 2:21,32.2,0.1,,,,
2431,11/12/15 3:21,32.2,0.1,,,,
2432,11/12/15 4:21,32.2,0.1,,,,
2433,11/12/15 5:21,32.2,0.1,,,,
2434,11/12/15 6:21,32.2,0.1,,,,
2435,11/12/15 7:21,32.2,0.1,,,,
2436,11/12/15 8:21,32.2,0.1,,,,
2437,11/12/15 9:21,32.2,0.1,,,,
2438,11/12/15 10:21,32.2,0.1,,,,
2439,11/12/15 11:21,32.2,0.1,,,,
2440,11/12/15 12:21,32.2,0.1,,,,
2441,11/12/15 13:21,32.2,0.1,,,,
2442,11/12/15 14:21,32.2,0.1,,,,
2443,11/12/15 15:21,32.2,0.1,,,,
2444,11/12/15 16:21,32.2,0.1,,,,
2445,11/12/15 17:21,32.2,0.1,,,,
2446,11/12/15 18:21,32.2,0.1,,,,
2447,11/12/15 19:21,32.2,0.1,,,,
2448,11/12/15 20:21,32.3,0.2,,,,
2449,11/12/15 21:21,32.3,0.2,,,,
2450,11/12/15 22:21,32.3,0.2,,,,
2451,11/12/15 23:21,32.3,0.2,,,,
2452,11/13/15 0:21,32.3,0.2,,,,
2453,11/13/15 1:21,32.3,0.2,,,,
2454,11/13/15 2:21,32.3,0.2,,,,
2455,11/13/15 3:21,32.3,0.2,,,,
2456,11/13/15 4:21,32.3,0.2,,,,
2457,11/13/15 5:21,32.3,0.2,,,,
2458,11/13/15 6:21,32.3,0.2,,,,
2459,11/13/15 7:21,32.3,0.2,,,,
2460,11/13/15 8:21,32.3,0.2,,,,
2461,11/13/15 9:21,32.3,0.2,,,,
2462,11/13/15 10:21,32.3,0.2,,,,
2463,11/13/15 11:21,32.3,0.2,,,,
2464,11/13/15 12:21,32.3,0.2,,,,
2465,11/13/15 13:21,32.3,0.2,,,,
2466,11/13/15 14:21,32.3,0.2,,,,
2467,11/13/15 15:21,32.3,0.2,,,,
2468,11/13/15 16:21,32.3,0.2,,,,
2469,11/13/15 17:21,32.3,0.2,,,,
2470,11/13/15 18:21,32.3,0.2,,,,
2471,11/13/15 19:21,32.3,0.2,,,,
2472,11/13/15 20:21,32.3,0.2,,,,
2473,11/13/15 21:21,32.3,0.2,,,,
2474,11/13/15 22:21,32.3,0.2,,,,
2475,11/13/15 23:21,32.3,0.2,,,,
2476,11/14/15 0:21,32.3,0.2,,,,
2477,11/14/15 1:21,32.3,0.2,,,,
2478,11/14/15 2:21,32.3,0.2,,,,
2479,11/14/15 3:21,32.3,0.2,,,,
2480,11/14/15 4:21,32.3,0.2,,,,
2481,11/14/15 5:21,32.3,0.2,,,,
2482,11/14/15 6:21,32.3,0.2,,,,
2483,11/14/15 7:21,32.3,0.2,,,,
2484,11/14/15 8:21,32.3,0.2,,,,
2485,11/14/15 9:21,32.3,0.2,,,,
2486,11/14/15 10:21,32.3,0.2,,,,
2487,11/14/15 11:21,32.3,0.2,,,,
2488,11/14/15 12:21,32.3,0.2,,,,
2489,11/14/15 13:21,32.3,0.2,,,,
2490,11/14/15 14:21,32.3,0.2,,,,
2491,11/14/15 15:21,32.3,0.2,,,,
2492,11/14/15 16:21,32.3,0.2,,,,
2493,11/14/15 17:21,32.3,0.2,,,,
2494,11/14/15 18:21,32.3,0.2,,,,
2495,11/14/15 19:21,32.3,0.2,,,,
2496,11/14/15 20:21,32.3,0.2,,,,
2497,11/14/15 21:21,32.3,0.2,,,,
2498,11/14/15 22:21,32.3,0.2,,,,
2499,11/14/15 23:21,32.3,0.2,,,,
2500,11/15/15 0:21,32.3,0.2,,,,
2501,11/15/15 1:21,32.3,0.2,,,,
2502,11/15/15 2:21,32.3,0.2,,,,
2503,11/15/15 3:21,32.3,0.2,,,,
2504,11/15/15 4:21,32.3,0.2,,,,
2505,11/15/15 5:21,32.3,0.2,,,,
2506,11/15/15 6:21,32.3,0.2,,,,
2507,11/15/15 7:21,32.3,0.2,,,,
2508,11/15/15 8:21,32.3,0.2,,,,
2509,11/15/15 9:21,32.3,0.2,,,,
2510,11/15/15 10:21,32.3,0.2,,,,
2511,11/15/15 11:21,32.3,0.2,,,,
2512,11/15/15 12:21,32.3,0.2,,,,
2513,11/15/15 13:21,32.3,0.2,,,,
2514,11/15/15 14:21,32.3,0.2,,,,
2515,11/15/15 15:21,32.3,0.2,,,,
2516,11/15/15 16:21,32.3,0.2,,,,
2517,11/15/15 17:21,32.3,0.2,,,,
2518,11/15/15 18:21,32.3,0.2,,,,
2519,11/15/15 19:21,32.3,0.2,,,,
2520,11/15/15 20:21,32.3,0.2,,,,
2521,11/15/15 21:21,32.3,0.2,,,,
2522,11/15/15 22:21,32.3,0.2,,,,
2523,11/15/15 23:21,32.3,0.2,,,,
2524,11/16/15 0:21,32.3,0.2,,,,
2525,11/16/15 1:21,32.3,0.2,,,,
2526,11/16/15 2:21,32.3,0.2,,,,
2527,11/16/15 3:21,32.3,0.2,,,,
2528,11/16/15 4:21,32.3,0.2,,,,
2529,11/16/15 5:21,32.3,0.2,,,,
2530,11/16/15 6:21,32.3,0.2,,,,
2531,11/16/15 7:21,32.3,0.2,,,,
2532,11/16/15 8:21,32.3,0.2,,,,
2533,11/16/15 9:21,32.3,0.2,,,,
2534,11/16/15 10:21,32.3,0.2,,,,
2535,11/16/15 11:21,32.3,0.2,,,,
2536,11/16/15 12:21,32.3,0.2,,,,
2537,11/16/15 13:21,32.3,0.2,,,,
2538,11/16/15 14:21,32.3,0.2,,,,
2539,11/16/15 15:21,32.4,0.2,,,,
2540,11/16/15 16:21,32.4,0.2,,,,
2541,11/16/15 17:21,32.3,0.2,,,,
2542,11/16/15 18:21,32.3,0.2,,,,
2543,11/16/15 19:21,32.3,0.2,,,,
2544,11/16/15 20:21,32.3,0.2,,,,
2545,11/16/15 21:21,32.3,0.2,,,,
2546,11/16/15 22:21,32.3,0.2,,,,
2547,11/16/15 23:21,32.3,0.2,,,,
2548,11/17/15 0:21,32.3,0.2,,,,
2549,11/17/15 1:21,32.3,0.2,,,,
2550,11/17/15 2:21,32.3,0.2,,,,
2551,11/17/15 3:21,32.3,0.2,,,,
2552,11/17/15 4:21,32.3,0.2,,,,
2553,11/17/15 5:21,32.3,0.2,,,,
2554,11/17/15 6:21,32.3,0.2,,,,
2555,11/17/15 7:21,32.3,0.2,,,,
2556,11/17/15 8:21,32.3,0.2,,,,
2557,11/17/15 9:21,32.3,0.2,,,,
2558,11/17/15 10:21,32.3,0.2,,,,
2559,11/17/15 11:21,32.3,0.2,,,,
2560,11/17/15 12:21,32.3,0.2,,,,
2561,11/17/15 13:21,32.3,0.2,,,,
2562,11/17/15 14:21,32.3,0.2,,,,
2563,11/17/15 15:21,32.3,0.2,,,,
2564,11/17/15 16:21,32.3,0.2,,,,
2565,11/17/15 17:21,32.3,0.2,,,,
2566,11/17/15 18:21,32.3,0.2,,,,
2567,11/17/15 19:21,32.3,0.2,,,,
2568,11/17/15 20:21,32.3,0.2,,,,
2569,11/17/15 21:21,32.3,0.2,,,,
2570,11/17/15 22:21,32.3,0.2,,,,
2571,11/17/15 23:21,32.2,0.1,,,,
2572,11/18/15 0:21,32.2,0.1,,,,
2573,11/18/15 1:21,32.2,0.1,,,,
2574,11/18/15 2:21,32.2,0.1,,,,
2575,11/18/15 3:21,32.2,0.1,,,,
2576,11/18/15 4:21,32.2,0.1,,,,
2577,11/18/15 5:21,32.2,0.1,,,,
2578,11/18/15 6:21,32.2,0.1,,,,
2579,11/18/15 7:21,32.1,0.1,,,,
2580,11/18/15 8:21,32.2,0.1,,,,
2581,11/18/15 9:21,32.2,0.1,,,,
2582,11/18/15 10:21,32.2,0.1,,,,
2583,11/18/15 11:21,32.2,0.1,,,,
2584,11/18/15 12:21,32.1,0.1,,,,
2585,11/18/15 13:21,32.2,0.1,,,,
2586,11/18/15 14:21,32.2,0.1,,,,
2587,11/18/15 15:21,32.2,0.1,,,,
2588,11/18/15 16:21,32.2,0.1,,,,
2589,11/18/15 17:21,32.2,0.1,,,,
2590,11/18/15 18:21,32.2,0.1,,,,
2591,11/18/15 19:21,32.2,0.1,,,,
2592,11/18/15 20:21,32.2,0.1,,,,
2593,11/18/15 21:21,32.2,0.1,,,,
2594,11/18/15 22:21,32.2,0.1,,,,
2595,11/18/15 23:21,32.2,0.1,,,,
2596,11/19/15 0:21,32.2,0.1,,,,
2597,11/19/15 1:21,32.2,0.1,,,,
2598,11/19/15 2:21,32.2,0.1,,,,
2599,11/19/15 3:21,32.2,0.1,,,,
2600,11/19/15 4:21,32.2,0.1,,,,
2601,11/19/15 5:21,32.2,0.1,,,,
2602,11/19/15 6:21,32.2,0.1,,,,
2603,11/19/15 7:21,32.2,0.1,,,,
2604,11/19/15 8:21,32.2,0.1,,,,
2605,11/19/15 9:21,32.2,0.1,,,,
2606,11/19/15 10:21,32.2,0.1,,,,
2607,11/19/15 11:21,32.2,0.1,,,,
2608,11/19/15 12:21,32.2,0.1,,,,
2609,11/19/15 13:21,32.2,0.1,,,,
2610,11/19/15 14:21,32.2,0.1,,,,
2611,11/19/15 15:21,32.2,0.1,,,,
2612,11/19/15 16:21,32.2,0.1,,,,
2613,11/19/15 17:21,32.2,0.1,,,,
2614,11/19/15 18:21,32.2,0.1,,,,
2615,11/19/15 19:21,32.2,0.1,,,,
2616,11/19/15 20:21,32.2,0.1,,,,
2617,11/19/15 21:21,32.2,0.1,,,,
2618,11/19/15 22:21,32.2,0.1,,,,
2619,11/19/15 23:21,32.2,0.1,,,,
2620,11/20/15 0:21,32.2,0.1,,,,
2621,11/20/15 1:21,32.2,0.1,,,,
2622,11/20/15 2:21,32.2,0.1,,,,
2623,11/20/15 3:21,32.2,0.1,,,,
2624,11/20/15 4:21,32.2,0.1,,,,
2625,11/20/15 5:21,32.2,0.1,,,,
2626,11/20/15 6:21,32.2,0.1,,,,
2627,11/20/15 7:21,32.2,0.1,,,,
2628,11/20/15 8:21,32.2,0.1,,,,
2629,11/20/15 9:21,32.2,0.1,,,,
2630,11/20/15 10:21,32.2,0.1,,,,
2631,11/20/15 11:21,32.2,0.1,,,,
2632,11/20/15 12:21,32.2,0.1,,,,
2633,11/20/15 13:21,32.2,0.1,,,,
2634,11/20/15 14:21,32.2,0.1,,,,
2635,11/20/15 15:21,32.2,0.1,,,,
2636,11/20/15 16:21,32.2,0.1,,,,
2637,11/20/15 17:21,32.2,0.1,,,,
2638,11/20/15 18:21,32.2,0.1,,,,
2639,11/20/15 19:21,32.2,0.1,,,,
2640,11/20/15 20:21,32.2,0.1,,,,
2641,11/20/15 21:21,32.2,0.1,,,,
2642,11/20/15 22:21,32.2,0.1,,,,
2643,11/20/15 23:21,32.2,0.1,,,,
2644,11/21/15 0:21,32.2,0.1,,,,
2645,11/21/15 1:21,32.2,0.1,,,,
2646,11/21/15 2:21,32.2,0.1,,,,
2647,11/21/15 3:21,32.2,0.1,,,,
2648,11/21/15 4:21,32.2,0.1,,,,
2649,11/21/15 5:21,32.2,0.1,,,,
2650,11/21/15 6:21,32.2,0.1,,,,
2651,11/21/15 7:21,32.2,0.1,,,,
2652,11/21/15 8:21,32.2,0.1,,,,
2653,11/21/15 9:21,32.2,0.1,,,,
2654,11/21/15 10:21,32.2,0.1,,,,
2655,11/21/15 11:21,32.2,0.1,,,,
2656,11/21/15 12:21,32.2,0.1,,,,
2657,11/21/15 13:21,32.2,0.1,,,,
2658,11/21/15 14:21,32.2,0.1,,,,
2659,11/21/15 15:21,32.2,0.1,,,,
2660,11/21/15 16:21,32.2,0.1,,,,
2661,11/21/15 17:21,32.2,0.1,,,,
2662,11/21/15 18:21,32.2,0.1,,,,
2663,11/21/15 19:21,32.2,0.1,,,,
2664,11/21/15 20:21,32.2,0.1,,,,
2665,11/21/15 21:21,32.2,0.1,,,,
2666,11/21/15 22:21,32.2,0.1,,,,
2667,11/21/15 23:21,32.2,0.1,,,,
2668,11/22/15 0:21,32.2,0.1,,,,
2669,11/22/15 1:21,32.2,0.1,,,,
2670,11/22/15 2:21,32.2,0.1,,,,
2671,11/22/15 3:21,32.2,0.1,,,,
2672,11/22/15 4:21,32.2,0.1,,,,
2673,11/22/15 5:21,32.2,0.1,,,,
2674,11/22/15 6:21,32.2,0.1,,,,
2675,11/22/15 7:21,32.2,0.1,,,,
2676,11/22/15 8:21,32.3,0.2,,,,
2677,11/22/15 9:21,32.3,0.2,,,,
2678,11/22/15 10:21,32.3,0.2,,,,
2679,11/22/15 11:21,32.3,0.2,,,,
2680,11/22/15 12:21,32.3,0.2,,,,
2681,11/22/15 13:21,32.3,0.2,,,,
2682,11/22/15 14:21,32.3,0.2,,,,
2683,11/22/15 15:21,32.3,0.2,,,,
2684,11/22/15 16:21,32.3,0.2,,,,
2685,11/22/15 17:21,32.3,0.2,,,,
2686,11/22/15 18:21,32.3,0.2,,,,
2687,11/22/15 19:21,32.3,0.2,,,,
2688,11/22/15 20:21,32.3,0.2,,,,
2689,11/22/15 21:21,32.3,0.2,,,,
2690,11/22/15 22:21,32.3,0.2,,,,
2691,11/22/15 23:21,32.3,0.2,,,,
2692,11/23/15 0:21,32.3,0.2,,,,
2693,11/23/15 1:21,32.3,0.2,,,,
2694,11/23/15 2:21,32.3,0.2,,,,
2695,11/23/15 3:21,32.3,0.2,,,,
2696,11/23/15 4:21,32.3,0.2,,,,
2697,11/23/15 5:21,32.3,0.2,,,,
2698,11/23/15 6:21,32.3,0.2,,,,
2699,11/23/15 7:21,32.3,0.2,,,,
2700,11/23/15 8:21,32.3,0.2,,,,
2701,11/23/15 9:21,32.3,0.2,,,,
2702,11/23/15 10:21,32.3,0.2,,,,
2703,11/23/15 11:21,32.3,0.2,,,,
2704,11/23/15 12:21,32.3,0.2,,,,
2705,11/23/15 13:21,32.3,0.2,,,,
2706,11/23/15 14:21,32.3,0.2,,,,
2707,11/23/15 15:21,32.3,0.2,,,,
2708,11/23/15 16:21,32.3,0.2,,,,
2709,11/23/15 17:21,32.3,0.2,,,,
2710,11/23/15 18:21,32.3,0.2,,,,
2711,11/23/15 19:21,32.3,0.2,,,,
2712,11/23/15 20:21,32.3,0.2,,,,
2713,11/23/15 21:21,32.3,0.2,,,,
2714,11/23/15 22:21,32.3,0.2,,,,
2715,11/23/15 23:21,32.3,0.2,,,,
2716,11/24/15 0:21,32.3,0.2,,,,
2717,11/24/15 1:21,32.3,0.2,,,,
2718,11/24/15 2:21,32.3,0.2,,,,
2719,11/24/15 3:21,32.3,0.2,,,,
2720,11/24/15 4:21,32.3,0.2,,,,
2721,11/24/15 5:21,32.3,0.2,,,,
2722,11/24/15 6:21,32.3,0.2,,,,
2723,11/24/15 7:21,32.3,0.2,,,,
2724,11/24/15 8:21,32.3,0.2,,,,
2725,11/24/15 9:21,32.3,0.2,,,,
2726,11/24/15 10:21,32.3,0.2,,,,
2727,11/24/15 11:21,32.3,0.2,,,,
2728,11/24/15 12:21,32.3,0.2,,,,
2729,11/24/15 13:21,32.3,0.2,,,,
2730,11/24/15 14:21,32.3,0.2,,,,
2731,11/24/15 15:21,32.3,0.2,,,,
2732,11/24/15 16:21,32.3,0.2,,,,
2733,11/24/15 17:21,32.3,0.2,,,,
2734,11/24/15 18:21,32.3,0.2,,,,
2735,11/24/15 19:21,32.3,0.2,,,,
2736,11/24/15 20:21,32.3,0.2,,,,
2737,11/24/15 21:21,32.3,0.2,,,,
2738,11/24/15 22:21,32.3,0.2,,,,
2739,11/24/15 23:21,32.3,0.2,,,,
2740,11/25/15 0:21,32.3,0.2,,,,
2741,11/25/15 1:21,32.3,0.2,,,,
2742,11/25/15 2:21,32.3,0.2,,,,
2743,11/25/15 3:21,32.3,0.2,,,,
2744,11/25/15 4:21,32.3,0.2,,,,
2745,11/25/15 5:21,32.3,0.2,,,,
2746,11/25/15 6:21,32.3,0.2,,,,
2747,11/25/15 7:21,32.3,0.2,,,,
2748,11/25/15 8:21,32.3,0.2,,,,
2749,11/25/15 9:21,32.3,0.2,,,,
2750,11/25/15 10:21,32.3,0.2,,,,
2751,11/25/15 11:21,32.3,0.2,,,,
2752,11/25/15 12:21,32.3,0.2,,,,
2753,11/25/15 13:21,32.3,0.2,,,,
2754,11/25/15 14:21,32.3,0.2,,,,
2755,11/25/15 15:21,32.3,0.2,,,,
2756,11/25/15 16:21,32.3,0.2,,,,
2757,11/25/15 17:21,32.3,0.2,,,,
2758,11/25/15 18:21,32.3,0.2,,,,
2759,11/25/15 19:21,32.3,0.2,,,,
2760,11/25/15 20:21,32.3,0.2,,,,
2761,11/25/15 21:21,32.3,0.2,,,,
2762,11/25/15 22:21,32.3,0.2,,,,
2763,11/25/15 23:21,32.3,0.2,,,,
2764,11/26/15 0:21,32.3,0.2,,,,
2765,11/26/15 1:21,32.3,0.2,,,,
2766,11/26/15 2:21,32.3,0.2,,,,
2767,11/26/15 3:21,32.3,0.2,,,,
2768,11/26/15 4:21,32.3,0.2,,,,
2769,11/26/15 5:21,32.3,0.2,,,,
2770,11/26/15 6:21,32.3,0.2,,,,
2771,11/26/15 7:21,32.3,0.2,,,,
2772,11/26/15 8:21,32.3,0.2,,,,
2773,11/26/15 9:21,32.3,0.2,,,,
2774,11/26/15 10:21,32.3,0.2,,,,
2775,11/26/15 11:21,32.3,0.2,,,,
2776,11/26/15 12:21,32.3,0.2,,,,
2777,11/26/15 13:21,32.3,0.2,,,,
2778,11/26/15 14:21,32.3,0.2,,,,
2779,11/26/15 15:21,32.3,0.2,,,,
2780,11/26/15 16:21,32.3,0.2,,,,
2781,11/26/15 17:21,32.3,0.2,,,,
2782,11/26/15 18:21,32.3,0.2,,,,
2783,11/26/15 19:21,32.3,0.2,,,,
2784,11/26/15 20:21,32.3,0.2,,,,
2785,11/26/15 21:21,32.3,0.2,,,,
2786,11/26/15 22:21,32.3,0.2,,,,
2787,11/26/15 23:21,32.2,0.1,,,,
2788,11/27/15 0:21,32.3,0.2,,,,
2789,11/27/15 1:21,32.3,0.2,,,,
2790,11/27/15 2:21,32.2,0.1,,,,
2791,11/27/15 3:21,32.2,0.1,,,,
2792,11/27/15 4:21,32.3,0.2,,,,
2793,11/27/15 5:21,32.3,0.2,,,,
2794,11/27/15 6:21,32.3,0.2,,,,
2795,11/27/15 7:21,32.3,0.2,,,,
2796,11/27/15 8:21,32.3,0.2,,,,
2797,11/27/15 9:21,32.3,0.2,,,,
2798,11/27/15 10:21,32.3,0.2,,,,
2799,11/27/15 11:21,32.3,0.2,,,,
2800,11/27/15 12:21,32.3,0.2,,,,
2801,11/27/15 13:21,32.3,0.2,,,,
2802,11/27/15 14:21,32.3,0.2,,,,
2803,11/27/15 15:21,32.3,0.2,,,,
2804,11/27/15 16:21,32.3,0.2,,,,
2805,11/27/15 17:21,32.3,0.2,,,,
2806,11/27/15 18:21,32.3,0.2,,,,
2807,11/27/15 19:21,32.3,0.2,,,,
2808,11/27/15 20:21,32.3,0.2,,,,
2809,11/27/15 21:21,32.3,0.2,,,,
2810,11/27/15 22:21,32.3,0.2,,,,
2811,11/27/15 23:21,32.3,0.2,,,,
2812,11/28/15 0:21,32.3,0.2,,,,
2813,11/28/15 1:21,32.3,0.2,,,,
2814,11/28/15 2:21,32.3,0.2,,,,
2815,11/28/15 3:21,32.3,0.2,,,,
2816,11/28/15 4:21,32.3,0.2,,,,
2817,11/28/15 5:21,32.3,0.2,,,,
2818,11/28/15 6:21,32.3,0.2,,,,
2819,11/28/15 7:21,32.3,0.2,,,,
2820,11/28/15 8:21,32.3,0.2,,,,
2821,11/28/15 9:21,32.3,0.2,,,,
2822,11/28/15 10:21,32.3,0.2,,,,
2823,11/28/15 11:21,32.3,0.2,,,,
2824,11/28/15 12:21,32.3,0.2,,,,
2825,11/28/15 13:21,32.3,0.2,,,,
2826,11/28/15 14:21,32.3,0.2,,,,
2827,11/28/15 15:21,32.3,0.2,,,,
2828,11/28/15 16:21,32.3,0.2,,,,
2829,11/28/15 17:21,32.3,0.2,,,,
2830,11/28/15 18:21,32.3,0.2,,,,
2831,11/28/15 19:21,32.3,0.2,,,,
2832,11/28/15 20:21,32.3,0.2,,,,
2833,11/28/15 21:21,32.3,0.2,,,,
2834,11/28/15 22:21,32.3,0.2,,,,
2835,11/28/15 23:21,32.3,0.2,,,,
2836,11/29/15 0:21,32.3,0.2,,,,
2837,11/29/15 1:21,32.3,0.2,,,,
2838,11/29/15 2:21,32.3,0.2,,,,
2839,11/29/15 3:21,32.3,0.2,,,,
2840,11/29/15 4:21,32.3,0.2,,,,
2841,11/29/15 5:21,32.3,0.2,,,,
2842,11/29/15 6:21,32.3,0.2,,,,
2843,11/29/15 7:21,32.3,0.2,,,,
2844,11/29/15 8:21,32.3,0.2,,,,
2845,11/29/15 9:21,32.3,0.2,,,,
2846,11/29/15 10:21,32.3,0.2,,,,
2847,11/29/15 11:21,32.3,0.2,,,,
2848,11/29/15 12:21,32.3,0.2,,,,
2849,11/29/15 13:21,32.3,0.2,,,,
2850,11/29/15 14:21,32.3,0.2,,,,
2851,11/29/15 15:21,32.3,0.2,,,,
2852,11/29/15 16:21,32.3,0.2,,,,
2853,11/29/15 17:21,32.3,0.2,,,,
2854,11/29/15 18:21,32.3,0.2,,,,
2855,11/29/15 19:21,32.3,0.2,,,,
2856,11/29/15 20:21,32.3,0.2,,,,
2857,11/29/15 21:21,32.3,0.2,,,,
2858,11/29/15 22:21,32.3,0.2,,,,
2859,11/29/15 23:21,32.3,0.2,,,,
2860,11/30/15 0:21,32.3,0.2,,,,
2861,11/30/15 1:21,32.3,0.2,,,,
2862,11/30/15 2:21,32.3,0.2,,,,
2863,11/30/15 3:21,32.3,0.2,,,,
2864,11/30/15 4:21,32.3,0.2,,,,
2865,11/30/15 5:21,32.3,0.2,,,,
2866,11/30/15 6:21,32.3,0.2,,,,
2867,11/30/15 7:21,32.3,0.2,,,,
2868,11/30/15 8:21,32.3,0.2,,,,
2869,11/30/15 9:21,32.3,0.2,,,,
2870,11/30/15 10:21,32.3,0.2,,,,
2871,11/30/15 11:21,32.3,0.2,,,,
2872,11/30/15 12:21,32.3,0.2,,,,
2873,11/30/15 13:21,32.3,0.2,,,,
2874,11/30/15 14:21,32.2,0.1,,,,
2875,11/30/15 15:21,32.2,0.1,,,,
2876,11/30/15 16:21,32.2,0.1,,,,
2877,11/30/15 17:21,32.3,0.2,,,,
2878,11/30/15 18:21,32.3,0.2,,,,
2879,11/30/15 19:21,32.3,0.2,,,,
2880,11/30/15 20:21,32.3,0.2,,,,
2881,11/30/15 21:21,32.3,0.2,,,,
2882,11/30/15 22:21,32.3,0.2,,,,
2883,11/30/15 23:21,32.3,0.2,,,,
2884,12/1/15 0:21,32.3,0.2,,,,
2885,12/1/15 1:21,32.3,0.2,,,,
2886,12/1/15 2:21,32.3,0.2,,,,
2887,12/1/15 3:21,32.3,0.2,,,,
2888,12/1/15 4:21,32.3,0.2,,,,
2889,12/1/15 5:21,32.3,0.2,,,,
2890,12/1/15 6:21,32.2,0.1,,,,
2891,12/1/15 7:21,32.2,0.1,,,,
2892,12/1/15 8:21,32.2,0.1,,,,
2893,12/1/15 9:21,32.2,0.1,,,,
2894,12/1/15 10:21,32.2,0.1,,,,
2895,12/1/15 11:21,32.2,0.1,,,,
2896,12/1/15 12:21,32.2,0.1,,,,
2897,12/1/15 13:21,32.3,0.2,,,,
2898,12/1/15 14:21,32.3,0.2,,,,
2899,12/1/15 15:21,32.3,0.2,,,,
2900,12/1/15 16:21,32.2,0.1,,,,
2901,12/1/15 17:21,32.2,0.1,,,,
2902,12/1/15 18:21,32.3,0.2,,,,
2903,12/1/15 19:21,32.3,0.2,,,,
2904,12/1/15 20:21,32.2,0.1,,,,
2905,12/1/15 21:21,32.3,0.2,,,,
2906,12/1/15 22:21,32.3,0.2,,,,
2907,12/1/15 23:21,32.2,0.1,,,,
2908,12/2/15 0:21,32.3,0.2,,,,
2909,12/2/15 1:21,32.2,0.1,,,,
2910,12/2/15 2:21,32.2,0.1,,,,
2911,12/2/15 3:21,32.2,0.1,,,,
2912,12/2/15 4:21,32.2,0.1,,,,
2913,12/2/15 5:21,32.2,0.1,,,,
2914,12/2/15 6:21,32.2,0.1,,,,
2915,12/2/15 7:21,32.2,0.1,,,,
2916,12/2/15 8:21,32.2,0.1,,,,
2917,12/2/15 9:21,32.2,0.1,,,,
2918,12/2/15 10:21,32.2,0.1,,,,
2919,12/2/15 11:21,32.2,0.1,,,,
2920,12/2/15 12:21,32.2,0.1,,,,
2921,12/2/15 13:21,32.2,0.1,,,,
2922,12/2/15 14:21,32.2,0.1,,,,
2923,12/2/15 15:21,32.2,0.1,,,,
2924,12/2/15 16:21,32.2,0.1,,,,
2925,12/2/15 17:21,32.2,0.1,,,,
2926,12/2/15 18:21,32.2,0.1,,,,
2927,12/2/15 19:21,32.2,0.1,,,,
2928,12/2/15 20:21,32.2,0.1,,,,
2929,12/2/15 21:21,32.2,0.1,,,,
2930,12/2/15 22:21,32.2,0.1,,,,
2931,12/2/15 23:21,32.2,0.1,,,,
2932,12/3/15 0:21,32.2,0.1,,,,
2933,12/3/15 1:21,32.2,0.1,,,,
2934,12/3/15 2:21,32.2,0.1,,,,
