"ï»¿""Plot Title: 20155861""",,,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°C (LGR S/N: 20155861, SEN S/N: 20155861)",Coupler Detached (LGR S/N: 20155861),Coupler Attached (LGR S/N: 20155861),Host Connected (LGR S/N: 20155861),Stopped (LGR S/N: 20155861),End Of File (LGR S/N: 20155861),
6627,5/8/2018 21:59,-0.032,,,,,,
6628,5/8/2018 22:59,-0.032,,,,,,
6629,5/8/2018 23:59,-0.032,,,,,,
6630,5/9/2018 0:59,-0.032,,,,,,
6631,5/9/2018 1:59,-0.032,,,,,,
6632,5/9/2018 2:59,-0.032,,,,,,
6633,5/9/2018 3:59,-0.032,,,,,,
6634,5/9/2018 4:59,-0.032,,,,,,
6635,5/9/2018 5:59,-0.032,,,,,,
6636,5/9/2018 6:59,-0.032,,,,,,
6637,5/9/2018 7:59,-0.032,,,,,,
6638,5/9/2018 8:59,-0.032,,,,,,
6639,5/9/2018 9:59,-0.032,,,,,,
6640,5/9/2018 10:59,-0.032,,,,,,
6641,5/9/2018 11:59,-0.032,,,,,,
6642,5/9/2018 12:59,-0.032,,,,,,
6643,5/9/2018 13:59,-0.032,,,,,,
6644,5/9/2018 14:59,-0.032,,,,,,
6645,5/9/2018 15:59,-0.032,,,,,,
6646,5/9/2018 16:59,-0.032,,,,,,
6647,5/9/2018 17:59,-0.032,,,,,,
6648,5/9/2018 18:59,-0.032,,,,,,
6649,5/9/2018 19:59,-0.032,,,,,,
6650,5/9/2018 20:59,-0.032,,,,,,
6651,5/9/2018 21:59,-0.032,,,,,,
6652,5/9/2018 22:59,-0.032,,,,,,
6653,5/9/2018 23:59,-0.032,,,,,,
6654,5/10/2018 0:59,-0.032,,,,,,
6655,5/10/2018 1:59,-0.032,,,,,,
6656,5/10/2018 2:59,-0.032,,,,,,
6657,5/10/2018 3:59,-0.032,,,,,,
6658,5/10/2018 4:59,-0.032,,,,,,
6659,5/10/2018 5:59,-0.032,,,,,,
6660,5/10/2018 6:59,-0.032,,,,,,
6661,5/10/2018 7:59,-0.032,,,,,,
6662,5/10/2018 8:59,-0.032,,,,,,
6663,5/10/2018 9:59,-0.032,,,,,,
6664,5/10/2018 10:59,-0.032,,,,,,
6665,5/10/2018 11:59,-0.032,,,,,,
6666,5/10/2018 12:59,-0.032,,,,,,
6667,5/10/2018 13:59,-0.032,,,,,,
6668,5/10/2018 14:59,-0.032,,,,,,
6669,5/10/2018 15:59,-0.032,,,,,,
6670,5/10/2018 16:59,-0.032,,,,,,
6671,5/10/2018 17:59,-0.032,,,,,,
6672,5/10/2018 18:59,-0.032,,,,,,
6673,5/10/2018 19:59,-0.032,,,,,,
6674,5/10/2018 20:59,-0.032,,,,,,
6675,5/10/2018 21:59,-0.032,,,,,,
6676,5/10/2018 22:59,-0.032,,,,,,
6677,5/10/2018 23:59,-0.032,,,,,,
6678,5/11/2018 0:59,-0.032,,,,,,
6679,5/11/2018 1:59,-0.032,,,,,,
6680,5/11/2018 2:59,-0.032,,,,,,
6681,5/11/2018 3:59,-0.032,,,,,,
6682,5/11/2018 4:59,-0.032,,,,,,
6683,5/11/2018 5:59,-0.032,,,,,,
6684,5/11/2018 6:59,-0.032,,,,,,
6685,5/11/2018 7:59,-0.032,,,,,,
6686,5/11/2018 8:59,-0.032,,,,,,
6687,5/11/2018 9:59,-0.032,,,,,,
6688,5/11/2018 10:59,-0.032,,,,,,
6689,5/11/2018 11:59,-0.032,,,,,,
6690,5/11/2018 12:59,-0.032,,,,,,
6691,5/11/2018 13:59,-0.032,,,,,,
6692,5/11/2018 14:59,-0.032,,,,,,
6693,5/11/2018 15:59,-0.032,,,,,,
6694,5/11/2018 16:59,-0.032,,,,,,
6695,5/11/2018 17:59,-0.032,,,,,,
6696,5/11/2018 18:59,-0.032,,,,,,
6697,5/11/2018 19:59,-0.032,,,,,,
6698,5/11/2018 20:59,-0.032,,,,,,
6699,5/11/2018 21:59,-0.032,,,,,,
6700,5/11/2018 22:59,-0.032,,,,,,
6701,5/11/2018 23:59,-0.032,,,,,,
6702,5/12/2018 0:59,-0.032,,,,,,
6703,5/12/2018 1:59,-0.032,,,,,,
6704,5/12/2018 2:59,-0.032,,,,,,
6705,5/12/2018 3:59,-0.032,,,,,,
6706,5/12/2018 4:59,-0.032,,,,,,
6707,5/12/2018 5:59,-0.032,,,,,,
6708,5/12/2018 6:59,-0.032,,,,,,
6709,5/12/2018 7:59,-0.032,,,,,,
6710,5/12/2018 8:59,-0.032,,,,,,
6711,5/12/2018 9:59,-0.032,,,,,,
6712,5/12/2018 10:59,-0.032,,,,,,
6713,5/12/2018 11:59,-0.032,,,,,,
6714,5/12/2018 12:59,-0.032,,,,,,
6715,5/12/2018 13:59,-0.032,,,,,,
6716,5/12/2018 14:59,-0.032,,,,,,
6717,5/12/2018 15:59,-0.032,,,,,,
6718,5/12/2018 16:59,-0.032,,,,,,
6719,5/12/2018 17:59,-0.032,,,,,,
6720,5/12/2018 18:59,-0.032,,,,,,
6721,5/12/2018 19:59,-0.032,,,,,,
6722,5/12/2018 20:59,-0.032,,,,,,
6723,5/12/2018 21:59,-0.032,,,,,,
6724,5/12/2018 22:59,-0.032,,,,,,
6725,5/12/2018 23:59,-0.032,,,,,,
6726,5/13/2018 0:59,-0.032,,,,,,
6727,5/13/2018 1:59,-0.032,,,,,,
6728,5/13/2018 2:59,-0.032,,,,,,
6729,5/13/2018 3:59,-0.032,,,,,,
6730,5/13/2018 4:59,-0.032,,,,,,
6731,5/13/2018 5:59,-0.032,,,,,,
6732,5/13/2018 6:59,-0.032,,,,,,
6733,5/13/2018 7:59,-0.032,,,,,,
6734,5/13/2018 8:59,-0.032,,,,,,
6735,5/13/2018 9:59,-0.032,,,,,,
6736,5/13/2018 10:59,-0.032,,,,,,
6737,5/13/2018 11:59,-0.032,,,,,,
6738,5/13/2018 12:59,-0.032,,,,,,
6739,5/13/2018 13:59,-0.032,,,,,,
6740,5/13/2018 14:59,-0.032,,,,,,
6741,5/13/2018 15:59,-0.032,,,,,,
6742,5/13/2018 16:59,-0.032,,,,,,
6743,5/13/2018 17:59,-0.032,,,,,,
6744,5/13/2018 18:59,-0.032,,,,,,
6745,5/13/2018 19:59,-0.032,,,,,,
6746,5/13/2018 20:59,-0.032,,,,,,
6747,5/13/2018 21:59,-0.032,,,,,,
6748,5/13/2018 22:59,-0.032,,,,,,
6749,5/13/2018 23:59,-0.032,,,,,,
6750,5/14/2018 0:59,-0.032,,,,,,
6751,5/14/2018 1:59,-0.032,,,,,,
6752,5/14/2018 2:59,-0.032,,,,,,
6753,5/14/2018 3:59,-0.032,,,,,,
6754,5/14/2018 4:59,-0.032,,,,,,
6755,5/14/2018 5:59,-0.032,,,,,,
6756,5/14/2018 6:59,-0.032,,,,,,
6757,5/14/2018 7:59,-0.032,,,,,,
6758,5/14/2018 8:59,-0.032,,,,,,
6759,5/14/2018 9:59,-0.032,,,,,,
6760,5/14/2018 10:59,-0.032,,,,,,
6761,5/14/2018 11:59,-0.032,,,,,,
6762,5/14/2018 12:59,-0.032,,,,,,
6763,5/14/2018 13:59,-0.032,,,,,,
6764,5/14/2018 14:59,-0.032,,,,,,
6765,5/14/2018 15:59,-0.032,,,,,,
6766,5/14/2018 16:59,-0.032,,,,,,
6767,5/14/2018 17:59,-0.032,,,,,,
6768,5/14/2018 18:59,-0.032,,,,,,
6769,5/14/2018 19:59,-0.032,,,,,,
6770,5/14/2018 20:59,-0.032,,,,,,
6771,5/14/2018 21:59,-0.032,,,,,,
6772,5/14/2018 22:59,-0.032,,,,,,
6773,5/14/2018 23:59,-0.032,,,,,,
6774,5/15/2018 0:59,-0.032,,,,,,
6775,5/15/2018 1:59,-0.032,,,,,,
6776,5/15/2018 2:59,-0.032,,,,,,
6777,5/15/2018 3:59,-0.032,,,,,,
6778,5/15/2018 4:59,-0.032,,,,,,
6779,5/15/2018 5:59,-0.032,,,,,,
6780,5/15/2018 6:59,-0.032,,,,,,
6781,5/15/2018 7:59,-0.032,,,,,,
6782,5/15/2018 8:59,-0.032,,,,,,
6783,5/15/2018 9:59,-0.032,,,,,,
6784,5/15/2018 10:59,-0.032,,,,,,
6785,5/15/2018 11:59,-0.032,,,,,,
6786,5/15/2018 12:59,-0.032,,,,,,
6787,5/15/2018 13:59,-0.032,,,,,,
6788,5/15/2018 14:59,-0.032,,,,,,
6789,5/15/2018 15:59,-0.032,,,,,,
6790,5/15/2018 16:59,-0.032,,,,,,
6791,5/15/2018 17:59,-0.032,,,,,,
6792,5/15/2018 18:59,-0.032,,,,,,
6793,5/15/2018 19:59,-0.032,,,,,,
6794,5/15/2018 20:59,-0.032,,,,,,
6795,5/15/2018 21:59,-0.032,,,,,,
6796,5/15/2018 22:59,-0.032,,,,,,
6797,5/15/2018 23:59,-0.032,,,,,,
6798,5/16/2018 0:59,-0.032,,,,,,
6799,5/16/2018 1:59,-0.032,,,,,,
6800,5/16/2018 2:59,-0.032,,,,,,
6801,5/16/2018 3:59,-0.032,,,,,,
6802,5/16/2018 4:59,-0.032,,,,,,
6803,5/16/2018 5:59,-0.032,,,,,,
6804,5/16/2018 6:59,-0.032,,,,,,
6805,5/16/2018 7:59,-0.032,,,,,,
6806,5/16/2018 8:59,-0.032,,,,,,
6807,5/16/2018 9:59,-0.032,,,,,,
6808,5/16/2018 10:59,-0.032,,,,,,
6809,5/16/2018 11:59,-0.032,,,,,,
6810,5/16/2018 12:59,-0.032,,,,,,
6811,5/16/2018 13:59,-0.032,,,,,,
6812,5/16/2018 14:59,-0.032,,,,,,
6813,5/16/2018 15:59,-0.032,,,,,,
6814,5/16/2018 16:59,-0.032,,,,,,
6815,5/16/2018 17:59,-0.032,,,,,,
6816,5/16/2018 18:59,-0.032,,,,,,
6817,5/16/2018 19:59,-0.032,,,,,,
6818,5/16/2018 20:59,-0.032,,,,,,
6819,5/16/2018 21:59,-0.032,,,,,,
6820,5/16/2018 22:59,-0.032,,,,,,
6821,5/16/2018 23:59,-0.032,,,,,,
6822,5/17/2018 0:59,-0.032,,,,,,
6823,5/17/2018 1:59,-0.032,,,,,,
6824,5/17/2018 2:59,-0.032,,,,,,
6825,5/17/2018 3:59,-0.032,,,,,,
6826,5/17/2018 4:59,-0.032,,,,,,
6827,5/17/2018 5:59,-0.032,,,,,,
6828,5/17/2018 6:59,-0.032,,,,,,
6829,5/17/2018 7:59,-0.032,,,,,,
6830,5/17/2018 8:59,-0.032,,,,,,
6831,5/17/2018 9:59,-0.032,,,,,,
6832,5/17/2018 10:59,-0.032,,,,,,
6833,5/17/2018 11:59,-0.032,,,,,,
6834,5/17/2018 12:59,-0.032,,,,,,
6835,5/17/2018 13:59,-0.032,,,,,,
6836,5/17/2018 14:59,-0.032,,,,,,
6837,5/17/2018 15:59,-0.032,,,,,,
6838,5/17/2018 16:59,-0.032,,,,,,
6839,5/17/2018 17:59,-0.032,,,,,,
6840,5/17/2018 18:59,-0.032,,,,,,
6841,5/17/2018 19:59,-0.032,,,,,,
6842,5/17/2018 20:59,-0.032,,,,,,
6843,5/17/2018 21:59,-0.032,,,,,,
6844,5/17/2018 22:59,-0.032,,,,,,
6845,5/17/2018 23:59,-0.032,,,,,,
6846,5/18/2018 0:59,-0.032,,,,,,
6847,5/18/2018 1:59,-0.032,,,,,,
6848,5/18/2018 2:59,-0.032,,,,,,
6849,5/18/2018 3:59,-0.032,,,,,,
6850,5/18/2018 4:59,-0.032,,,,,,
6851,5/18/2018 5:59,-0.032,,,,,,
6852,5/18/2018 6:59,-0.032,,,,,,
6853,5/18/2018 7:59,-0.032,,,,,,
6854,5/18/2018 8:59,-0.032,,,,,,
6855,5/18/2018 9:59,-0.032,,,,,,
6856,5/18/2018 10:59,-0.032,,,,,,
6857,5/18/2018 11:59,-0.032,,,,,,
6858,5/18/2018 12:59,-0.032,,,,,,
6859,5/18/2018 13:59,-0.032,,,,,,
6860,5/18/2018 14:59,-0.032,,,,,,
6861,5/18/2018 15:59,-0.032,,,,,,
6862,5/18/2018 16:59,-0.032,,,,,,
6863,5/18/2018 17:59,-0.032,,,,,,
6864,5/18/2018 18:59,-0.032,,,,,,
6865,5/18/2018 19:59,-0.032,,,,,,
6866,5/18/2018 20:59,-0.032,,,,,,
6867,5/18/2018 21:59,-0.032,,,,,,
6868,5/18/2018 22:59,-0.032,,,,,,
6869,5/18/2018 23:59,-0.032,,,,,,
6870,5/19/2018 0:59,-0.032,,,,,,
6871,5/19/2018 1:59,-0.032,,,,,,
6872,5/19/2018 2:59,-0.032,,,,,,
6873,5/19/2018 3:59,-0.032,,,,,,
6874,5/19/2018 4:59,-0.032,,,,,,
6875,5/19/2018 5:59,-0.032,,,,,,
6876,5/19/2018 6:59,-0.032,,,,,,
6877,5/19/2018 7:59,-0.032,,,,,,
6878,5/19/2018 8:59,-0.032,,,,,,
6879,5/19/2018 9:59,-0.032,,,,,,
6880,5/19/2018 10:59,-0.032,,,,,,
6881,5/19/2018 11:59,-0.032,,,,,,
6882,5/19/2018 12:59,-0.032,,,,,,
6883,5/19/2018 13:59,-0.032,,,,,,
6884,5/19/2018 14:59,-0.032,,,,,,
6885,5/19/2018 15:59,-0.032,,,,,,
6886,5/19/2018 16:59,-0.032,,,,,,
6887,5/19/2018 17:59,-0.032,,,,,,
6888,5/19/2018 18:59,-0.032,,,,,,
6889,5/19/2018 19:59,-0.032,,,,,,
6890,5/19/2018 20:59,-0.032,,,,,,
6891,5/19/2018 21:59,-0.032,,,,,,
6892,5/19/2018 22:59,-0.032,,,,,,
6893,5/19/2018 23:59,-0.032,,,,,,
6894,5/20/2018 0:59,-0.032,,,,,,
6895,5/20/2018 1:59,-0.032,,,,,,
6896,5/20/2018 2:59,-0.032,,,,,,
6897,5/20/2018 3:59,-0.032,,,,,,
6898,5/20/2018 4:59,-0.032,,,,,,
6899,5/20/2018 5:59,-0.032,,,,,,
6900,5/20/2018 6:59,-0.032,,,,,,
6901,5/20/2018 7:59,-0.032,,,,,,
6902,5/20/2018 8:59,-0.032,,,,,,
6903,5/20/2018 9:59,-0.032,,,,,,
6904,5/20/2018 10:59,-0.032,,,,,,
6905,5/20/2018 11:59,-0.032,,,,,,
6906,5/20/2018 12:59,-0.032,,,,,,
6907,5/20/2018 13:59,-0.032,,,,,,
6908,5/20/2018 14:59,-0.032,,,,,,
6909,5/20/2018 15:59,-0.032,,,,,,
6910,5/20/2018 16:59,-0.032,,,,,,
6911,5/20/2018 17:59,-0.032,,,,,,
6912,5/20/2018 18:59,-0.032,,,,,,
6913,5/20/2018 19:59,-0.032,,,,,,
6914,5/20/2018 20:59,-0.032,,,,,,
6915,5/20/2018 21:59,-0.032,,,,,,
6916,5/20/2018 22:59,-0.032,,,,,,
6917,5/20/2018 23:59,-0.032,,,,,,
6918,5/21/2018 0:59,-0.032,,,,,,
6919,5/21/2018 1:59,-0.032,,,,,,
6920,5/21/2018 2:59,-0.032,,,,,,
6921,5/21/2018 3:59,-0.032,,,,,,
6922,5/21/2018 4:59,-0.032,,,,,,
6923,5/21/2018 5:59,-0.032,,,,,,
6924,5/21/2018 6:59,-0.032,,,,,,
6925,5/21/2018 7:59,-0.032,,,,,,
6926,5/21/2018 8:59,-0.032,,,,,,
6927,5/21/2018 9:59,-0.032,,,,,,
6928,5/21/2018 10:59,-0.032,,,,,,
6929,5/21/2018 11:59,-0.032,,,,,,
6930,5/21/2018 12:59,-0.032,,,,,,
6931,5/21/2018 13:59,-0.032,,,,,,
6932,5/21/2018 14:59,-0.032,,,,,,
6933,5/21/2018 15:59,-0.032,,,,,,
6934,5/21/2018 16:59,-0.032,,,,,,
6935,5/21/2018 17:59,-0.032,,,,,,
6936,5/21/2018 18:59,-0.032,,,,,,
6937,5/21/2018 19:59,-0.032,,,,,,
6938,5/21/2018 20:59,-0.032,,,,,,
6939,5/21/2018 21:59,-0.032,,,,,,
6940,5/21/2018 22:59,-0.032,,,,,,
6941,5/21/2018 23:59,-0.032,,,,,,
6942,5/22/2018 0:59,-0.032,,,,,,
6943,5/22/2018 1:59,-0.032,,,,,,
6944,5/22/2018 2:59,-0.032,,,,,,
6945,5/22/2018 3:59,-0.032,,,,,,
6946,5/22/2018 4:59,-0.032,,,,,,
6947,5/22/2018 5:59,-0.032,,,,,,
6948,5/22/2018 6:59,-0.032,,,,,,
6949,5/22/2018 7:59,-0.032,,,,,,
6950,5/22/2018 8:59,-0.032,,,,,,
6951,5/22/2018 9:59,-0.032,,,,,,
6952,5/22/2018 10:59,-0.032,,,,,,
6953,5/22/2018 11:59,-0.032,,,,,,
6954,5/22/2018 12:59,-0.032,,,,,,
6955,5/22/2018 13:59,-0.032,,,,,,
6956,5/22/2018 14:59,-0.032,,,,,,
6957,5/22/2018 15:59,-0.032,,,,,,
6958,5/22/2018 16:59,-0.032,,,,,,
6959,5/22/2018 17:59,-0.032,,,,,,
6960,5/22/2018 18:59,-0.032,,,,,,
6961,5/22/2018 19:59,-0.032,,,,,,
6962,5/22/2018 20:59,-0.032,,,,,,
6963,5/22/2018 21:59,-0.032,,,,,,
6964,5/22/2018 22:59,-0.032,,,,,,
6965,5/22/2018 23:59,-0.032,,,,,,
6966,5/23/2018 0:59,-0.032,,,,,,
6967,5/23/2018 1:59,-0.032,,,,,,
6968,5/23/2018 2:59,-0.032,,,,,,
6969,5/23/2018 3:59,-0.032,,,,,,
6970,5/23/2018 4:59,-0.032,,,,,,
6971,5/23/2018 5:59,-0.032,,,,,,
6972,5/23/2018 6:59,-0.032,,,,,,
6973,5/23/2018 7:59,-0.032,,,,,,
6974,5/23/2018 8:59,-0.032,,,,,,
6975,5/23/2018 9:59,-0.032,,,,,,
6976,5/23/2018 10:59,-0.032,,,,,,
6977,5/23/2018 11:59,-0.032,,,,,,
6978,5/23/2018 12:59,-0.032,,,,,,
6979,5/23/2018 13:59,-0.032,,,,,,
6980,5/23/2018 14:59,-0.032,,,,,,
6981,5/23/2018 15:59,-0.032,,,,,,
6982,5/23/2018 16:59,-0.032,,,,,,
6983,5/23/2018 17:59,-0.032,,,,,,
6984,5/23/2018 18:59,-0.032,,,,,,
6985,5/23/2018 19:59,-0.032,,,,,,
6986,5/23/2018 20:59,-0.032,,,,,,
6987,5/23/2018 21:59,-0.032,,,,,,
6988,5/23/2018 22:59,-0.032,,,,,,
6989,5/23/2018 23:59,-0.032,,,,,,
6990,5/24/2018 0:59,-0.032,,,,,,
6991,5/24/2018 1:59,-0.032,,,,,,
6992,5/24/2018 2:59,-0.032,,,,,,
6993,5/24/2018 3:59,-0.032,,,,,,
6994,5/24/2018 4:59,-0.032,,,,,,
6995,5/24/2018 5:59,-0.032,,,,,,
6996,5/24/2018 6:59,-0.032,,,,,,
6997,5/24/2018 7:59,-0.032,,,,,,
6998,5/24/2018 8:59,-0.032,,,,,,
6999,5/24/2018 9:59,-0.032,,,,,,
7000,5/24/2018 10:59,-0.032,,,,,,
7001,5/24/2018 11:59,-0.032,,,,,,
7002,5/24/2018 12:59,-0.032,,,,,,
7003,5/24/2018 13:59,-0.032,,,,,,
7004,5/24/2018 14:59,-0.032,,,,,,
7005,5/24/2018 15:59,-0.032,,,,,,
7006,5/24/2018 16:59,-0.032,,,,,,
7007,5/24/2018 17:59,-0.032,,,,,,
7008,5/24/2018 18:59,-0.032,,,,,,
7009,5/24/2018 19:59,-0.032,,,,,,
7010,5/24/2018 20:59,-0.032,,,,,,
7011,5/24/2018 21:59,-0.032,,,,,,
7012,5/24/2018 22:59,-0.032,,,,,,
7013,5/24/2018 23:59,-0.032,,,,,,
7014,5/25/2018 0:59,-0.032,,,,,,
7015,5/25/2018 1:59,-0.032,,,,,,
7016,5/25/2018 2:59,-0.032,,,,,,
7017,5/25/2018 3:59,-0.032,,,,,,
7018,5/25/2018 4:59,-0.032,,,,,,
7019,5/25/2018 5:59,-0.032,,,,,,
7020,5/25/2018 6:59,-0.032,,,,,,
7021,5/25/2018 7:59,-0.032,,,,,,
7022,5/25/2018 8:59,-0.032,,,,,,
7023,5/25/2018 9:59,-0.032,,,,,,
7024,5/25/2018 10:59,-0.032,,,,,,
7025,5/25/2018 11:59,-0.032,,,,,,
7026,5/25/2018 12:59,-0.032,,,,,,
7027,5/25/2018 13:59,-0.032,,,,,,
7028,5/25/2018 14:59,-0.032,,,,,,
7029,5/25/2018 15:59,-0.032,,,,,,
7030,5/25/2018 16:59,-0.032,,,,,,
7031,5/25/2018 17:59,-0.032,,,,,,
7032,5/25/2018 18:59,-0.032,,,,,,
7033,5/25/2018 19:59,-0.032,,,,,,
7034,5/25/2018 20:59,-0.032,,,,,,
7035,5/25/2018 21:59,-0.032,,,,,,
7036,5/25/2018 22:59,-0.032,,,,,,
7037,5/25/2018 23:59,-0.032,,,,,,
7038,5/26/2018 0:59,-0.032,,,,,,
7039,5/26/2018 1:59,-0.032,,,,,,
7040,5/26/2018 2:59,-0.032,,,,,,
7041,5/26/2018 3:59,-0.032,,,,,,
7042,5/26/2018 4:59,-0.032,,,,,,
7043,5/26/2018 5:59,-0.032,,,,,,
7044,5/26/2018 6:59,-0.032,,,,,,
7045,5/26/2018 7:59,-0.032,,,,,,
7046,5/26/2018 8:59,-0.032,,,,,,
7047,5/26/2018 9:59,-0.032,,,,,,
7048,5/26/2018 10:59,-0.032,,,,,,
7049,5/26/2018 11:59,-0.032,,,,,,
7050,5/26/2018 12:59,-0.032,,,,,,
7051,5/26/2018 13:59,-0.032,,,,,,
7052,5/26/2018 14:59,-0.032,,,,,,
7053,5/26/2018 15:59,-0.032,,,,,,
7054,5/26/2018 16:59,-0.032,,,,,,
7055,5/26/2018 17:59,-0.032,,,,,,
7056,5/26/2018 18:59,-0.032,,,,,,
7057,5/26/2018 19:59,-0.032,,,,,,
7058,5/26/2018 20:59,-0.032,,,,,,
7059,5/26/2018 21:59,-0.032,,,,,,
7060,5/26/2018 22:59,-0.032,,,,,,
7061,5/26/2018 23:59,-0.032,,,,,,
7062,5/27/2018 0:59,-0.032,,,,,,
7063,5/27/2018 1:59,-0.032,,,,,,
7064,5/27/2018 2:59,-0.032,,,,,,
7065,5/27/2018 3:59,-0.032,,,,,,
7066,5/27/2018 4:59,-0.032,,,,,,
7067,5/27/2018 5:59,-0.032,,,,,,
7068,5/27/2018 6:59,-0.032,,,,,,
7069,5/27/2018 7:59,-0.032,,,,,,
7070,5/27/2018 8:59,-0.032,,,,,,
7071,5/27/2018 9:59,-0.032,,,,,,
7072,5/27/2018 10:59,-0.032,,,,,,
7073,5/27/2018 11:59,-0.032,,,,,,
7074,5/27/2018 12:59,-0.032,,,,,,
7075,5/27/2018 13:59,-0.032,,,,,,
7076,5/27/2018 14:59,-0.032,,,,,,
7077,5/27/2018 15:59,-0.032,,,,,,
7078,5/27/2018 16:59,-0.032,,,,,,
7079,5/27/2018 17:59,-0.032,,,,,,
7080,5/27/2018 18:59,-0.032,,,,,,
7081,5/27/2018 19:59,-0.032,,,,,,
7082,5/27/2018 20:59,-0.032,,,,,,
7083,5/27/2018 21:59,-0.032,,,,,,
7084,5/27/2018 22:59,-0.032,,,,,,
7085,5/27/2018 23:59,-0.032,,,,,,
7086,5/28/2018 0:59,-0.032,,,,,,
7087,5/28/2018 1:59,-0.032,,,,,,
7088,5/28/2018 2:59,-0.032,,,,,,
7089,5/28/2018 3:59,-0.032,,,,,,
7090,5/28/2018 4:59,-0.032,,,,,,
7091,5/28/2018 5:59,-0.032,,,,,,
7092,5/28/2018 6:59,-0.032,,,,,,
7093,5/28/2018 7:59,-0.032,,,,,,
7094,5/28/2018 8:59,-0.032,,,,,,
7095,5/28/2018 9:59,-0.032,,,,,,
7096,5/28/2018 10:59,-0.032,,,,,,
7097,5/28/2018 11:59,-0.032,,,,,,
7098,5/28/2018 12:59,-0.032,,,,,,
7099,5/28/2018 13:59,-0.032,,,,,,
7100,5/28/2018 14:59,-0.032,,,,,,
7101,5/28/2018 15:59,-0.032,,,,,,
7102,5/28/2018 16:59,-0.032,,,,,,
7103,5/28/2018 17:59,-0.032,,,,,,
7104,5/28/2018 18:59,-0.032,,,,,,
7105,5/28/2018 19:59,-0.032,,,,,,
7106,5/28/2018 20:59,-0.032,,,,,,
7107,5/28/2018 21:59,-0.032,,,,,,
7108,5/28/2018 22:59,-0.032,,,,,,
7109,5/28/2018 23:59,-0.032,,,,,,
7110,5/29/2018 0:59,-0.032,,,,,,
7111,5/29/2018 1:59,-0.032,,,,,,
7112,5/29/2018 2:59,-0.032,,,,,,
7113,5/29/2018 3:59,-0.032,,,,,,
7114,5/29/2018 4:59,-0.032,,,,,,
7115,5/29/2018 5:59,-0.032,,,,,,
7116,5/29/2018 6:59,-0.032,,,,,,
7117,5/29/2018 7:59,-0.032,,,,,,
7118,5/29/2018 8:59,-0.032,,,,,,
7119,5/29/2018 9:59,-0.032,,,,,,
7120,5/29/2018 10:59,-0.032,,,,,,
7121,5/29/2018 11:59,-0.032,,,,,,
7122,5/29/2018 12:59,-0.032,,,,,,
7123,5/29/2018 13:59,-0.032,,,,,,
7124,5/29/2018 14:59,-0.032,,,,,,
7125,5/29/2018 15:59,-0.032,,,,,,
7126,5/29/2018 16:59,-0.032,,,,,,
7127,5/29/2018 17:59,-0.032,,,,,,
7128,5/29/2018 18:59,-0.032,,,,,,
7129,5/29/2018 19:59,-0.032,,,,,,
7130,5/29/2018 20:59,-0.032,,,,,,
7131,5/29/2018 21:59,-0.032,,,,,,
7132,5/29/2018 22:59,-0.032,,,,,,
7133,5/29/2018 23:59,-0.032,,,,,,
7134,5/30/2018 0:59,-0.032,,,,,,
7135,5/30/2018 1:59,-0.032,,,,,,
7136,5/30/2018 2:59,-0.032,,,,,,
7137,5/30/2018 3:59,-0.032,,,,,,
7138,5/30/2018 4:59,-0.032,,,,,,
7139,5/30/2018 5:59,-0.032,,,,,,
7140,5/30/2018 6:59,-0.032,,,,,,
7141,5/30/2018 7:59,-0.032,,,,,,
7142,5/30/2018 8:59,-0.032,,,,,,
7143,5/30/2018 9:59,-0.032,,,,,,
7144,5/30/2018 10:59,-0.032,,,,,,
7145,5/30/2018 11:59,-0.032,,,,,,
7146,5/30/2018 12:59,-0.032,,,,,,
7147,5/30/2018 13:59,-0.032,,,,,,
7148,5/30/2018 14:59,-0.032,,,,,,
7149,5/30/2018 15:59,-0.032,,,,,,
7150,5/30/2018 16:59,-0.032,,,,,,
7151,5/30/2018 17:59,-0.032,,,,,,
7152,5/30/2018 18:59,-0.032,,,,,,
7153,5/30/2018 19:59,-0.032,,,,,,
7154,5/30/2018 20:59,-0.032,,,,,,
7155,5/30/2018 21:59,-0.032,,,,,,
7156,5/30/2018 22:59,-0.032,,,,,,
7157,5/30/2018 23:59,-0.032,,,,,,
7158,5/31/2018 0:59,-0.032,,,,,,
7159,5/31/2018 1:59,-0.032,,,,,,
7160,5/31/2018 2:59,-0.032,,,,,,
7161,5/31/2018 3:59,-0.032,,,,,,
7162,5/31/2018 4:59,-0.032,,,,,,
7163,5/31/2018 5:59,-0.032,,,,,,
7164,5/31/2018 6:59,-0.032,,,,,,
7165,5/31/2018 7:59,-0.032,,,,,,
7166,5/31/2018 8:59,-0.032,,,,,,
7167,5/31/2018 9:59,-0.032,,,,,,
7168,5/31/2018 10:59,-0.032,,,,,,
7169,5/31/2018 11:59,-0.032,,,,,,
7170,5/31/2018 12:59,-0.032,,,,,,
7171,5/31/2018 13:59,-0.032,,,,,,
7172,5/31/2018 14:59,-0.032,,,,,,
7173,5/31/2018 15:59,-0.032,,,,,,
7174,5/31/2018 16:59,-0.032,,,,,,
7175,5/31/2018 17:59,-0.032,,,,,,
7176,5/31/2018 18:59,-0.032,,,,,,
7177,5/31/2018 19:59,-0.032,,,,,,
7178,5/31/2018 20:59,-0.032,,,,,,
7179,5/31/2018 21:59,-0.032,,,,,,
